Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
7/2020;2025;240;432.0695;179.92049999999998;1102.2659999999998;1714.2559999999999
7/2020;2035;53;75.6675;29.430999999999997;195.187;300.28549999999996
7/2020;2045;490;557.8969999999999;263.7485;1363.5824999999998;2185.2279999999996
7/2020;2055;239;215.0515;92.169;593.712;900.9325
7/2020;2065;600;75.563;39.7955;308.7405;424.099
7/2020;2075;240;412.8415;156.59799999999998;1062.2044999999998;1631.644
7/2020;2085;444;848.616;348.2985;2146.411;3343.3255
7/2020;2095;287;44.7355;23.987499999999997;165.034;233.757
7/2020;2105;841;1426.482;623.067;5244.218499999999;7293.767499999999
7/2020;2115;413;191.10199999999998;99.76899999999999;506.03649999999993;796.9075
7/2020;2125;503;88.1125;42.2275;386.8685;517.2085
7/2020;2135;638;117.116;43.092;401.926;562.134
7/2020;2145;499;485.64949999999993;221.2645;1502.1875;2209.1014999999998
7/2020;2155;475;127.29050000000001;61.29399999999999;318.3545;506.93899999999996
7/2020;2165;269;376.1715;172.1875;1108.308;1656.667
7/2020;2175;410;105.3455;48.896499999999996;427.8135;582.0555
7/2020;2185;467;90.7345;32.214499999999994;302.47049999999996;425.41949999999997
7/2020;2205;635;332.78499999999997;139.916;1023.1879999999999;1495.889
7/2020;2215;302;238.355;104.6045;815.6795;1158.639
7/2020;2225;483;167.05749999999998;79.705;695.0959999999999;941.8584999999999
7/2020;2235;231;426.15099999999995;212.762;1297.1965;1936.1094999999998
7/2020;2245;335;268.80249999999995;124.76350000000001;936.054;1329.62
7/2020;2255;322;263.1405;96.33949999999999;694.7159999999999;1054.196
7/2020;2265;89;12.3975;5.5765;38.0285;56.0025
7/2020;2275;828;234.821;96.3775;988.3229999999999;1319.5215
7/2020;2285;166;88.3785;46.75899999999999;273.125;408.2625
7/2020;2295;635;115.71;41.078;411.293;568.081
7/2020;2305;465;584.3924999999999;226.13799999999998;1645.628;2456.1584999999995
7/2020;2315;461;261.364;139.498;930.9145;1331.7765
7/2020;2325;573;249.47;106.4095;967.0999999999999;1322.9795
7/2020;2335;704;661.181;331.57849999999996;2006.5045;2999.2639999999997
7/2020;2345;128;28.4145;10.355;94.905;133.6745
7/2020;2355;522;1822.29;705.1564999999999;5786.526;8313.972499999998
7/2020;2365;359;210.3965;108.3855;907.3165;1226.0985
7/2020;2375;563;217.54999999999998;83.353;633.5645;934.4675
7/2020;2385;382;3512.7009999999996;1305.8225;8419.185;13237.708499999999
7/2020;2395;481;258.9225;103.7115;1076.407;1439.041
7/2020;2405;312;54.682;23.322499999999998;204.62049999999996;282.625
7/2020;2415;273;138.985;72.56099999999999;421.82849999999996;633.3745
7/2020;2425;516;233.1015;88.863;773.1575;1095.1219999999998
7/2020;2435;227;934.3439999999999;458.128;4025.7009999999996;5418.173
7/2020;2445;487;530.4989999999999;221.98649999999998;1454.222;2206.7075
7/2020;2455;835;746.453;372.66599999999994;2378.1254999999996;3497.2445
7/2020;2465;370;900.1534999999999;413.9435;3080.888;4394.985
7/2020;2475;303;60.5815;30.6565;210.8715;302.10949999999997
7/2020;2485;741;684.5889999999999;245.556;2746.3264999999997;3676.4714999999997
7/2020;2495;353;113.6675;52.022;409.6115;575.301
7/2020;2505;214;241.1195;104.81349999999999;811.0435;1156.9764999999998
7/2020;2515;149;179.43599999999998;95.3515;512.5724999999999;787.3599999999999
7/2020;2525;498;439.03299999999996;159.923;1261.1535;1860.1094999999998
7/2020;2535;673;557.004;223.1075;1339.7659999999998;2119.8774999999996
7/2020;2545;483;325.603;122.26499999999999;785.9254999999999;1233.7935
7/2020;2555;647;161.7945;76.1425;636.842;874.779
7/2020;2565;499;421.553;176.396;1130.2245;1728.1735
7/2020;2575;277;2028.4399999999998;828.514;5570.629;8427.582999999999
7/2020;2585;735;290.1205;148.124;1047.337;1485.5815
7/2020;2595;687;305.767;120.688;877.6954999999999;1304.1505
7/2020;2605;647;758.2995;286.1875;1809.2939999999999;2853.781
7/2020;2615;733;2739.2394999999997;1185.1725;7686.2695;11610.6815
7/2020;2625;403;154.7835;76.5795;385.60499999999996;616.9680000000001
7/2020;2635;574;527.7915;200.203;2138.127;2866.1214999999997
7/2020;2645;129;79.743;41.80949999999999;300.51349999999996;422.066
