Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
11/2020;2025;556;107.1505;43.129999999999995;328.31049999999993;478.59099999999995
11/2020;2035;466;133.8265;67.7255;493.43949999999995;694.9915
11/2020;2045;805;322.06899999999996;151.563;1261.2675;1734.8995
11/2020;2055;363;37.8005;14.706;111.055;163.56149999999997
11/2020;2065;213;191.4535;72.9885;464.037;728.479
11/2020;2075;755;542.9725;229.39649999999997;1367.1449999999998;2139.5139999999997
11/2020;2085;392;38.104499999999994;19.9785;97.2135;155.29649999999998
11/2020;2095;222;731.9844999999999;346.04699999999997;1804.4014999999997;2882.4329999999995
11/2020;2105;385;110.19049999999999;45.00149999999999;285.69350000000003;440.8855
11/2020;2115;547;1129.208;398.8195;3292.263;4820.290499999999
11/2020;2125;445;1306.1835;468.52099999999996;4726.06;6500.764499999999
11/2020;2135;284;365.1135;170.23999999999998;1304.3595;1839.713
11/2020;2145;417;433.96;201.419;1195.6889999999999;1831.068
11/2020;2155;385;51.242999999999995;18.3825;206.65349999999998;276.279
11/2020;2165;104;267.311;104.47149999999999;867.483;1239.2655
11/2020;2175;55;12.901;5.956499999999999;52.0315;70.889
11/2020;2185;656;441.03749999999997;206.5965;1268.44;1916.074
11/2020;2195;795;362.3395;188.328;1444.494;1995.1615
11/2020;2205;457;81.263;42.6075;273.14399999999995;397.0145
11/2020;2215;627;678.0055;286.43449999999996;2716.62;3681.06
11/2020;2225;299;792.5469999999999;401.04249999999996;3260.0959999999995;4453.6855
11/2020;2235;635;862.9135;419.2825;3154.4655;4436.6615
11/2020;2245;421;4215.5109999999995;2066.9149999999995;11315.4025;17597.8285
11/2020;2255;857;329.1085;122.96799999999999;756.694;1208.7705
11/2020;2265;426;364.895;132.9145;1123.7264999999998;1621.536
11/2020;2275;267;644.5275;239.5995;1958.7385;2842.8655
11/2020;2285;409;700.701;252.6335;1709.62;2662.9545
11/2020;2295;356;332.1865;148.5515;984.9124999999999;1465.6505
11/2020;2305;585;4714.812;2343.2889999999998;14793.608999999999;21851.71
11/2020;2315;692;1763.124;638.951;4601.059;7003.134
11/2020;2325;430;264.2045;98.21099999999998;970.007;1332.4225
11/2020;2335;439;1408.052;656.545;3686.38;5750.977
11/2020;2345;385;633.3175;310.5265;1642.018;2585.862
11/2020;2355;602;263.88149999999996;134.13049999999998;1076.1125;1474.1245
11/2020;2365;268;679.1834999999999;244.87199999999999;2589.4625;3513.518
11/2020;2375;618;156.3605;68.2955;632.8235;857.4794999999999
11/2020;2385;350;371.47849999999994;193.93299999999996;1207.032;1772.4434999999999
11/2020;2395;728;1707.264;641.1075;5376.5345;7724.905999999999
11/2020;2405;222;908.9599999999999;439.6505;2461.0319999999997;3809.6425
11/2020;2415;226;496.74549999999994;188.423;1939.9854999999998;2625.154
11/2020;2425;369;284.582;147.25949999999997;784.6144999999999;1216.456
11/2020;2435;238;279.2335;132.61999999999998;1102.3039999999999;1514.1574999999998
11/2020;2445;373;123.14849999999998;48.126999999999995;399.646;570.9215
11/2020;2455;455;989.6624999999999;476.5105;2923.5584999999996;4389.7315
11/2020;2465;626;612.8734999999999;318.54449999999997;2505.549;3436.967
11/2020;2475;426;129.5135;47.4145;399.37999999999994;576.308
11/2020;2485;398;246.031;101.4695;1036.982;1384.4824999999998
11/2020;2495;523;466.74449999999996;164.844;1122.8335;1754.4219999999998
11/2020;2505;461;1090.847;520.448;3603.2454999999995;5214.540499999999
11/2020;2515;727;1182.4080000000001;497.154;2775.52;4455.082
11/2020;2525;477;1229.0435;445.39799999999997;4119.485;5793.9265
11/2020;2535;334;293.7115;120.54549999999999;1081.2615;1495.5185
11/2020;2545;312;198.9585;77.3775;581.837;858.173
11/2020;2555;490;366.871;168.7105;1330.5604999999998;1866.1419999999998
11/2020;2565;231;1096.9175;458.99249999999995;3246.2925;4802.202499999999
11/2020;2575;349;2023.5855000000001;930.5535;6763.429999999999;9717.569
11/2020;2585;339;111.1785;55.01449999999999;356.421;522.614
11/2020;2595;367;84.474;37.9525;218.59499999999997;341.0215
11/2020;2605;500;208.00249999999997;93.8885;701.081;1002.972
11/2020;2615;666;6056.82;2510.1089999999995;23518.9505;32085.8795
11/2020;2625;344;340.176;158.612;890.587;1389.375
11/2020;2635;344;385.7;143.3835;1270.5205;1799.6039999999998
11/2020;2645;766;2250.4835;1185.3625;5726.4005;9162.2465
11/2020;2655;415;308.465;137.93999999999997;1066.831;1513.236
11/2020;2665;382;282.4445;109.29749999999999;1069.966;1461.708
11/2020;2675;214;47.7945;20.2825;146.67049999999998;214.7475
11/2020;2685;454;1881.3229999999999;869.1455;7436.438499999999;10186.907
11/2020;2695;710;641.06;290.719;2073.9735;3005.7524999999996
11/2020;2705;222;66.65199999999999;29.8015;178.34349999999998;274.79699999999997
11/2020;2715;315;315.3715;131.328;874.9025;1321.602
11/2020;2725;317;234.2985;85.3385;539.6;859.237
11/2020;2735;111;92.7865;39.196999999999996;389.709;521.6925
11/2020;2745;258;206.07399999999998;93.8885;495.691;795.6534999999999
11/2020;2755;160;28.6425;11.9225;73.074;113.639
11/2020;2765;473;99.6835;38.76;257.0985;395.542
11/2020;2775;272;526.623;248.96649999999997;1287.1455;2062.735
11/2020;2785;340;57.86449999999999;24.804499999999997;159.75199999999998;242.421
11/2020;2795;291;39.8715;20.995;162.8965;223.76299999999998
11/2020;2805;660;2130.033;807.9465;5480.284;8418.253999999999
11/2020;2815;136;212.65749999999997;87.2765;537.8615;837.7955
11/2020;2825;93;10.943999999999999;5.8709999999999996;40.375;57.19
11/2020;2835;739;561.564;245.2805;2064.4925;2871.337
11/2020;2845;246;844.5975;440.933;2236.4709999999995;3522.0015
11/2020;2855;435;457.368;219.21249999999998;2008.281;2684.8615
11/2020;2865;422;57.76;21.2515;198.2175;277.229
11/2020;2875;644;755.4019999999999;344.16599999999994;2336.5915;3436.1595
11/2020;2885;264;75.06899999999999;36.147499999999994;187.74849999999998;298.965
11/2020;2895;287;670.1015;306.7265;1974.3089999999997;2951.1369999999997
11/2020;2905;325;64.9135;30.133999999999997;263.606;358.65349999999995
11/2020;2915;537;502.7685;178.486;1676.028;2357.2825
11/2020;2925;405;293.39799999999997;123.367;902.101;1318.866
11/2020;2935;601;1306.8104999999998;573.4865;4472.0585;6352.3555
11/2020;2945;307;126.08399999999999;60.153999999999996;524.5805;710.8185
11/2020;2955;574;1366.7555;682.347;4160.287499999999;6209.389999999999
11/2020;2965;548;6393.822999999999;2967.5529999999994;22264.884000000002;31626.260000000002
11/2020;2975;378;757.5965;277.3715;2000.1204999999998;3035.0885
11/2020;2985;150;37.980999999999995;17.062;116.432;171.475
11/2020;2995;495;76.30399999999999;31.321499999999997;321.1665;428.792
11/2020;3005;339;750.8135;397.2235;2320.3464999999997;3468.3834999999995
11/2020;3015;315;178.2295;63.26999999999999;633.498;874.9975
11/2020;3025;618;736.0029999999999;284.81;2072.5485;3093.3615
11/2020;3035;786;2004.3194999999998;1069.7855;7138.8605;10212.965499999998
11/2020;3045;504;747.593;318.86749999999995;2898.0605;3964.521
11/2020;3055;465;150.4705;75.46799999999999;456.65549999999996;682.5939999999999
11/2020;3065;270;132.183;48.146;441.484;621.813
11/2020;3075;610;163.5805;63.29849999999999;519.4409999999999;746.3199999999999
11/2020;3085;251;334.9795;172.5675;1444.513;1952.0504999999998
11/2020;3095;527;559.132;214.2155;1628.357;2401.7045
11/2020;3105;435;7788.793499999999;2895.4195;18668.013;29352.226
11/2020;3115;524;207.85049999999998;83.258;864.101;1155.2095
11/2020;3125;619;500.384;213.427;1872.4499999999998;2586.261
11/2020;3135;321;954.8829999999999;498.522;2898.0985;4351.5035
11/2020;3145;514;140.02049999999997;53.3805;464.417;657.818
11/2020;3155;615;989.7955000000001;485.3075;4264.588;5739.691
11/2020;3165;385;409.3265;171.2755;1122.0449999999998;1702.647
11/2020;3175;578;392.882;196.1465;1251.6915;1840.7199999999998
11/2020;3185;278;152.8835;70.3;523.2505;746.434
11/2020;3195;487;160.05599999999998;80.9875;557.1084999999999;798.1519999999999
11/2020;3205;668;2151.2845;771.6564999999999;8630.170499999998;11553.111499999999
11/2020;3215;691;115.634;52.9245;416.70799999999997;585.2665000000001
11/2020;3225;574;190.1805;82.669;639.692;912.5415
11/2020;3235;291;264.89799999999997;140.76149999999998;756.694;1162.3535
