Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
4/2020;2025;448;415.378;222.68949999999998;1105.2965;1743.3639999999998
4/2020;2035;608;351.31;166.07899999999998;1114.7585;1632.1474999999998
4/2020;2045;356;906.2049999999999;370.139;2638.834;3915.1779999999994
4/2020;2055;449;2554.6735;1310.183;6752.885;10617.7415
4/2020;2065;262;352.94399999999996;125.30499999999999;865.1365;1343.3854999999999
4/2020;2075;726;529.53;206.948;1726.644;2463.1220000000003
4/2020;2085;603;1011.5219999999999;368.4575;3014.863;4394.8425
4/2020;2095;375;304.532;135.546;869.6775;1309.7555
4/2020;2105;414;147.5635;67.2315;546.877;761.6719999999999
4/2020;2115;435;407.2555;209.798;1082.829;1699.8825
4/2020;2125;444;303.183;138.776;897.3224999999999;1339.2814999999998
4/2020;2135;686;2064.9865;736.896;8058.128;10860.0105
4/2020;2145;498;739.8125;280.6205;1903.4485;2923.8815
4/2020;2155;473;332.37649999999996;171.98799999999997;1176.841;1681.2055
4/2020;2165;332;31.121999999999996;14.572999999999999;104.614;150.309
4/2020;2175;760;189.905;100.472;536.9209999999999;827.298
4/2020;2185;974;2175.709;825.265;6347.8525;9348.826500000001
4/2020;2195;1218;176.68099999999998;65.68299999999999;508.003;750.367
4/2020;2205;591;453.27349999999996;230.40349999999998;1681.994;2365.671
4/2020;2215;575;1723.8224999999998;657.1435;5177.671;7558.637
4/2020;2225;569;1212.2759999999998;527.0029999999999;4539.6984999999995;6278.9775
4/2020;2235;168;4.0185;1.9094999999999998;11.875;17.802999999999997
4/2020;2245;558;478.268;181.412;1235.9405;1895.6205
4/2020;2255;1008;989.2444999999999;371.47849999999994;2918.267;4278.99
4/2020;2265;333;11295.3575;5690.1485;31268.765499999998;48254.271499999995
4/2020;2275;403;231.93299999999996;120.54549999999999;780.881;1133.3595
4/2020;2285;327;68.44749999999999;34.4755;274.075;376.99799999999993
4/2020;2295;806;485.013;196.18449999999999;1293.3014999999998;1974.499
4/2020;2305;340;127.18599999999999;53.732;318.8485;499.7665
4/2020;2315;453;2110.0449999999996;1131.1934999999999;5863.362;9104.6005
4/2020;2325;436;261.4685;115.28249999999998;935.959;1312.7099999999998
4/2020;2335;267;164.17899999999997;61.037499999999994;627.893;853.1094999999999
4/2020;2345;433;505.191;203.3475;1505.6455;2214.1839999999997
4/2020;2355;686;868.5469999999999;399.4085;2645.4745;3913.4299999999994
4/2020;2365;194;135.1945;67.8015;341.23999999999995;544.236
4/2020;2375;561;1876.8294999999998;867.0745;5570.9710000000005;8314.875
4/2020;2385;536;138.7;59.4415;395.09549999999996;593.237
4/2020;2395;438;248.292;97.5175;647.9;993.7094999999999
4/2020;2405;217;610.0614999999999;243.17149999999998;1471.6449999999998;2324.8779999999997
4/2020;2415;366;63.47899999999999;29.051;245.18549999999996;337.7155
4/2020;2425;538;47.832499999999996;25.194;153.05450000000002;226.081
4/2020;2435;433;193.68599999999998;81.434;553.5459999999999;828.6659999999999
4/2020;2445;521;2185.912;1066.9354999999998;5858.763999999999;9111.611499999999
4/2020;2455;591;3836.404;2056.6834999999996;10431.2565;16324.344
4/2020;2465;522;275.063;120.707;1007.6745;1403.4444999999998
4/2020;2475;619;446.0915;186.6655;1382.402;2015.1589999999997
4/2020;2485;430;243.5515;116.19449999999999;764.4459999999999;1124.1919999999998
4/2020;2495;414;181.9535;78.356;448.97;709.2795
4/2020;2505;213;7.865999999999999;3.211;26.087;37.163999999999994
4/2020;2515;325;1624.1580000000001;609.8905;3723.411;5957.4595
4/2020;2525;693;604.8935;289.921;2138.4404999999997;3033.255
4/2020;2535;577;153.482;77.672;514.501;745.655
4/2020;2545;401;1940.9639999999997;721.544;7162.2305;9824.7385
4/2020;2555;266;53.076499999999996;21.365499999999997;162.64;237.082
4/2020;2565;532;189.84799999999998;96.064;699.9885;985.9005
4/2020;2575;377;71.2975;33.554;279.224;384.0755
4/2020;2585;292;177.1655;68.9035;520.505;766.574
