Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
12/2020;2025;514;403.5695;185.58249999999998;1650.9669999999999;2240.1189999999997
12/2020;2035;231;69.92949999999999;32.604;213.93999999999997;316.4735
12/2020;2045;765;1584.733;763.021;4966.1345;7313.8885
12/2020;2055;599;373.35949999999997;147.364;1513.3405;2034.0639999999999
12/2020;2065;285;434.549;165.6515;1311.2565;1911.4569999999999
12/2020;2075;170;27.7685;13.546999999999999;96.8715;138.187
12/2020;2085;416;139.2985;71.763;519.27;730.3314999999999
12/2020;2095;442;844.398;372.3145;3037.511;4254.2235
12/2020;2105;637;191.79549999999998;102.372;486.11499999999995;780.2825
12/2020;2115;513;231.2395;109.82;991.2014999999999;1332.261
12/2020;2125;301;118.598;60.8285;435.04299999999995;614.4694999999999
12/2020;2135;150;333.33599999999996;125.79899999999998;993.8330000000001;1452.968
12/2020;2145;513;1322.3999999999999;484.15799999999996;3049.785;4856.343
12/2020;2155;277;5991.003999999999;2871.4225;15755.427;24617.853499999997
12/2020;2165;559;260.642;109.5825;761.9474999999999;1132.172
12/2020;2175;319;344.64099999999996;179.1225;985.6344999999999;1509.398
12/2020;2185;502;269.1825;117.021;714.0959999999999;1100.2995
12/2020;2195;801;258.4095;98.5055;1010.5719999999999;1367.487
12/2020;2205;215;146.528;63.099;572.5745000000001;782.2015
12/2020;2215;388;325.64099999999996;122.28399999999999;803.2724999999999;1251.1975
12/2020;2225;420;598.234;246.734;1414.3029999999999;2259.2709999999997
12/2020;2235;492;824.8754999999999;393.55649999999997;2601.0905;3819.5225
12/2020;2245;415;163.419;85.69;512.7055;761.8145
12/2020;2255;411;635.3599999999999;333.17449999999997;1846.9805;2815.515
12/2020;2265;177;62.300999999999995;30.133999999999997;271.5005;363.93549999999993
12/2020;2275;445;418.5415;160.35049999999998;998.4689999999999;1577.361
12/2020;2285;381;59.413;22.875999999999998;174.0495;256.33849999999995
12/2020;2295;557;1071.9705000000001;404.5765;4359.5975;5836.1445
12/2020;2305;564;2234.609;1051.5835;5816.8215;9103.014000000001
12/2020;2315;539;2623.197;1015.0844999999999;8489.314;12127.5955
12/2020;2325;567;1499.7555;709.0135;4364.955499999999;6573.724499999999
12/2020;2335;398;140.5715;67.6875;371.849;580.108
12/2020;2345;363;56.9145;27.910999999999998;245.23299999999998;330.0585
12/2020;2355;407;650.161;232.009;2510.8025;3392.9725
12/2020;2365;444;713.8299999999999;349.999;2950.605;4014.434
12/2020;2375;687;900.5715;453.6725;3874.5084999999995;5228.7525
12/2020;2385;415;1106.1039999999998;557.2035;3185.9959999999996;4849.3035
12/2020;2395;598;478.895;169.13799999999998;1080.055;1728.088
12/2020;2405;366;1635.121;849.87;5505.3355;7990.3265
12/2020;2415;618;1501.2659999999998;716.2620000000001;4011.4700000000003;6228.998
12/2020;2425;398;359.84099999999995;170.11649999999997;1556.499;2086.4565
12/2020;2435;501;1422.5205;550.4585;3538.1324999999997;5511.1115
12/2020;2445;389;59.8025;30.1245;213.87349999999998;303.8005
12/2020;2455;277;1211.421;504.46899999999994;3104.0299999999997;4819.92
12/2020;2465;299;3235.681;1360.4569999999999;11307.441499999999;15903.5795
12/2020;2475;335;246.221;127.9745;1110.702;1484.8974999999998
12/2020;2485;646;2448.8244999999997;1184.4505;8766.9705;12400.245499999999
12/2020;2495;490;988.9309999999999;421.80949999999996;3609.6769999999997;5020.4175
12/2020;2505;535;930.8004999999999;369.19849999999997;2675.5325;3975.5315
12/2020;2515;520;67.4025;34.2665;252.57649999999998;354.2455
12/2020;2525;542;806.873;316.90099999999995;1955.0714999999998;3078.8455
12/2020;2535;339;5586.1995;2929.344;15471.899499999998;23987.443
12/2020;2545;649;2136.6259999999997;1057.1315;6724.755499999999;9918.513
12/2020;2555;452;1781.5634999999997;909.6155;5488.682;8179.860999999999
12/2020;2565;233;144.6565;54.5965;555.5029999999999;754.756
12/2020;2575;213;22.134999999999998;9.3005;84.57849999999999;116.014
12/2020;2585;393;1616.1589999999999;576.7355;6339.777499999999;8532.672
12/2020;2595;474;159.486;59.59349999999999;640.0625;859.1419999999999
12/2020;2605;644;820.9614999999999;292.96099999999996;3137.698;4251.6205
12/2020;2615;563;836.2375;328.434;2568.249;3732.9204999999997
12/2020;2625;502;654.7019999999999;290.035;2541.3925;3486.1295
12/2020;2635;674;435.993;191.32999999999998;1862.0665;2489.3894999999998
12/2020;2645;743;1946.3980000000001;886.787;6104.3105;8937.495499999999
12/2020;2655;470;136.0305;71.96249999999999;345.1825;553.1754999999999
12/2020;2665;175;49.884499999999996;26.049;197.201;273.1345
12/2020;2675;669;906.7275;454.727;3874.917;5236.3715
12/2020;2685;847;469.13849999999996;231.06849999999997;1982.5834999999997;2682.7904999999996
12/2020;2695;611;1665.597;881.1915;4899.9575;7446.746
12/2020;2705;229;516.496;255.5405;1331.596;2103.6324999999997
12/2020;2715;365;132.791;47.632999999999996;364.6575;545.0815
12/2020;2725;373;1389.4985000000001;684.38;4703.487999999999;6777.366499999999
12/2020;2735;393;687.1444999999999;332.3575;2378.8285;3398.3305
12/2020;2745;310;3415.9055;1499.0715;9844.717;14759.694
12/2020;2755;373;953.2299999999999;418.323;2810.0144999999998;4181.567499999999
12/2020;2765;754;1009.1659999999999;402.249;3262.148;4673.563
12/2020;2775;717;228.03799999999998;98.65749999999998;773.281;1099.9764999999998
12/2020;2785;395;884.4499999999999;338.8555;2450.297;3673.6024999999995
