Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
2/2020;2025;564;363.318;188.8315;1448.3985;2000.548
2/2020;2035;522;273.02049999999997;143.165;917.7379999999999;1333.9235
2/2020;2045;323;460.23699999999997;194.43649999999997;1844.0925;2498.766
2/2020;2055;496;603.0504999999999;305.159;2480.64;3388.8495
2/2020;2065;410;167.28549999999998;81.282;611.5435;860.111
2/2020;2075;292;120.69749999999999;59.1755;323.97849999999994;503.8515
2/2020;2085;453;76.59849999999999;28.623499999999996;176.1205;281.3425
2/2020;2095;807;283.024;103.094;871.5965;1257.7145
2/2020;2105;693;521.056;193.69549999999998;1583.4885;2298.24
2/2020;2115;619;1257.4199999999998;453.3495;3067.911;4778.6804999999995
2/2020;2125;277;363.1375;162.393;1076.711;1602.2414999999999
2/2020;2135;562;217.71149999999997;108.205;683.107;1009.0235
2/2020;2145;171;54.529999999999994;19.759999999999998;142.3005;216.5905
2/2020;2155;281;275.9465;102.581;1013.118;1391.6455
2/2020;2165;260;120.83049999999999;56.3445;316.3405;493.5155
2/2020;2175;745;3427.5525;1680.5784999999998;8886.756;13994.886999999999
2/2020;2185;540;263.28299999999996;133.8265;1073.652;1470.7615
2/2020;2195;340;213.123;76.836;812.535;1102.494
2/2020;2205;487;604.257;263.929;2445.5184999999997;3313.7045
2/2020;2215;411;370.1865;193.2585;1202.833;1766.278
2/2020;2225;672;1019.6919999999999;382.9165;3211.2374999999997;4613.8460000000005
2/2020;2235;286;267.33;129.30450000000002;723.7764999999999;1120.4015
2/2020;2245;352;150.0335;56.904999999999994;585.9125;792.851
2/2020;2255;346;1403.7675;726.3795;3870.2619999999997;6000.409
2/2020;2265;275;921.1295;437.47499999999997;3636.2675;4994.872
2/2020;2275;659;231.914;90.6395;752.6184999999999;1075.172
2/2020;2285;411;1434.9275;690.8969999999999;4238.9095;6364.734
2/2020;2295;430;392.92;204.2215;1606.336;2203.4774999999995
2/2020;2305;313;399.038;146.10049999999998;1230.5539999999999;1775.6925
2/2020;2315;375;254.9325;105.146;1074.4879999999998;1434.5665
2/2020;2325;322;245.45149999999998;86.6875;590.463;922.602
2/2020;2335;312;39.8715;19.0285;131.7175;190.6175
2/2020;2345;1169;1841.081;774.0885;4321.625999999999;6936.7955
2/2020;2355;313;1650.2830000000001;598.063;5531.413;7779.759
2/2020;2365;532;523.906;215.03249999999997;1928.7089999999998;2667.6475
2/2020;2375;385;450.6325;175.2465;1317.8495;1943.7285
