Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
1/2020;2025;499;814.6629999999999;290.719;3113.644;4219.026
1/2020;2035;536;1032.403;405.479;3170.7105;4608.5925
1/2020;2045;215;474.3445;210.14;1841.2805;2525.765
1/2020;2055;633;1089.251;478.02099999999996;4652.0455;6219.317499999999
1/2020;2065;724;5768.894;2628.3269999999998;18092.436499999996;26489.657499999998
1/2020;2075;401;41.666999999999994;22.0495;105.7445;169.46099999999998
1/2020;2085;366;561.184;292.97999999999996;2218.3735;3072.5375
1/2020;2095;348;677.8439999999999;339.9385;2896.7684999999997;3914.551
1/2020;2105;624;1223.8754999999999;602.8035;5172.0755;6998.754499999999
1/2020;2115;759;1571.338;831.326;4622.662;7025.326
1/2020;2125;827;1156.7295;572.3085;2982.2305;4711.268499999999
1/2020;2135;352;507.775;182.134;1394.4195;2084.3285
1/2020;2145;442;2335.993;1150.5639999999999;7907.4105;11393.967499999999
1/2020;2155;11;56.449;24.775999999999996;162.7065;243.93149999999997
1/2020;2165;422;7181.544;3151.6154999999994;21170.37;31503.519999999997
1/2020;2175;265;470.86749999999995;187.682;1522.0805;2180.63
1/2020;2185;525;411.179;177.9065;1394.3815;1983.467
1/2020;2195;267;293.82550000000003;112.57499999999999;814.0264999999999;1220.427
1/2020;2205;741;194.237;97.85;814.2924999999999;1106.3794999999998
1/2020;2215;122;24.985;9.4715;94.107;128.5635
1/2020;2225;459;601.4355;215.7355;2176.127;2993.298
1/2020;2235;154;368.258;167.0005;903.6209999999999;1438.8794999999998
1/2020;2245;559;2548.9735;1139.8384999999998;8058.982999999999;11747.795
1/2020;2255;728;934.8;475.152;3274.27;4684.222
1/2020;2265;272;100.3675;53.105;423.4815;576.9540000000001
1/2020;2275;194;30.532999999999998;12.046;76.70299999999999;119.282
1/2020;2285;308;1337.3909999999998;565.0124999999999;3776.4019999999996;5678.8054999999995
1/2020;2295;370;1709.6485;746.7475;4076.583;6532.978999999999
1/2020;2305;472;447.0795;176.4625;1802.6819999999998;2426.224
1/2020;2315;381;114.60799999999999;49.818;305.3585;469.7845
1/2020;2325;1102;685.4345;310.84;1755.8564999999999;2752.131
