WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/12/2021;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
SP201711768155;Sudeste/SP*Sumaré;01/12/2021;01/12/2021;05/12/2021;05/12/2021;3355;148.91;2555.11;9.54;0;254.54;31
MG201711105007;Sudeste/MG*Patos de Minas;01/12/2021;01/12/2021;05/12/2021;05/12/2021;3705;157.59;2393.94;4.0;0;293.46;12
RJ201711421181;Sudeste/RJ*Campos dos Goytacazes;01/12/2021;01/12/2021;03/12/2021;03/12/2021;4755;166.05;938.19;15.69;0;303.56;18
MG201711722326;Sudeste/MG*Belo Horizonte;01/12/2021;01/12/2021;06/12/2021;06/12/2021;3525;102.02;2035.21;5.0;0;185.15;19
RJ201711369995;Sudeste/RJ*Petrópolis;01/12/2021;01/12/2021;08/12/2021;11/12/2021;4935;108.19;3270.82;12.26;0;183.68;11
RJ201710748854;Sudeste/RJ*Duque de Caxias;01/12/2021;01/12/2021;03/12/2021;03/12/2021;4435;102.45;3687.49;7.66;0;184.59;13
SP201711209714;Sudeste/SP*Mogi-Guaçu;01/12/2021;01/12/2021;07/12/2021;07/12/2021;2235;74.03;861.33;10.87;0;131.25;4
SP201711709753;Sudeste/SP*São Paulo;01/12/2021;01/12/2021;05/12/2021;05/12/2021;2305;132.59;1602.4;4.18;0;238.48;12
RJ201710907002;Sudeste/RJ*Duque de Caxias;01/12/2021;01/12/2021;03/12/2021;03/12/2021;4525;129.24;1614.8;6.49;0;238.89;26
RJ201710949684;Sudeste/RJ*Rio de Janeiro;01/12/2021;01/12/2021;02/12/2021;02/12/2021;4735;114.94;3677.95;12.46;0;214.85;19
RJ201711769336;Sudeste/RJ*Duque de Caxias;01/12/2021;01/12/2021;03/12/2021;03/12/2021;4385;65.42;3687.49;7.66;0;117.24;6
MG201711702279;Sudeste/MG*Ribeirão das Neves;01/12/2021;01/12/2021;10/12/2021;11/12/2021;3655;119.23;3843.75;7.89;0;203.11;24
RJ201711109533;Sudeste/RJ*Duque de Caxias;01/12/2021;01/12/2021;11/12/2021;13/12/2021;4465;201.24;3687.49;7.66;0;349.98;49
