WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/01/2021;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
SP201711146586;Sudeste/SP*Cotia;01/01/2021;01/01/2021;02/01/2021;02/01/2021;2755;144.84;3508.11;5.19;0;255.9;36
PR201711282967;Sul/PR*Guarapuava;01/01/2021;01/01/2021;09/01/2021;11/01/2021;6035;194.97;5344.39;17.48;0;342.65;21
MG201711044201;Sudeste/MG*Uberlândia;01/01/2021;01/01/2021;06/01/2021;06/01/2021;3785;77.99;2011.19;3.87;0;138.28;15
MG201710642550;Sudeste/MG*Juiz de Fora;01/01/2021;01/01/2021;09/01/2021;12/01/2021;3925;88.92;826.77;13.6;0;158.79;19
PR201711628753;Sul/PR*Almirante Tamandaré;01/01/2021;01/01/2021;04/01/2021;04/01/2021;5125;115.93;539.57;10.24;0;209.63;10
SP201711787340;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;02/01/2021;02/01/2021;3465;116.42;1515.26;3.77;0;204.96;6
SP201711688356;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;09/01/2021;10/01/2021;2835;86.08;615.98;5.52;0;160.0;16
RJ201711627495;Sudeste/RJ*Rio de Janeiro;01/01/2021;01/01/2021;08/01/2021;10/01/2021;4515;120.52;1932.63;5.31;0;214.07;30
SP201710861057;Sudeste/SP*Guarujá;01/01/2021;01/01/2021;10/01/2021;11/01/2021;2085;166.08;1394.27;4.05;0;293.42;32
MG201711209638;Sudeste/MG*Montes Claros;01/01/2021;01/01/2021;11/01/2021;12/01/2021;4025;83.19;3660.06;12.24;0;152.36;15
SP201711641264;Sudeste/SP*Suzano;01/01/2021;01/01/2021;11/01/2021;12/01/2021;3215;113.03;1476.85;4.83;0;192.55;23
SP201711122403;Sudeste/SP*Campinas;01/01/2021;01/01/2021;11/01/2021;13/01/2021;3365;65.75;1742.71;1.905;0;118.05;4
MG201711223556;Sudeste/MG*Montes Claros;01/01/2021;01/01/2021;07/01/2021;10/01/2021;4155;71.45;3660.06;12.24;0;126.69;10
PR201711709012;Sul/PR*Guarapuava;01/01/2021;01/01/2021;03/01/2021;03/01/2021;5695;72.16;5344.39;17.48;0;133.87;5
PR201711382993;Sul/PR*Araucária;01/01/2021;01/01/2021;11/01/2021;12/01/2021;5255;85.58;3498.15;5.21;0;148.57;10
MG201711541655;Sudeste/MG*Uberlândia;01/01/2021;01/01/2021;08/01/2021;09/01/2021;4275;88.42;2011.19;3.87;0;150.89;18
RJ201710668047;Sudeste/RJ*Rio de Janeiro;01/01/2021;01/01/2021;05/01/2021;05/01/2021;4345;100.31;1932.63;5.31;0;180.41;25
RS201710685164;Sul/RS*Cachoeirinha;01/01/2021;01/01/2021;09/01/2021;12/01/2021;6645;189.82;3463.54;7.97;0;185.01;26
SP201711747779;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;07/01/2021;08/01/2021;2425;111.08;599.78;1.91;0;194.53;21
SP201711667648;Sudeste/SP*Tupã;01/01/2021;01/01/2021;11/01/2021;12/01/2021;2065;107.25;4007.67;3.145;0;198.62;24
MG201710625205;Sudeste/MG*Patos de Minas;01/01/2021;01/01/2021;03/01/2021;03/01/2021;3615;107.55;1231.97;5.65;0;201.02;28
SP201710986959;Sudeste/SP*Santo André;01/01/2021;01/01/2021;04/01/2021;04/01/2021;3045;138.49;5646.56;10.42;0;245.55;7
SP201711244877;Sudeste/SP*Bauru;01/01/2021;01/01/2021;03/01/2021;03/01/2021;2155;140.76;2100.55;8.37;0;247.39;32
SP201711663071;Sudeste/SP*Mauá;01/01/2021;01/01/2021;11/01/2021;12/01/2021;2975;148.23;2220.14;2.5;0;263.76;16
RJ201711664221;Sudeste/RJ*Rio de Janeiro;01/01/2021;01/01/2021;03/01/2021;03/01/2021;5025;156.93;1932.63;5.31;0;288.48;40
SP201710985714;Sudeste/SP*Catanduva;01/01/2021;01/01/2021;05/01/2021;05/01/2021;3495;168.34;2716.96;6.29;0;299.01;9
SP201710822540;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;04/01/2021;04/01/2021;3085;179.22;3174.81;13.3;0;331.27;13
MG201711626114;Sudeste/MG*Ipatinga;01/01/2021;01/01/2021;06/01/2021;06/01/2021;4005;223.72;1483.33;6.01;0;379.19;34
SP201710903562;Sudeste/SP*Guaratinguetá;01/01/2021;01/01/2021;09/01/2021;12/01/2021;2365;237.69;1974.07;5.26;0;416.27;12
SP201711664070;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;09/01/2021;12/01/2021;2985;231.53;2497.28;5.6;0;425.6;13
MG201711627383;Sudeste/MG*Belo Horizonte;01/01/2021;01/01/2021;02/01/2021;02/01/2021;3895;227.51;3029.42;17.48;0;426.04;60
SP201710624117;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;07/01/2021;10/01/2021;2055;237.4;997.84;2.53;0;429.3;47
SP201711586616;Sudeste/SP*Poá;01/01/2021;01/01/2021;08/01/2021;09/01/2021;2025;254.14;1534.22;3.4;0;438.93;22
PR201710989166;Sul/PR*Londrina;01/01/2021;01/01/2021;02/01/2021;02/01/2021;5675;258.27;3490.59;6.47;0;473.89;66
SP201711185463;Sudeste/SP*Jandira;01/01/2021;01/01/2021;04/01/2021;04/01/2021;3135;281.91;2326.46;3.62;0;480.26;14
MG201711407677;Sudeste/MG*Ipatinga;01/01/2021;01/01/2021;09/01/2021;12/01/2021;3765;258.0;1483.33;6.01;0;483.14;63
SP201711424691;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;07/01/2021;10/01/2021;3055;259.34;3709.9;4.415;0;484.75;19
SP201711142125;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;06/01/2021;06/01/2021;2425;335.34;5924.68;15.5;0;581.17;70
MG201711225811;Sudeste/MG*Juiz de Fora;01/01/2021;01/01/2021;06/01/2021;06/01/2021;4075;390.38;826.77;13.6;0;693.4;21
RS201711243295;Sul/RS*Cachoeirinha;01/01/2021;01/01/2021;06/01/2021;06/01/2021;6435;737.43;3463.54;7.97;0;770.08;108
SP201710804336;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;04/01/2021;04/01/2021;2295;464.17;7191.61;12.15;0;798.91;48
MG201711561001;Sudeste/MG*Belo Horizonte;01/01/2021;01/01/2021;04/01/2021;04/01/2021;3605;502.71;3029.42;17.48;0;880.4;44
RJ201711664221;Sudeste/RJ*Rio de Janeiro;01/01/2021;01/01/2021;03/01/2021;03/01/2021;5025;498.98;1932.63;5.31;0;892.63;36
SP201711749616;Sudeste/SP*São Carlos;01/01/2021;01/01/2021;03/01/2021;03/01/2021;2895;530.62;1796.0;3.73;0;907.05;36
SP201711366548;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;11/01/2021;13/01/2021;2515;681.57;1870.87;4.68;0;1173.1;23
PR201711088591;Sul/PR*Piraquara;01/01/2021;01/01/2021;05/01/2021;05/01/2021;5165;690.99;1201.4;6.39;0;1183.2;95
PR201710606630;Sul/PR*Piraquara;01/01/2021;01/01/2021;07/01/2021;07/01/2021;5405;834.91;1201.4;6.39;0;1518.02;61
SP201711224709;Sudeste/SP*Guarulhos;01/01/2021;01/01/2021;07/01/2021;07/01/2021;2155;874.41;4080.74;11.28;0;1634.42;131
SP201710768798;Sudeste/SP*Itu;01/01/2021;01/01/2021;10/01/2021;11/01/2021;2695;1116.47;1795.84;3.88;0;2000.84;240
SP201711208862;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;05/01/2021;05/01/2021;2375;1310.71;1897.81;4.13;0;2307.58;46
SP201710908423;Sudeste/SP*Várzea Paulista;01/01/2021;01/01/2021;10/01/2021;13/01/2021;3445;1550.31;2155.85;9.18;0;2663.77;346
SP201711724300;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;11/01/2021;14/01/2021;3415;1677.2;1861.33;5.52;0;2937.3;176
MG201710685864;Sudeste/MG*Patos de Minas;01/01/2021;01/01/2021;10/01/2021;12/01/2021;4125;1730.03;1231.97;5.65;0;3094.87;93
SP201711789467;Sudeste/SP*Campinas;01/01/2021;01/01/2021;04/01/2021;04/01/2021;2605;1973.18;1942.5;6.47;0;3425.66;240
SP201711144429;Sudeste/SP*Taboão da Serra;01/01/2021;01/01/2021;05/01/2021;05/01/2021;2065;1901.74;2240.47;3.69;0;3515.24;105
SP201711482347;Sudeste/SP*São Bernardo do Campo;01/01/2021;01/01/2021;09/01/2021;10/01/2021;3385;1939.69;5459.05;5.56;0;3546.05;461
SP201711642172;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;11/01/2021;14/01/2021;2415;2191.6;1745.01;5.66;0;4088.8;82
SP201711584946;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;08/01/2021;10/01/2021;2965;2434.48;3470.91;5.76;0;4491.66;629
SP201710702898;Sudeste/SP*São Paulo;01/01/2021;01/01/2021;04/01/2021;04/01/2021;2755;3146.89;2980.93;9.44;0;5926.35;415
PR201711167827;Sul/PR*Araucária;01/01/2021;01/01/2021;10/01/2021;11/01/2021;5775;3427.68;3498.15;5.21;0;6024.04;843
PR201710927552;Sul/PR*Colombo;01/01/2021;01/01/2021;04/01/2021;04/01/2021;5975;3508.8;2235.14;4.14;0;6473.8;647
SP201711622234;Sudeste/SP*Guarulhos;01/01/2021;01/01/2021;09/01/2021;11/01/2021;2645;3965.28;5481.94;0.96;0;7055.65;706
SP201711228729;Sudeste/SP*Santo André;01/01/2021;01/01/2021;02/01/2021;02/01/2021;3125;4257.59;3106.13;6.97;0;7602.84;304
PR201710965468;Sul/PR*Almirante Tamandaré;01/01/2021;01/01/2021;11/01/2021;14/01/2021;5885;5840.98;539.57;10.24;0;10301.55;1133
