Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
03/2023;2025;984;188.22;80.67;519.6525;788.5425
03/2023;2035;719;287.9175;151.64999999999998;1176.5025;1616.0700000000002
03/2023;2045;575;483.24750000000006;183.3;1243.32;1909.8674999999998
03/2023;2055;613;1266.7875;519.9375;3204.12;4990.845
03/2023;2065;620;463.665;248.565;1710.3224999999998;2422.5525000000002
03/2023;2075;561;235.71750000000003;102.96000000000001;866.58;1205.2575
03/2023;2085;993;320.3925;167.26500000000001;848.385;1336.0425
03/2023;2095;738;1108.4475;531.2625;4867.0650000000005;6506.775000000001
03/2023;2105;780;86.9175;31.98;298.275;417.1725
03/2023;2115;639;3157.5375000000004;1438.59;9766.7775;14362.905
03/2023;2125;1092;2488.5675;1198.1999999999998;6223.897500000001;9910.664999999999
03/2023;2135;952;1846.995;845.415;5441.76;8134.17
03/2023;2145;771;65.7225;30.5025;266.895;363.12
03/2023;2155;665;1014.8249999999999;360.27750000000003;3383.0325000000003;4758.135
03/2023;2165;847;1244.2425;523.1475;3825.6075;5592.9974999999995
03/2023;2175;334;1323.285;580.7249999999999;4528.4475;6432.4575
03/2023;2185;864;1388.9250000000002;662.6624999999999;5778.9;7830.487499999999
03/2023;2195;695;986.0550000000001;492.2925;3001.5;4479.8475
03/2023;2205;385;92.16;42.7725;320.90999999999997;455.8425
03/2023;2215;648;6605.587500000001;2418.435;17439.3975;26463.42
03/2023;2225;309;20.2275;9.09;62.0175;91.33500000000001
03/2023;2235;309;163.46249999999998;67.0875;687.9749999999999;918.5250000000001
03/2023;2245;535;9244.26;4890.6975;28568.850000000002;42703.8075
03/2023;2255;932;774.03;274.7925;2751.2625;3800.085
03/2023;2265;561;501.79499999999996;194.17499999999998;1413.0375;2109.0075
03/2023;2275;736;2065.695;1102.5525;7357.4925;10525.74
03/2023;2285;759;972.345;414.735;3769.3424999999997;5156.4225
03/2023;2295;262;1568.3625000000002;786.5325;4759.59;7114.485
03/2023;2305;572;760.3575;276.96750000000003;2539.665;3576.99
03/2023;2315;611;390.11249999999995;150.96;1238.76;1779.8325
03/2023;2325;367;358.605;184.74;1546.44;2089.785
03/2023;2335;441;342.9375;131.39249999999998;998.7525;1473.0825
03/2023;2345;343;1660.9425;617.4449999999999;3980.9249999999997;6259.3125
03/2023;2355;359;77.9025;31.2075;323.8575;432.9675
03/2023;2365;572;207.06;88.32000000000001;774.8399999999999;1070.22
03/2023;2375;546;1742.8575;909.8925;5289.6224999999995;7942.3724999999995
03/2023;2385;896;201.4425;76.7925;668.13;946.365
03/2023;2395;586;1701.9675;834.4950000000001;7333.0275;9869.49
03/2023;2405;583;301.8525;126.3075;827.4375;1255.5975
03/2023;2415;360;53.28;26.6025;169.74;249.6225
03/2023;2425;479;735.8625;338.3925;2518.575;3592.83
03/2023;2435;588;506.66999999999996;256.38750000000005;1763.6325000000002;2526.69
03/2023;2445;253;441.165;158.2425;1769.7975000000001;2369.205
03/2023;2455;728;1178.9250000000002;539.625;4248.637500000001;5967.1875
