Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
08/2023;2025;432;229.73250000000002;119.4075;657.03;1006.17
08/2023;2035;50;134.79749999999999;58.5975;357.585;550.98
08/2023;2045;1010;191.565;73.0275;749.1675;1013.76
08/2023;2055;565;380.52;163.85999999999999;1486.8975;2031.2775
08/2023;2065;979;174.03;65.3475;429.27;668.6475
08/2023;2075;344;438.6675;180.915;1037.0475000000001;1656.63
08/2023;2085;533;304.09499999999997;145.07999999999998;958.8975;1408.0725
08/2023;2095;962;144.5025;75.77250000000001;453.345;673.62
08/2023;2105;551;154.9425;81.255;450.41249999999997;686.61
08/2023;2115;279;35.474999999999994;17.16;154.5825;207.21750000000003
08/2023;2125;463;105.8175;40.545;252.45000000000002;398.8125
08/2023;2135;477;79.38749999999999;30.5625;232.5825;342.53249999999997
08/2023;2145;833;2242.785;846.4499999999999;9121.192500000001;12210.4275
08/2023;2155;1023;292.71750000000003;137.745;761.9475;1192.41
08/2023;2165;867;750.24;290.31;2427.9525;3468.5025
08/2023;2175;135;58.53;27.674999999999997;170.3475;256.5525
08/2023;2185;877;1635.7649999999999;787.5899999999999;4326.945;6750.299999999999
08/2023;2195;757;231.8025;113.655;998.7225000000001;1344.18
08/2023;2205;577;650.7225;232.215;2512.98;3395.9175000000005
08/2023;2215;483;1555.1025;762.4875;6428.032499999999;8745.6225
08/2023;2225;914;337.815;170.1825;1453.3874999999998;1961.3849999999998
08/2023;2235;339;24.39;12.285;70.26;106.935
08/2023;2245;431;153.32999999999998;54.1575;345.8175;553.3050000000001
08/2023;2255;272;3474.6975;1806.0;11699.0325;16979.73
08/2023;2265;690;278.90250000000003;133.065;745.245;1157.2125
08/2023;2275;524;429.0825;202.84499999999997;1855.9725;2487.8999999999996
08/2023;2285;586;385.8975;149.3325;959.835;1495.065
08/2023;2295;865;122.9025;61.912499999999994;439.56000000000006;624.375
08/2023;2305;354;709.2975;295.3725;1817.4450000000002;2822.1150000000002
08/2023;2315;539;432.6675;181.91250000000002;1511.9850000000001;2126.565
08/2023;2325;512;94.2675;48.9975;425.25;568.515
08/2023;2335;572;129.6675;62.715;464.20500000000004;656.5875000000001
08/2023;2345;727;173.88;74.1675;634.6949999999999;882.7425000000001
08/2023;2355;207;16.0275;6.352500000000001;46.0575;68.4375
08/2023;2365;458;385.16999999999996;195.78000000000003;1443.27;2024.22
08/2023;2375;1285;2268.3525;890.9175;5496.255;8655.525000000001
08/2023;2385;681;636.645;333.855;1763.295;2733.795
08/2023;2395;637;661.0649999999999;327.07500000000005;2080.62;3068.7599999999998
08/2023;2405;816;923.6999999999999;471.615;2845.77;4241.085
08/2023;2415;502;292.8075;110.51249999999999;1124.4075;1527.7275
08/2023;2425;456;133.0425;55.9425;508.38750000000005;697.3725000000001
08/2023;2435;438;169.305;60.42;664.155;893.8799999999999
08/2023;2445;598;79.7025;29.7825;319.86;429.345
08/2023;2455;1065;302.1675;107.82750000000001;1154.8799999999999;1564.875
08/2023;2465;780;512.895;201.4425;1575.1950000000002;2289.5325000000003
08/2023;2475;378;884.085;391.65000000000003;3431.7675;4707.5025000000005
08/2023;2485;694;359.79;157.8975;1536.6225;2054.31
08/2023;2495;420;157.46249999999998;71.73750000000001;493.83000000000004;723.03
08/2023;2505;1031;457.905;242.25;1161.9524999999999;1862.1075
08/2023;2515;174;17.737499999999997;9.2625;70.125;97.125
08/2023;2525;570;433.4925;217.395;1852.5225;2503.41
08/2023;2535;756;145.6125;71.7225;615.3675000000001;832.7025
08/2023;2545;205;260.1975;137.655;765.45;1163.3025
08/2023;2555;422;3366.5625;1665.6675;8679.57;13711.800000000001
08/2023;2565;761;1525.785;547.2975;4190.01;6263.092500000001
08/2023;2575;568;377.73749999999995;186.04500000000002;1278.6525;1842.435
08/2023;2585;255;253.34250000000003;111.18;730.1324999999999;1094.655
08/2023;2595;242;67.7775;29.744999999999997;199.79999999999998;297.3225
08/2023;2605;675;1290.195;514.2750000000001;4170.6075;5975.0775
08/2023;2615;812;478.1775;206.88750000000002;1621.56;2306.625
08/2023;2625;1097;610.125;233.7525;1690.29;2534.1675
08/2023;2635;515;648.765;326.82;2719.8224999999998;3695.4075000000003
08/2023;2645;551;64.2525;24.3675;242.0625;330.6825
08/2023;2655;393;434.6925;155.9175;1572.7875000000001;2163.3975
08/2023;2665;693;693.5475;314.52;1701.7875000000001;2709.855
08/2023;2675;559;178.46249999999998;79.8075;564.255;822.5250000000001
08/2023;2685;329;193.84499999999997;98.5275;678.9525;971.3249999999999
08/2023;2695;598;654.3149999999999;346.1625;2760.705;3761.1825
08/2023;2705;1251;589.6949999999999;232.7475;1481.3174999999999;2303.7599999999998
08/2023;2715;468;1815.8025000000002;767.13;5127.3150000000005;7710.2474999999995
08/2023;2725;508;829.86;362.46750000000003;1978.755;3171.0824999999995
08/2023;2735;672;536.4075;211.72500000000002;2162.8875;2911.02
08/2023;2745;352;23.2275;10.102500000000001;61.905;95.235
08/2023;2755;786;1767.7275;801.645;4528.3425;7097.715
08/2023;2765;547;314.73;141.405;1001.1675;1457.3025
08/2023;2775;686;1139.5049999999999;483.72;3136.9725;4760.1975
08/2023;2785;458;3381.0824999999995;1650.285;8829.150000000001;13860.517499999998
08/2023;2795;380;593.595;242.4525;2226.39;3062.4375
08/2023;2805;565;443.6025;209.715;1344.5925;1997.91
08/2023;2815;938;1395.6675;561.795;5600.295;7557.7575
08/2023;2825;1015;152.115;65.505;475.43999999999994;693.0600000000001
08/2023;2835;413;80.145;28.597500000000004;282.42;391.16249999999997
08/2023;2845;699;288.12;108.73499999999999;664.26;1061.115
08/2023;2855;806;375.555;199.5675;1322.97;1898.0925
08/2023;2865;536;38.04;15.54;133.7625;187.3425
08/2023;2875;415;101.42249999999999;41.22;349.22249999999997;491.865
08/2023;2885;895;212.73749999999998;86.895;514.5825;814.2075
08/2023;2895;773;275.9175;111.06;712.38;1099.3575
08/2023;2905;668;251.5275;104.2425;1017.8625000000001;1373.6325
08/2023;2915;516;355.8375;184.125;1168.785;1708.7475
08/2023;2925;509;560.3325;278.49;1557.8175;2396.64
08/2023;2935;486;567.0374999999999;244.17000000000002;1647.0;2458.2075
08/2023;2945;666;120.33;58.995;492.29999999999995;671.625
08/2023;2955;384;927.3225;424.45500000000004;3867.4275;5219.205
08/2023;2965;347;745.8675000000001;394.605;2315.4975;3455.9700000000003
08/2023;2975;451;1271.715;484.7925;4871.82;6628.3275
08/2023;2985;509;390.60749999999996;151.155;1558.0874999999999;2099.8500000000004
08/2023;2995;222;308.7075;129.79500000000002;1261.1325;1699.6349999999998
08/2023;3005;907;1302.51;501.52500000000003;3959.6625000000004;5763.6975
08/2023;3015;700;2437.2225;1024.74;7741.8075;11203.77
08/2023;3025;645;985.815;430.59000000000003;3642.195;5058.6
08/2023;3035;625;7004.5650000000005;2617.0950000000003;18929.2575;28550.9175
08/2023;3045;554;1703.6325000000002;842.9024999999999;4856.1825;7402.717500000001
08/2023;3055;615;3412.44;1696.005;10756.2975;15864.7425
08/2023;3065;491;1128.8475;533.67;3285.4500000000003;4947.9675
08/2023;3075;581;535.9275;287.31;2380.0275;3203.2650000000003
08/2023;3085;620;1107.6675;486.09749999999997;2702.1000000000004;4295.865
08/2023;3095;399;161.4975;83.5725;697.5074999999999;942.5775
08/2023;3105;482;520.5825;251.79000000000002;1656.48;2428.8525
08/2023;3115;649;446.52;197.8125;1805.5874999999999;2449.92
08/2023;3125;554;319.395;120.53999999999999;846.42;1286.355
08/2023;3135;296;114.35999999999999;43.162499999999994;374.64;532.1624999999999
08/2023;3145;548;266.385;125.36250000000001;1064.5500000000002;1456.2975000000001
08/2023;3155;321;77.715;40.214999999999996;266.2125;384.14250000000004
08/2023;3165;960;3670.0874999999996;1656.6000000000001;10717.5525;16044.24
08/2023;3175;534;181.82999999999998;74.27250000000001;536.7825;792.885
08/2023;3185;959;559.83;227.5575;1946.595;2733.9825
08/2023;3195;847;1102.0875;583.0649999999999;3021.9674999999997;4707.12
08/2023;3205;711;1386.9375;515.5875000000001;4965.795;6868.32
08/2023;3215;1243;3580.6275;1271.1675;11994.72;16846.515
08/2023;3225;883;686.9625000000001;284.6925;2224.59;3196.245
08/2023;3235;705;597.4575;240.48749999999998;1402.545;2240.4900000000002
08/2023;3245;888;1138.1399999999999;501.8325;3549.81;5189.7825
08/2023;3255;1152;283.395;115.755;738.0374999999999;1137.1875
08/2023;3265;382;151.02;61.987500000000004;430.515;643.5225
08/2023;3275;697;187.815;99.35999999999999;503.9325;791.1075
08/2023;3285;818;355.005;190.32;944.64;1489.965
08/2023;3295;751;315.0075;148.92000000000002;999.5775;1463.5049999999999
08/2023;3305;664;10074.075;4114.762500000001;29335.2075;43524.045
08/2023;3315;645;928.4475;476.15999999999997;2454.195;3858.8025
08/2023;3325;513;192.22500000000002;68.24249999999999;471.18;731.6475
08/2023;3335;629;361.74;141.375;1179.5325;1682.6475
08/2023;3345;422;108.045;39.36;322.0425;469.4475
08/2023;3355;433;423.3825;188.4375;1209.0674999999999;1820.8874999999998
08/2023;3365;481;59.1825;26.962500000000002;219.3225;305.46750000000003
08/2023;3375;203;753.5999999999999;388.22249999999997;2003.6999999999998;3145.5225
08/2023;3385;458;1130.7975000000001;517.59;3346.7325;4995.12
08/2023;3395;710;353.58;126.17249999999999;1379.7675;1859.52
08/2023;3405;480;1015.1475;385.0575;2611.8374999999996;4012.0425000000005
08/2023;3415;352;1228.29;635.58;4349.04;6212.91
