Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
12/2023;2025;1084;15913.357500000002;5915.6625;52419.3525;74248.3725
12/2023;2035;609;841.2975;443.13;2140.71;3425.1375000000003
12/2023;2045;697;98.5275;44.0625;340.77;483.36
12/2023;2055;409;335.72249999999997;129.9075;1271.7975000000001;1737.4275000000002
12/2023;2065;743;394.21500000000003;167.3475;1209.93;1771.4924999999998
12/2023;2075;465;28.155;13.004999999999999;111.2775;152.4375
12/2023;2085;1153;1430.3174999999999;648.63;4627.335;6706.282499999999
12/2023;2095;624;443.10749999999996;198.14999999999998;1185.69;1826.9474999999998
12/2023;2105;370;114.08250000000001;47.505;316.4925;478.08000000000004
12/2023;2115;734;1529.6399999999999;557.1825;3522.9075000000003;5609.7300000000005
12/2023;2125;560;98.72999999999999;41.707499999999996;414.645;555.0825
12/2023;2135;419;163.425;74.46000000000001;393.11249999999995;630.9975000000001
12/2023;2145;998;888.42;369.96750000000003;2266.5;3524.8875000000003
12/2023;2155;947;3352.5975;1303.7925;8647.59;13303.98
12/2023;2165;1233;3302.6099999999997;1561.3274999999999;8072.0625;12936.0
12/2023;2175;640;470.115;201.48;1297.8825;1969.4775
12/2023;2185;335;155.04749999999999;81.6675;633.5699999999999;870.2850000000001
12/2023;2195;352;496.2975;188.25;1276.8975;1961.4450000000002
12/2023;2205;465;205.8225;84.48;520.5975;810.9000000000001
12/2023;2215;351;63.255;33.9075;233.3175;330.48
12/2023;2225;614;239.73749999999998;104.715;881.355;1225.8075000000001
12/2023;2235;789;889.74;464.505;2356.02;3710.2650000000003
12/2023;2245;193;249.39749999999998;119.535;1095.0825;1464.0149999999999
12/2023;2255;771;183.6225;67.57499999999999;630.2025;881.4000000000001
12/2023;2265;958;4000.4849999999997;1822.6425;12374.145;18197.2725
12/2023;2275;669;181.77;87.5175;454.61249999999995;723.9000000000001
12/2023;2285;1090;1334.79;610.965;3932.6549999999997;5878.41
12/2023;2295;554;277.32;128.7075;1126.1399999999999;1532.1675
12/2023;2305;178;115.57499999999999;41.0325;385.2975;541.905
12/2023;2315;1101;2400.675;1009.3725;7381.245;10791.2925
12/2023;2325;540;322.4625;141.51;1103.5049999999999;1567.4775
12/2023;2335;516;642.645;306.6075;2673.855;3623.1075
12/2023;2345;829;3265.2374999999997;1630.17;9939.150000000001;14834.557499999999
12/2023;2355;961;1132.9125;525.8175;3945.0975;5603.8275
12/2023;2365;463;781.89;286.2675;2064.2625;3132.42
12/2023;2375;941;240.02249999999998;107.83500000000001;735.8025;1083.66
12/2023;2385;297;69.765;28.634999999999998;293.6175;392.01750000000004
12/2023;2395;574;229.14749999999998;121.22999999999999;708.1725;1058.5500000000002
12/2023;2405;344;1724.1675;612.105;6128.4825;8464.755000000001
12/2023;2415;458;898.89;347.835;2531.2200000000003;3777.945
12/2023;2425;433;71.42999999999999;38.1225;254.39999999999998;363.9525
12/2023;2435;1170;371.03249999999997;158.2575;1438.3425;1967.6325000000002
12/2023;2445;271;121.17;60.765;367.71;549.645
12/2023;2455;396;177.63;64.7025;593.2874999999999;835.6200000000001
12/2023;2465;715;197.3775;76.38;626.76;900.5175
12/2023;2475;633;834.9000000000001;430.1025;3600.3825;4865.385
12/2023;2485;254;47.445;18.1725;138.165;203.78249999999997
12/2023;2495;109;65.08500000000001;24.195;155.9925;245.27249999999998
12/2023;2505;815;188.23499999999999;75.39750000000001;782.5350000000001;1046.1675
12/2023;2515;841;340.15500000000003;145.08749999999998;1272.885;1758.1275
12/2023;2525;675;514.5225;268.62;1561.605;2344.7475
12/2023;2535;734;135.23250000000002;51.55499999999999;448.54499999999996;635.3325
12/2023;2545;602;835.7325;409.77;3600.8025;4846.305
12/2023;2555;662;1106.6175;463.04999999999995;3033.4575;4603.125
12/2023;2565;414;210.71249999999998;105.195;671.3025;987.21
12/2023;2575;326;598.6725;275.3025;2049.0299999999997;2923.005
12/2023;2585;298;102.06;51.644999999999996;355.2525;508.9575
12/2023;2595;939;791.6324999999999;283.9575;3175.7625000000003;4251.3525
12/2023;2605;1092;630.21;288.46500000000003;2271.18;3189.8550000000005
12/2023;2615;645;240.0;104.33250000000001;807.2774999999999;1151.6100000000001
12/2023;2625;1076;1100.8125;584.9625000000001;3144.5175;4830.2925000000005
12/2023;2635;777;1249.6125000000002;455.1825;3589.5975;5294.3925
12/2023;2645;776;198.77249999999998;79.62;478.11;756.5024999999999
12/2023;2655;218;49.245;18.487499999999997;118.85999999999999;186.5925
12/2023;2665;813;137.5275;64.7175;541.29;743.535
12/2023;2675;686;979.4475;409.845;2625.9975;4015.29
12/2023;2685;327;177.135;72.35249999999999;486.46500000000003;735.9525
12/2023;2695;555;452.15999999999997;230.865;1632.3075;2315.3325
12/2023;2705;904;1553.6625000000001;613.23;4459.6875;6626.58
12/2023;2715;587;192.9975;72.84;460.5;726.3375000000001
12/2023;2725;720;283.71750000000003;122.7525;796.1025;1202.5725
12/2023;2735;760;372.09749999999997;184.1025;926.9925000000001;1483.1924999999999
12/2023;2745;445;62.4825;23.700000000000003;253.1175;339.29999999999995
12/2023;2755;374;220.0425;115.38749999999999;829.26;1164.69
12/2023;2765;818;76.83;35.9925;336.6825;449.505
12/2023;2775;417;31.402499999999996;11.790000000000001;83.0925;126.285
12/2023;2785;330;401.9475;202.485;1205.2425;1809.6750000000002
12/2023;2795;473;117.60000000000001;57.405;463.6875;638.6925
12/2023;2805;586;298.485;138.54;815.19;1252.215
12/2023;2815;434;290.76;147.1275;792.135;1230.0225
12/2023;2825;523;293.5725;135.0;1200.99;1629.5625
12/2023;2835;421;91.56;42.69;280.09499999999997;414.345
12/2023;2845;476;1028.9850000000001;495.43500000000006;3224.5575;4748.9775
12/2023;2855;596;282.26250000000005;111.405;1144.0875;1537.755
12/2023;2865;1057;378.5475;144.3075;1142.2875;1665.1425
12/2023;2875;853;203.41500000000002;99.285;709.6800000000001;1012.3799999999999
12/2023;2885;298;57.9975;29.880000000000003;216.1875;304.065
12/2023;2895;613;115.48499999999999;50.925000000000004;415.4475;581.8575
12/2023;2905;313;63.92999999999999;34.1175;162.03;260.0775
12/2023;2915;793;388.74;184.62;1666.335;2239.695
12/2023;2925;599;1404.285;720.2025;5151.1575;7275.645
12/2023;2935;670;321.84000000000003;121.46249999999999;959.5500000000001;1402.8525
12/2023;2945;701;770.9175;282.2475;1777.92;2831.085
12/2023;2955;712;864.2325;414.2175;2272.8;3551.25
12/2023;2965;610;159.345;66.9975;465.8325;692.175
12/2023;2975;209;182.37;94.7925;521.5875000000001;798.75
12/2023;2985;393;59.894999999999996;26.04;158.895;244.82999999999998
12/2023;2995;520;74.0025;28.2075;289.40999999999997;391.62
12/2023;3005;452;1057.2975000000001;455.28749999999997;4131.3975;5643.9825
12/2023;3015;557;164.5275;61.785;405.84749999999997;632.16
12/2023;3025;440;118.76249999999999;48.9825;280.77750000000003;448.5225
12/2023;3035;625;628.6425;299.9325;1982.3249999999998;2910.8999999999996
12/2023;3045;561;196.8225;103.215;617.505;917.5425
12/2023;3055;290;687.9375;360.7425;1999.8075;3048.4875
