Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
09/2023;2025;501;656.6025;311.835;1939.7775;2908.215
09/2023;2035;656;308.5725;117.045;797.4225;1223.04
09/2023;2045;1175;3908.6099999999997;1467.7425;11530.425;16906.7775
09/2023;2055;826;413.22;208.16250000000002;1143.9075;1765.29
09/2023;2065;641;1001.985;520.7925;3373.6050000000005;4896.3825
09/2023;2075;441;884.685;445.6725;3542.745;4873.1025
09/2023;2085;668;2265.93;916.56;6042.12;9224.61
09/2023;2095;374;151.575;64.035;379.995;595.605
09/2023;2105;494;1091.76;585.285;3033.7575;4710.8025
09/2023;2115;872;432.26250000000005;190.59;1547.37;2170.2225
09/2023;2125;571;406.03499999999997;150.9375;1552.785;2109.7575
09/2023;2135;401;1084.7624999999998;436.64250000000004;3232.9874999999997;4754.3925
09/2023;2145;526;747.6675;343.815;2277.2925;3368.7749999999996
09/2023;2155;715;3885.3675;1948.5149999999999;9806.55;15640.432499999999
09/2023;2165;679;4059.66;1875.5099999999998;12050.19;17985.36
09/2023;2175;783;74.64;31.987499999999997;212.61;319.23749999999995
09/2023;2185;1096;890.5124999999999;349.755;2323.7250000000004;3563.9925
09/2023;2195;654;446.96250000000003;178.155;1078.1924999999999;1703.31
09/2023;2205;626;374.0025;171.1875;1444.5525;1989.7424999999998
09/2023;2215;577;1319.76;695.1375;4223.174999999999;6238.0725
09/2023;2225;467;240.04500000000002;100.9275;686.0475;1027.02
09/2023;2235;600;230.4975;112.5;617.79;960.7874999999999
09/2023;2245;758;1346.2649999999999;721.7325;3660.5325000000003;5728.53
09/2023;2255;757;912.9375;400.64250000000004;3344.5125000000003;4658.0925
09/2023;2265;1449;1551.6525;649.2750000000001;4808.4075;7009.335000000001
09/2023;2275;374;117.405;56.0175;368.52;541.9425
09/2023;2285;359;248.5725;107.03999999999999;613.3575;968.97
09/2023;2295;258;1424.3174999999999;581.76;4725.72;6731.7975
09/2023;2305;623;4117.5824999999995;1546.215;9439.6725;15103.47
09/2023;2315;374;308.09250000000003;147.6675;1089.1875;1544.9474999999998
09/2023;2325;1076;520.2;263.235;1743.7725;2527.2075
09/2023;2335;463;129.03750000000002;47.97;476.15250000000003;653.16
09/2023;2345;547;230.51250000000002;92.78999999999999;706.3275;1029.6299999999999
09/2023;2355;397;247.305;125.13749999999999;911.8425;1284.285
09/2023;2365;376;384.59999999999997;180.99;1506.1725000000001;2071.7625
09/2023;2375;334;22.799999999999997;8.865;66.9825;98.64750000000001
09/2023;2385;602;2793.675;1064.9925;6771.27;10629.9375
09/2023;2395;378;87.1275;36.81;219.39;343.3275
09/2023;2405;340;2148.705;1126.7549999999999;5482.4625;8757.9225
09/2023;2415;553;739.5074999999999;349.605;1822.9499999999998;2912.0625
09/2023;2425;1150;325.32;132.8775;843.4950000000001;1301.6924999999999
09/2023;2435;425;669.285;236.3775;1951.3200000000002;2856.9825
09/2023;2445;393;3775.8599999999997;1354.3799999999999;13661.857500000002;18792.0975
09/2023;2455;522;71.05499999999999;33.1275;253.84499999999997;358.02750000000003
09/2023;2465;731;713.52;331.1625;1965.9299999999998;3010.6125
09/2023;2475;813;818.2275;293.49;3299.8575;4411.575000000001
09/2023;2485;750;566.085;221.2425;1837.1025;2624.43
09/2023;2495;810;2695.065;1245.09;10872.45;14812.605
09/2023;2505;722;308.7975;144.6525;888.1125000000001;1341.5625
09/2023;2515;734;3846.5249999999996;1999.2525;15334.5825;21180.36
09/2023;2525;581;81.67500000000001;42.825;274.53000000000003;399.03
09/2023;2535;949;1097.8425;463.8075;4398.8550000000005;5960.505
09/2023;2545;331;36.0225;18.232499999999998;148.1775;202.4325
09/2023;2555;809;205.6725;99.93;751.8525;1057.455
09/2023;2565;658;489.71250000000003;240.11249999999998;1314.4950000000001;2044.3200000000002
09/2023;2575;648;102.705;38.3775;236.145;377.2275
09/2023;2585;490;146.1825;53.25;450.195;649.6274999999999
09/2023;2595;1009;1781.1225;662.1225000000001;5412.8475;7856.092500000001
09/2023;2605;731;2523.2775;909.7574999999999;6156.4425;9589.477499999999
09/2023;2615;676;139.1325;62.22;412.53749999999997;613.89
09/2023;2625;648;1133.9850000000001;563.6025;3558.1050000000005;5255.6925
09/2023;2635;948;442.7925;160.46249999999998;1155.5025;1758.7575000000002
09/2023;2645;740;3398.8575;1263.4950000000001;12478.6575;17141.010000000002
09/2023;2655;1254;1685.5124999999998;785.9175;4412.7675;6884.1975
09/2023;2665;652;1019.6324999999999;499.9425;2643.6375;4163.2125
09/2023;2675;453;822.165;417.90000000000003;3352.755;4592.82
09/2023;2685;187;17.5425;6.3225;66.87;90.735
09/2023;2695;294;318.9225;139.29749999999999;1290.705;1748.9250000000002
09/2023;2705;940;1511.385;789.0525;4910.955;7211.3925
09/2023;2715;1240;4299.0975;1614.375;13538.73;19452.2025
09/2023;2725;217;765.285;370.1475;2072.0099999999998;3207.4425
09/2023;2735;891;455.2275;172.67249999999999;1777.8525;2405.7525
09/2023;2745;1035;1875.3975;970.4250000000001;5170.5824999999995;8016.405000000001
09/2023;2755;534;4931.5725;2342.1375;19467.87;26741.58
09/2023;2765;518;388.77;151.935;1261.6575;1802.3625000000002
09/2023;2775;503;405.68999999999994;195.33749999999998;1198.4475;1799.4750000000001
09/2023;2785;803;987.8475000000001;513.4425;4038.5175;5539.8075
09/2023;2795;744;690.8025;252.91500000000002;2130.2925;3074.01
09/2023;2805;215;1047.66;432.0825;4415.6325;5895.375
09/2023;2815;763;2384.6475;842.205;5736.63;8963.4825
09/2023;2825;398;670.2075;319.76250000000005;2213.8275;3203.7974999999997
09/2023;2835;738;200.29500000000002;84.21000000000001;470.15999999999997;754.665
09/2023;2845;352;11542.155;4182.8550000000005;38686.784999999996;54411.795
09/2023;2855;595;591.3149999999999;242.6925;2176.86;3010.8675
09/2023;2865;386;342.855;133.335;1002.6675;1478.8575
09/2023;2875;565;319.4175;146.88;1158.4275;1624.7250000000001
09/2023;2885;478;804.7275;336.7275;2381.55;3523.005
09/2023;2895;277;707.7524999999999;325.4625;2365.5225;3398.7374999999997
09/2023;2905;460;4145.85;2051.235;13290.607500000002;19487.6925
09/2023;2915;818;3023.3849999999998;1358.3325;7823.6325;12205.349999999999
09/2023;2925;589;1891.2825;853.6875;6374.52;9119.49
09/2023;2935;704;16859.805;6987.164999999999;65467.5225;89314.49250000001
09/2023;2945;444;239.16;111.5175;626.145;976.8225
09/2023;2955;561;383.64;142.6125;1263.7275;1789.98
09/2023;2965;702;2218.1925;1168.3575;5644.2525000000005;9030.8025
09/2023;2975;538;792.8700000000001;354.555;2742.1575000000003;3889.5824999999995
09/2023;2985;630;3609.5474999999997;1396.7624999999998;13673.962500000001;18680.2725
09/2023;2995;325;155.4375;65.985;477.0825;698.505
09/2023;3005;182;60.0;27.72;237.16500000000002;324.885
09/2023;3015;585;806.0325;365.52750000000003;2607.675;3779.2349999999997
09/2023;3025;180;38.085;17.0325;101.9025;157.02
09/2023;3035;1129;310.1625;129.165;860.4675;1299.795
09/2023;3045;529;380.43;138.57750000000001;876.1725;1395.18
09/2023;3055;721;78.51;33.1725;329.76;441.4425
09/2023;3065;337;640.8675000000001;291.9825;1541.5575;2474.4075000000003
09/2023;3075;875;4449.3150000000005;1852.83;11350.9275;17653.072500000002
09/2023;3085;1089;470.895;183.1275;1214.6100000000001;1868.6325000000002
09/2023;3095;44;46.335;21.9075;113.25;181.4925
09/2023;3105;439;172.4475;73.905;476.0925;722.4449999999999
09/2023;3115;1074;4108.3949999999995;2163.9674999999997;16787.805;23060.1675
09/2023;3125;947;2543.8875;964.92;6545.0775;10053.885
09/2023;3135;667;5895.5925;2419.77;14911.8975;23227.260000000002
09/2023;3145;941;226.785;121.58250000000001;836.565;1184.9325000000001
09/2023;3155;479;94.9125;41.46;348.945;485.3175
09/2023;3165;1291;4549.35;2375.0775;12046.605;18971.0325
09/2023;3175;567;363.105;174.03;1594.3575;2131.4925
09/2023;3185;459;1095.96;403.305;3761.3250000000003;5260.59
09/2023;3195;844;1179.1425;537.2249999999999;3647.2799999999997;5363.6475
09/2023;3205;320;334.04999999999995;160.83749999999998;835.4475;1330.335
09/2023;3215;783;1252.2450000000001;573.1875;3689.4674999999997;5514.9
09/2023;3225;640;2479.7250000000004;1150.9125;10069.875;13700.512499999999
09/2023;3235;246;658.9275;233.9325;2196.6150000000002;3089.4750000000004
09/2023;3245;1050;6096.24;2563.1925;18743.835;27403.2675
09/2023;3255;748;778.2075;341.51250000000005;2663.1075;3782.8275000000003
09/2023;3265;638;3130.1025;1493.3925;13023.420000000002;17646.915
09/2023;3275;381;232.09499999999997;115.875;706.485;1054.455
09/2023;3285;491;218.46750000000003;101.3925;760.755;1080.615
09/2023;3295;477;428.88750000000005;157.02;1132.29;1718.1974999999998
09/2023;3305;312;21.4125;9.6225;65.655;96.69
09/2023;3315;571;192.2025;78.885;808.935;1080.0225
09/2023;3325;498;1255.5525;664.2524999999999;3880.215;5800.0199999999995
09/2023;3335;489;441.84000000000003;156.8625;1570.5075000000002;2169.21
09/2023;3345;543;91.3575;35.347500000000004;257.2425;383.9475
09/2023;3355;318;129.405;69.0675;460.91249999999997;659.385
09/2023;3365;441;240.3825;102.5325;931.875;1274.79
09/2023;3375;729;345.7575;173.39999999999998;1049.2875;1568.4450000000002
09/2023;3385;1313;964.0500000000001;351.15749999999997;3219.99;4535.1975
09/2023;3395;715;240.99;93.255;765.24;1099.4850000000001
09/2023;3405;374;102.795;52.949999999999996;443.265;599.01
09/2023;3415;172;2369.325;907.7475;6900.1725;10177.244999999999
09/2023;3425;555;1703.0625;633.0975;4081.8675;6418.0275
09/2023;3435;688;3263.0175;1307.04;13565.099999999999;18135.1575
09/2023;3445;826;94.005;40.095;351.7575;485.85749999999996
09/2023;3455;525;73.755;38.505;223.84499999999997;336.105
09/2023;3465;262;307.6275;117.27000000000001;1020.33;1445.2275
09/2023;3475;262;569.88;279.42;2455.3650000000002;3304.665
09/2023;3485;808;2376.735;994.5225;6515.1075;9886.3575
09/2023;3495;701;3335.3324999999995;1665.165;10626.06;15626.557499999999
09/2023;3505;240;82.9425;38.144999999999996;283.8825;404.97
09/2023;3515;898;469.2075;237.435;1633.2225;2339.8650000000002
09/2023;3525;453;2494.5508;894.789;10007.250399999999;13396.590199999999
09/2023;3535;249;504.602;230.9762;1818.5076;2554.0858
09/2023;3545;392;104.7718;45.5406;352.4178;502.7302
09/2023;3555;387;201.1156;106.869;574.4858;882.4704
09/2023;3565;147;124.46;45.334799999999994;357.5138;527.3086000000001
09/2023;3575;384;186.7782;74.81320000000001;449.2614;710.8528
09/2023;3585;249;80.07579999999999;30.066399999999998;193.28539999999998;303.4276
09/2023;3595;280;35.681799999999996;16.787399999999998;140.42419999999998;192.8934
09/2023;3605;325;78.85079999999999;32.9966;211.4056;323.25300000000004
09/2023;3615;1018;351.90819999999997;143.73659999999998;966.4269999999999;1462.0718000000002
09/2023;3635;198;49.205799999999996;25.1272;177.6446;251.9776
09/2023;3645;420;1405.516;554.7584;4034.4541999999997;5994.7285999999995
09/2023;3655;388;734.5296;277.2126;1752.5829999999999;2764.3251999999998
09/2023;3665;390;614.9989999999999;266.08959999999996;1725.6918;2606.7804
09/2023;3675;517;704.9924;348.8114;1756.3364000000001;2810.1402
09/2023;3685;447;1205.645;457.31699999999995;4884.124;6547.085999999999
09/2023;3695;307;47.333999999999996;24.8234;178.39919999999998;250.55659999999997
09/2023;3705;367;1349.6462000000001;632.2176;5914.0158;7895.8796
09/2023;3715;499;163.2386;61.299;432.0134;656.551
09/2023;3725;78;0.294;0.147;0.8722;1.3132000000000001
09/2023;3735;212;51.254;25.0096;202.06619999999998;278.3298
09/2023;3745;646;853.1487999999999;395.969;2330.0283999999997;3579.1462
09/2023;3755;331;153.419;77.6356;417.9798;649.0344
09/2023;3765;340;1338.9642;615.7339999999999;5477.6022;7432.300399999999
09/2023;3775;728;3457.2832000000003;1612.0412000000001;10576.7382;15646.062600000001
09/2023;3785;290;172.60739999999998;83.104;540.9012;796.6126
09/2023;3795;137;33.202400000000004;13.102599999999999;134.5834;180.88840000000002
09/2023;3805;138;172.4702;65.7482;520.4387999999999;758.6572
09/2023;3815;383;89.2094;43.541399999999996;311.22839999999997;443.9792
09/2023;3825;198;203.58520000000001;104.8796;758.8728;1067.3277999999998
09/2023;3835;795;2709.0434;1194.473;9745.1396;13648.656
09/2023;3845;393;154.3108;82.3592;391.09839999999997;627.7684
09/2023;3855;463;294.0098;139.63039999999998;1260.2506;1693.8908
09/2023;3865;217;5592.0172;2867.9112;20512.4192;28972.347599999997
09/2023;3875;386;3130.3062;1181.4096;9332.9516;13644.667399999998
09/2023;3885;253;714.9688;261.7678;1648.899;2625.6355999999996
09/2023;3895;155;55.0956;26.410999999999998;144.9126;226.4192
09/2023;3905;853;1188.985;499.9078;3475.913;5164.8058
09/2023;3915;464;1072.3552;557.3652;3066.8708;4696.5912
09/2023;3925;325;163.8658;71.2362;434.7084;669.8104
09/2023;3935;204;39.347;15.0038;153.8894;208.24020000000002
09/2023;3945;315;1318.6488;567.8316;5152.6341999999995;7039.1146
09/2023;3955;257;3682.4578;1382.8192;9083.531799999999;14148.808799999999
09/2023;3965;82;345.29319999999996;142.4136;816.3204;1304.0272
09/2023;3975;167;514.255;245.3528;1621.6158;2381.2236000000003
09/2023;3985;142;818.986;429.47520000000003;2569.4718;3817.933
09/2023;3995;493;1373.4895999999999;720.2412;3992.6964;6086.4272
09/2023;4005;457;831.7162000000001;402.29;3624.2948;4858.3009999999995
09/2023;4015;603;181.2804;69.4526;432.474;683.207
09/2023;4025;536;379.34819999999996;146.05919999999998;1111.3788;1636.7862
09/2023;4035;564;194.4908;73.402;790.958;1058.8508
09/2023;4045;325;89.2878;42.022400000000005;232.42659999999998;363.7368
09/2023;4055;274;227.4776;88.02359999999999;736.176;1051.6772
09/2023;4065;467;185.171;87.53359999999999;538.9019999999999;811.6066
09/2023;4075;190;1506.6029999999998;725.4058;3985.2974;6217.306199999999
09/2023;4085;429;137.87619999999998;67.60040000000001;594.0368;799.5134
09/2023;4095;546;2649.5574;945.4942;10232.062399999999;13827.114
09/2023;4105;259;32.046;15.719199999999999;132.4764;180.24159999999998
09/2023;4115;333;201.9192;101.72399999999999;868.7308;1172.374
09/2023;4125;449;35.7896;18.0222;103.08619999999999;156.898
09/2023;4135;504;610.8928;215.7568;1377.7428;2204.3924
09/2023;4145;136;238.1008;123.7544;801.6791999999999;1163.5344
09/2023;4165;258;2090.1440000000002;997.2186;5584.9906;8672.3532
09/2023;4175;471;716.4191999999999;338.688;3098.8482;4153.9554
09/2023;4185;284;354.0446;137.00400000000002;880.6084000000001;1371.6570000000002
09/2023;4195;524;123.4408;62.1908;441.4998;627.1314
09/2023;4205;497;188.699;78.5764;483.4928;750.7682
09/2023;4215;269;41.1502;17.3068;143.82479999999998;202.2818
09/2023;4225;278;102.89999999999999;53.4786;464.1868;620.5654
09/2023;4245;563;2700.4292;1306.144;9667.749;13674.322199999999
09/2023;4255;138;58.437400000000004;24.9214;213.2774;296.6362
09/2023;4265;715;673.4069999999999;267.099;1935.6470000000002;2876.153
09/2023;4285;89;72.9512;37.0734;273.3416;383.3662
09/2023;4295;215;216.7662;85.1424;525.2408;827.1494
09/2023;4305;174;1074.4622000000002;563.4313999999999;2975.8876;4613.781199999999
09/2023;4315;442;2447.6284;1211.0056;7703.584;11362.218
09/2023;4325;1402;1243.84;635.07;3832.06;5710.97
09/2023;4335;1365;691.68;261.05;2656.11;3608.84
09/2023;4345;1258;308.42;129.67;1178.49;1616.58
09/2023;4355;220;60.94;21.74;239.05;321.73
09/2023;4365;373;39.01;14.57;156.54;210.12
09/2023;4375;1138;297.56;106.19;1137.27;1541.02
09/2023;4385;705;1646.94;646.85;5058.09;7351.88
09/2023;4395;1270;1015.14;449.71;3940.5;5405.35
09/2023;4405;1172;1104.44;484.68;4716.9;6306.02
09/2023;4415;692;1265.68;576.65;3969.45;5811.78
09/2023;4425;802;600.28;317.58;1523.25;2441.11
09/2023;4435;521;178.77;93.33;706.66;978.76
09/2023;4445;476;767.72;385.02;3280.89;4433.63
09/2023;4455;490;1438.5;708.51;6079.09;8226.1
09/2023;4465;684;174.87;92.51;514.43;781.81
09/2023;4475;703;295.06;145.99;760.72;1201.77
09/2023;4485;258;149.18;53.51;409.68;612.37
09/2023;4495;513;2403.38;1183.75;8135.51;11722.64
09/2023;4505;778;10538.2;4624.68;30371.29;45534.17
09/2023;4515;992;209.74;92.04;618.29;920.07
09/2023;4525;365;2263.01;902.04;7315.25;10480.3
