Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
07/2023;2025;224;56.0775;21.375;135.9075;213.36
07/2023;2035;575;54.345;22.9575;136.83749999999998;214.14
07/2023;2045;485;524.3475;274.96500000000003;1337.8874999999998;2137.2
07/2023;2055;848;1026.1125000000002;485.09999999999997;2529.4725;4040.685
07/2023;2065;315;44.4975;18.1725;115.365;178.035
07/2023;2075;341;358.995;126.78750000000001;1046.6475;1532.43
07/2023;2085;808;233.19;83.64750000000001;843.735;1160.5725
07/2023;2095;282;840.105;391.72499999999997;3001.2675;4233.0975
07/2023;2105;558;2025.405;940.0500000000001;5580.5325;8545.9875
07/2023;2115;561;729.8475;261.795;2943.4575;3935.1000000000004
07/2023;2125;513;460.635;180.03;1494.885;2135.55
07/2023;2135;246;55.44;25.612499999999997;223.66500000000002;304.71750000000003
07/2023;2145;977;491.25;230.115;1412.8425;2134.2075
07/2023;2155;116;73.92;38.4225;294.705;407.0475
07/2023;2165;904;183.4725;96.21000000000001;616.7475000000001;896.4300000000001
07/2023;2175;316;1155.1125000000002;488.01;4628.3324999999995;6271.455
07/2023;2185;311;146.46;74.115;602.4675;823.0425
07/2023;2195;323;204.78000000000003;99.5025;748.5975;1052.8799999999999
07/2023;2205;839;734.235;360.0075;1970.8575;3065.1000000000004
07/2023;2215;769;474.68999999999994;177.3525;1091.3775;1743.42
07/2023;2225;355;369.3075;134.52;1137.3075000000001;1641.1349999999998
07/2023;2235;224;36.495;13.567499999999999;110.91;160.9725
07/2023;2245;370;2266.9125000000004;817.3199999999999;5530.9425;8615.175
07/2023;2255;716;1149.2549999999999;513.9225;3407.49;5070.6675000000005
07/2023;2265;517;712.41;354.07500000000005;2235.33;3301.815
07/2023;2275;589;550.635;199.54500000000002;1436.94;2187.12
07/2023;2285;438;333.18;123.85499999999999;1223.25;1680.285
07/2023;2295;853;1820.9624999999999;849.0674999999999;4767.3825;7437.412499999999
07/2023;2305;696;796.4475;390.51;2064.9900000000002;3251.9475
07/2023;2315;987;1239.81;630.1875;5055.915;6925.912499999999
07/2023;2325;458;127.89000000000001;46.11;487.59749999999997;661.5975
07/2023;2335;1034;1516.5825;662.415;6137.7975;8316.795
07/2023;2345;453;2882.0025;1504.605;9364.515;13751.122500000001
07/2023;2355;517;2131.2225;800.31;6711.66;9643.192500000001
07/2023;2365;587;52.88250000000001;25.5825;143.1825;221.64749999999998
07/2023;2375;512;1051.8525;398.9775;4107.9;5558.7300000000005
07/2023;2385;708;823.23;425.9775;2269.6875;3518.8949999999995
07/2023;2395;272;40.3425;19.155;159.2475;218.745
07/2023;2405;352;115.155;45.0075;373.7025;533.865
07/2023;2415;685;439.995;211.85250000000002;1299.8025;1951.6499999999999
07/2023;2425;433;528.9675;274.935;2162.52;2966.4225
07/2023;2435;593;455.29499999999996;166.695;1404.045;2026.035
07/2023;2445;351;2433.66;1003.7175;10257.3675;13694.744999999999
07/2023;2455;1111;5247.495;1853.31;12623.6475;19724.4525
07/2023;2465;600;400.4925;191.07750000000001;1322.895;1914.465
07/2023;2475;629;504.68999999999994;212.1975;1184.6775;1901.565
07/2023;2485;1351;744.2925;269.73;2494.7174999999997;3508.74
07/2023;2495;650;986.0999999999999;404.73;3630.2250000000004;5021.055
07/2023;2505;700;6402.3225;2489.79;18723.135000000002;27615.2475
07/2023;2515;628;465.33750000000003;213.99;1687.6799999999998;2367.0075
07/2023;2525;454;1930.2825;807.705;5712.5925;8450.58
07/2023;2535;728;2202.465;1012.815;7361.3099999999995;10576.59
07/2023;2545;515;1294.4250000000002;640.4399999999999;4149.615;6084.4800000000005
07/2023;2555;597;192.06;86.2875;496.98749999999995;775.335
07/2023;2565;405;68.61749999999999;30.974999999999998;231.27;330.86249999999995
07/2023;2575;490;207.33749999999998;85.9275;805.1025;1098.3675
07/2023;2585;585;2079.705;969.72;5444.7975;8494.2225
07/2023;2595;530;1512.9975;562.4399999999999;4983.87;7059.3075
07/2023;2605;455;701.745;369.6225;1785.6225;2856.9900000000002
07/2023;2615;763;1091.52;488.10749999999996;3775.0425000000005;5354.67
07/2023;2625;1164;800.64;309.8175;3033.045;4143.5025000000005
07/2023;2635;797;260.685;110.66250000000001;800.0999999999999;1171.4475
07/2023;2645;411;114.0525;52.69500000000001;450.84749999999997;617.595
07/2023;2655;431;1142.9175;518.295;3697.5375000000004;5358.75
07/2023;2665;331;85.7925;38.3625;229.56;353.71500000000003
07/2023;2675;606;244.5675;101.8425;678.465;1024.875
07/2023;2685;334;412.155;150.1275;949.23;1511.5124999999998
07/2023;2695;320;177.555;75.015;745.74;998.31
07/2023;2705;553;195.11249999999998;88.89;469.32;753.3225
07/2023;2715;418;689.3025;287.0475;1758.5175;2734.8675
07/2023;2725;560;269.43;104.77499999999999;694.95;1069.155
07/2023;2735;609;634.875;300.135;1551.7124999999999;2486.7225
07/2023;2745;664;173.835;74.505;479.93999999999994;728.28
07/2023;2755;373;50.61749999999999;26.662499999999998;206.83499999999998;284.115
07/2023;2765;481;472.5075;179.2275;1215.6975;1867.4325
07/2023;2775;518;2909.3625;1194.1125000000002;7358.745;11462.22
07/2023;2785;78;58.32000000000001;31.2675;215.13;304.71750000000003
07/2023;2795;829;769.4024999999999;336.06;2828.58;3934.0425000000005
07/2023;2805;837;1544.4750000000001;806.3249999999999;4089.7575;6440.5575
07/2023;2815;781;1628.1825;780.3675000000001;7149.1875;9557.7375
07/2023;2825;975;309.765;113.9925;1063.1025;1486.8525
07/2023;2835;642;1686.5700000000002;768.405;5216.82;7671.795
07/2023;2845;688;531.54;255.93;1329.375;2116.8450000000003
07/2023;2855;742;2661.57;1218.27;7841.737499999999;11721.5775
07/2023;2865;325;941.0999999999999;436.7925;3821.6925;5199.585
07/2023;2875;698;4801.5675;1704.6225;16006.574999999999;22512.765
07/2023;2885;521;689.7975;290.025;2120.88;3100.7025000000003
07/2023;2895;411;563.8275;247.4325;1929.495;2740.755
07/2023;2905;1000;3178.005;1516.2450000000001;13222.74;17916.989999999998
07/2023;2915;590;1697.595;847.5225;5167.35;7712.467500000001
07/2023;2925;721;909.9975;422.355;3168.84;4501.1925
07/2023;2935;450;581.325;212.83499999999998;1534.7475;2328.9075000000003
07/2023;2945;1322;673.4775;302.5725;2064.6000000000004;3040.6499999999996
07/2023;2955;1096;354.015;145.305;1490.0175;1989.3374999999999
