Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
04/2023;2025;337;833.7149999999999;423.7725;2920.2225;4177.71
04/2023;2035;575;320.88750000000005;169.77;1353.9225000000001;1844.58
04/2023;2045;814;547.9425;216.27;1376.43;2140.6425
04/2023;2055;491;1743.7350000000001;736.6800000000001;4923.8025;7404.217500000001
04/2023;2065;976;1028.0925;449.0475;2451.4275000000002;3928.5675
04/2023;2075;598;1509.72;595.8824999999999;6087.4125;8193.015
04/2023;2085;491;156.78;68.16;417.75;642.6899999999999
04/2023;2095;554;246.35250000000002;111.72;631.08;989.1524999999999
04/2023;2105;603;412.695;185.415;1312.785;1910.895
04/2023;2115;695;422.49750000000006;179.355;1163.115;1764.9675
04/2023;2125;311;799.905;390.4275;2088.8175;3279.1499999999996
04/2023;2135;687;1777.4624999999999;726.0074999999999;6666.7575;9170.227499999999
04/2023;2145;1022;1671.4725;790.1999999999999;5066.3775000000005;7528.049999999999
04/2023;2155;431;3832.995;1542.87;15380.362500000001;20756.2275
04/2023;2165;836;132.585;57.09;414.375;604.05
04/2023;2175;538;1537.9575;548.8275;5419.635;7506.42
04/2023;2185;447;78.9525;29.7975;182.02499999999998;290.775
04/2023;2195;211;91.11;48.412499999999994;320.9475;460.47
04/2023;2205;361;63.03;25.7475;221.64;310.4175
04/2023;2215;484;1052.9925;428.01;3625.8900000000003;5106.8925
04/2023;2225;850;513.075;209.565;1241.0475000000001;1963.6875
04/2023;2235;330;116.54249999999999;46.912499999999994;300.9;464.355
04/2023;2245;822;279.7125;115.92;1131.9;1527.5325
04/2023;2255;619;2762.8125;1429.6200000000001;9074.7525;13267.185000000001
04/2023;2265;576;1386.465;689.085;3854.5874999999996;5930.137500000001
04/2023;2275;508;883.5899999999999;380.4825;2566.455;3830.5275
04/2023;2285;909;534.6675;262.15500000000003;2187.5325000000003;2984.355
04/2023;2295;218;110.3175;50.4975;460.1025;620.9175
04/2023;2305;866;4528.0725;2395.59;14057.130000000001;20980.7925
04/2023;2315;674;309.7125;118.065;1186.4775;1614.255
04/2023;2325;307;222.22500000000002;85.995;886.4325000000001;1194.6525
04/2023;2335;624;166.07999999999998;69.8325;678.4875;914.4000000000001
04/2023;2345;907;639.1875;246.11249999999998;1943.13;2828.43
04/2023;2355;434;590.715;248.37;1876.41;2715.495
04/2023;2365;597;314.475;137.355;1161.855;1613.685
04/2023;2375;677;2559.9375;956.46;6918.0075;10434.405
04/2023;2385;523;225.16500000000002;111.405;641.835;978.405
04/2023;2395;250;315.54;156.825;994.6125000000001;1466.9775
04/2023;2405;525;194.58749999999998;91.995;566.3475;852.9300000000001
04/2023;2415;126;741.84;397.695;3294.4574999999995;4433.9925
04/2023;2425;833;1401.7275;615.1425;3419.445;5436.3150000000005
04/2023;2435;353;39.4425;20.415;170.355;230.21249999999998
04/2023;2445;770;1954.7400000000002;945.4725000000001;6219.9525;9120.164999999999
04/2023;2455;364;3684.1499999999996;1632.0825;14897.587500000001;20213.82
04/2023;2465;461;400.77750000000003;151.2525;1062.0975;1614.1275
04/2023;2475;291;327.3825;123.555;1072.5;1523.4375
04/2023;2485;242;38.13;17.94;152.3625;208.4325
04/2023;2495;600;112.14000000000001;58.0275;384.11249999999995;554.28
04/2023;2505;388;230.10000000000002;103.8675;671.9475;1005.915
04/2023;2515;841;380.4525;155.39249999999998;1123.1100000000001;1658.955
04/2023;2525;239;65.60249999999999;26.67;228.11249999999998;320.385
04/2023;2535;833;1108.0124999999998;586.2;3038.2200000000003;4732.4325
04/2023;2545;1028;1269.5025;471.9225;4545.3075;6286.7325
04/2023;2555;508;594.36;211.005;1991.0475000000001;2796.4125000000004
04/2023;2565;655;1051.2450000000001;435.6675;3404.2349999999997;4891.1475
