Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
02/2023;2025;654;1805.895;873.4725000000001;5746.3275;8425.695
02/2023;2035;162;99.86250000000001;44.235;403.8075;547.905
02/2023;2045;342;154.0125;58.125;408.1575;620.295
02/2023;2055;525;949.095;358.20000000000005;3109.2300000000005;4416.525
02/2023;2065;719;31.8525;14.9925;127.29749999999999;174.14249999999998
02/2023;2075;520;221.13;114.4275;757.455;1093.0124999999998
02/2023;2085;530;1024.455;462.41999999999996;2991.675;4478.549999999999
02/2023;2095;439;148.8075;60.78;439.29;648.8774999999999
02/2023;2105;936;1257.2175;511.02;4371.487499999999;6139.725
02/2023;2115;803;214.5525;113.505;588.3;916.3575
02/2023;2125;222;352.71750000000003;131.1225;1262.8725;1746.7124999999999
02/2023;2135;713;339.67499999999995;120.5925;1137.8775;1598.145
02/2023;2145;621;114.12;47.295;369.555;530.97
02/2023;2155;604;833.0999999999999;335.34749999999997;1955.7525;3124.2000000000003
02/2023;2165;470;634.4025;279.71999999999997;1978.6799999999998;2892.8025000000002
02/2023;2175;948;1548.84;632.625;4033.5375000000004;6215.0025000000005
02/2023;2185;365;1942.23;797.1600000000001;5536.7175;8276.1075
02/2023;2195;845;1064.055;562.9350000000001;2855.0775;4482.0675
02/2023;2205;892;1446.7125;775.5749999999999;3849.5325000000003;6071.82
02/2023;2215;795;5350.26;2529.3525;16977.21;24856.822500000002
02/2023;2225;215;278.3775;113.69999999999999;810.6225;1202.6999999999998
02/2023;2235;613;169.1775;86.76;447.18;703.1175000000001
02/2023;2245;678;1148.5425;407.745;2815.2975;4371.585
02/2023;2255;645;169.7625;66.345;553.5374999999999;789.645
02/2023;2265;553;299.40749999999997;109.0575;892.3874999999999;1300.8525
02/2023;2275;523;89.115;39.667500000000004;254.505;383.2875
02/2023;2285;676;876.915;399.52500000000003;3249.9525000000003;4526.3925
02/2023;2295;553;351.4275;181.035;934.3799999999999;1466.8425
02/2023;2305;587;1038.5475000000001;475.365;3073.71;4587.6224999999995
02/2023;2315;439;2293.1475;818.31;8948.4675;12059.925
02/2023;2325;1291;907.89;344.37;2335.875;3588.135
02/2023;2335;584;1467.6825000000001;759.45;5196.6449999999995;7423.7775
02/2023;2345;438;241.9425;113.33250000000001;813.3975;1168.6725000000001
02/2023;2355;514;1353.885;716.28;3827.745;5897.91
02/2023;2365;559;277.815;105.375;810.5550000000001;1193.7450000000001
02/2023;2375;794;538.3199999999999;200.115;1547.73;2286.165
02/2023;2385;851;736.1175000000001;374.15999999999997;2731.515;3841.7925000000005
02/2023;2395;1035;1381.29;526.5675;4148.8275;6056.6849999999995
02/2023;2405;1038;380.94;165.60750000000002;1426.545;1973.0925
02/2023;2415;428;201.35250000000002;95.625;594.8475;891.8249999999999
02/2023;2425;601;550.4025;208.77;1422.3525;2181.5249999999996
02/2023;2435;593;1345.5975;505.29;3969.5249999999996;5820.4125
02/2023;2445;562;4373.8949999999995;2203.395;12108.2025;18685.4925
02/2023;2455;252;504.60749999999996;262.275;1698.9825;2465.8650000000002
02/2023;2465;672;453.735;228.5775;1817.0099999999998;2499.3224999999998
02/2023;2475;594;22.005;8.9025;58.67999999999999;89.5875
02/2023;2485;216;421.47;178.065;1056.645;1656.1799999999998
02/2023;2495;492;1181.19;633.2325;3282.2775;5096.700000000001
02/2023;2505;471;1807.7624999999998;797.085;6471.285;9076.1325
02/2023;2515;261;143.9025;53.4975;550.335;747.735
02/2023;2525;578;127.545;51.345;380.13;559.02
02/2023;2535;516;358.695;164.9475;1092.54;1616.1825
02/2023;2545;264;257.565;129.17249999999999;650.085;1036.8225
02/2023;2555;186;47.339999999999996;21.87;140.52;209.73
02/2023;2565;947;1082.0175;463.72499999999997;3082.2374999999997;4627.9800000000005
02/2023;2575;394;243.4275;95.61;635.1975;974.235
02/2023;2585;468;590.865;235.515;1425.345;2251.7250000000004
02/2023;2595;401;987.5325;452.01750000000004;3814.2749999999996;5253.825000000001
02/2023;2605;1024;153.93;81.07499999999999;492.5625;727.5675
02/2023;2615;397;123.75;52.035;353.685;529.47
02/2023;2625;319;349.20000000000005;170.445;935.94;1455.585
02/2023;2635;581;633.75;339.75;1723.17;2696.67
02/2023;2645;821;363.135;159.35999999999999;1330.335;1852.83
02/2023;2655;416;263.1825;110.13;815.5725;1188.885
02/2023;2665;412;63.337500000000006;30.2175;198.79500000000002;292.35
02/2023;2675;430;31.2825;13.47;77.19;121.9425
02/2023;2685;590;160.245;65.4525;531.6675;757.365
02/2023;2695;296;103.10999999999999;38.714999999999996;236.37;378.195
02/2023;2705;727;112.845;54.09;398.95500000000004;565.89
02/2023;2715;651;128.97;65.265;432.33750000000003;626.5725
02/2023;2725;1143;974.8799999999999;362.4;3597.3225;4934.6025
02/2023;2735;305;50.489999999999995;20.325000000000003;154.70250000000001;225.51749999999998
02/2023;2745;455;138.06;69.86250000000001;509.04;716.9625000000001
02/2023;2755;234;305.82;143.9175;1197.6525;1647.3899999999999
02/2023;2765;483;196.1175;76.2675;576.1575;848.5425
02/2023;2775;142;353.37;134.715;856.5;1344.585
02/2023;2785;575;1011.5550000000001;427.35749999999996;2546.985;3985.8975
02/2023;2795;1275;805.6575;422.48249999999996;2055.66;3283.7999999999997
02/2023;2805;771;1369.59;647.4825;3376.17;5393.2425
02/2023;2815;653;17.1825;7.02;44.5575;68.76
02/2023;2825;489;35.9325;12.690000000000001;104.76;153.3825
02/2023;2835;1156;281.865;101.1075;1019.8499999999999;1402.8225
02/2023;2845;403;249.34499999999997;116.26500000000001;890.7825;1256.3925
02/2023;2855;610;287.775;133.5675;792.8925;1214.2350000000001
02/2023;2865;183;212.4525;76.2075;856.83;1145.49
02/2023;2875;1063;1765.6125000000002;690.0374999999999;5729.85;8185.5
02/2023;2885;473;898.3499999999999;415.02750000000003;3624.1425;4937.5199999999995
02/2023;2895;563;648.7574999999999;303.9;1865.8575;2818.515
02/2023;2905;793;2514.8925;1307.1299999999999;10025.8725;13847.895
02/2023;2915;634;116.58749999999999;61.14;391.91249999999997;569.64
02/2023;2925;930;1570.7024999999999;663.5775;6293.52;8527.8
02/2023;2935;657;803.5049999999999;406.59000000000003;3305.1749999999997;4515.2699999999995
02/2023;2945;725;1775.0774999999999;862.4775;6488.924999999999;9126.48
02/2023;2955;415;86.44500000000001;42.39;232.04999999999998;360.885
02/2023;2965;581;381.6825;142.605;877.56;1401.8475
02/2023;2975;713;105.1425;38.295;323.78249999999997;467.22
02/2023;2985;33;9.93;3.69;30.165;43.785000000000004
02/2023;2995;757;873.06;314.775;2130.1349999999998;3317.9700000000003
02/2023;3005;870;2595.6150000000002;1160.6999999999998;7695.87;11452.185
02/2023;3015;375;68.7225;34.155;215.6325;318.51
02/2023;3025;688;891.9975;323.2575;2327.7675;3543.0225
02/2023;3035;717;1078.53;400.93500000000006;3959.745;5439.21
02/2023;3045;656;684.1725;319.01250000000005;1791.21;2794.395
02/2023;3055;604;3525.315;1728.5025;9140.205;14394.0225
02/2023;3065;563;335.5725;170.5725;1368.4725;1874.6174999999998
02/2023;3075;646;78.75750000000001;28.395;300.27750000000003;407.43
02/2023;3085;657;1942.1325000000002;848.2874999999999;7860.037499999999;10650.4575
02/2023;3095;821;507.22499999999997;264.8025;1648.1325000000002;2420.16
