Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
06/2023;2025;172;111.52499999999999;57.9675;503.09999999999997;672.5925
06/2023;2035;845;859.5674999999999;415.755;3077.31;4352.6325
06/2023;2045;390;49.065;20.9325;179.115;249.11249999999998
06/2023;2055;461;414.46500000000003;164.39999999999998;1191.3600000000001;1770.2250000000001
06/2023;2065;739;284.7075;144.71249999999998;1066.8075000000001;1496.2275
06/2023;2075;318;142.965;56.1525;346.4175;545.535
06/2023;2085;528;132.105;69.2775;365.88750000000005;567.27
06/2023;2095;336;49.14;24.315;154.6575;228.11249999999998
06/2023;2105;537;83.3925;42.5775;256.92;382.89
06/2023;2115;747;176.3775;66.5625;677.2874999999999;920.2275
06/2023;2125;746;506.2275;212.84250000000003;1934.3175;2653.3875
06/2023;2135;355;137.415;49.035;539.0325;725.4825
06/2023;2145;635;125.8125;47.01;504.9225;677.745
06/2023;2155;518;135.75;48.4425;518.8275;703.02
06/2023;2165;748;602.9475;236.8125;1851.78;2691.54
06/2023;2175;549;99.12;43.912499999999994;384.7725;527.8050000000001
06/2023;2185;460;161.6475;70.9425;690.375;922.9649999999999
06/2023;2195;984;315.6825;143.82750000000001;990.06;1449.57
06/2023;2205;675;163.10999999999999;86.295;413.90250000000003;663.3075
06/2023;2215;137;11.9025;6.209999999999999;47.0475;65.16
06/2023;2225;1048;89.99249999999999;45.1275;384.5775;519.6975
06/2023;2235;250;178.1025;87.72749999999999;752.6624999999999;1018.4925000000001
06/2023;2245;302;25.7925;13.642500000000002;75.86250000000001;115.29749999999999
06/2023;2255;973;418.98749999999995;207.29999999999998;1080.21;1706.4975
06/2023;2265;215;112.70250000000001;40.425;309.48749999999995;462.615
06/2023;2275;440;1190.6625;586.4475;4030.4325;5807.5425000000005
06/2023;2285;734;909.8174999999999;399.27;2622.105;3931.1925
06/2023;2295;615;168.555;73.9725;496.8825;739.41
06/2023;2305;658;957.345;381.6;3094.6575000000003;4433.6025
06/2023;2315;276;62.04;26.8425;210.39749999999998;299.28000000000003
06/2023;2325;777;273.71999999999997;104.8725;758.3175;1136.91
06/2023;2335;662;890.8050000000001;448.74750000000006;3734.5125000000003;5074.0650000000005
06/2023;2345;716;366.795;139.1325;1381.8675;1887.795
06/2023;2355;528;509.15250000000003;182.6325;1842.2175;2534.0025
06/2023;2365;769;1246.2450000000001;565.155;3057.9525;4869.3525
06/2023;2375;756;614.0475;274.59000000000003;1941.4125000000001;2830.05
06/2023;2385;969;585.0225;297.36;2049.12;2931.5025
06/2023;2395;510;127.635;67.52250000000001;538.5074999999999;733.665
06/2023;2405;1265;588.5024999999999;232.28249999999997;1478.34;2299.125
06/2023;2415;344;1980.0825;836.5350000000001;5591.1975;8407.815
06/2023;2425;629;1202.1299999999999;525.0675;2866.41;4593.6075
06/2023;2435;287;711.9300000000001;281.0025;2870.6175;3863.5499999999997
06/2023;2445;558;141.60000000000002;61.552499999999995;377.2875;580.4399999999999
06/2023;2455;117;5.115;2.3175;13.1025;20.535
06/2023;2465;587;245.08499999999998;110.1075;779.6175000000001;1134.81
06/2023;2475;524;325.695;138.255;896.6175000000001;1360.5674999999999
06/2023;2485;771;308.37;150.51749999999998;805.2675;1264.155
06/2023;2495;596;114.2175;46.650000000000006;428.37749999999994;589.245
06/2023;2505;753;527.7825;249.51;1599.75;2377.0425
06/2023;2515;637;799.935;321.99;3209.8424999999997;4331.7675
06/2023;2525;553;320.7675;138.1275;1002.5625;1461.4575
06/2023;2535;591;422.5425;150.78750000000002;1489.0049999999999;2062.335
06/2023;2545;706;86.7525;32.745;200.01749999999998;319.515
06/2023;2555;766;484.9575;257.7075;1708.38;2451.045
06/2023;2565;359;47.474999999999994;19.395;166.95;233.82
06/2023;2575;516;597.3075;242.78249999999997;2056.7775;2896.8675
06/2023;2585;851;1374.5625;561.4425;3324.885;5260.89
06/2023;2595;597;1298.6025;522.72;3352.8825;5174.205
06/2023;2605;702;251.64;104.28750000000001;1018.3199999999999;1374.2475
06/2023;2615;527;477.68999999999994;247.185;1569.0225;2293.8975
06/2023;2625;459;98.85000000000001;49.13250000000001;274.83;422.8125
06/2023;2635;726;370.95000000000005;159.73499999999999;1077.4499999999998;1608.1349999999998
06/2023;2645;466;149.91;73.50750000000001;613.3499999999999;836.7675
06/2023;2655;416;90.53999999999999;41.4375;377.59499999999997;509.5725
06/2023;2665;834;3744.8025;1981.1925;11625.51;17351.505
06/2023;2675;749;1180.2075;449.9175;4521.2925000000005;6151.4175
06/2023;2685;757;365.445;141.41250000000002;1457.6999999999998;1964.5575
06/2023;2695;857;239.43;100.67249999999999;978.135;1318.2375000000002
06/2023;2705;516;183.5625;70.67999999999999;558.0225;812.265
06/2023;2715;608;521.955;219.4575;1657.98;2399.3925
06/2023;2725;938;268.1175;117.10499999999999;990.5625;1375.785
06/2023;2735;451;198.63750000000002;74.2125;536.7975;809.6475
06/2023;2745;556;128.325;63.487500000000004;365.775;557.5875000000001
06/2023;2755;525;385.2975;191.49;1214.4825;1791.27
06/2023;2765;568;315.57;149.1825;918.4424999999999;1383.195
06/2023;2775;1072;683.5425;366.45000000000005;3035.5950000000003;4085.5874999999996
06/2023;2785;819;245.565;107.7675;599.0475;952.3799999999999
06/2023;2795;556;283.7325;146.8125;1225.41;1655.955
06/2023;2805;412;336.9225;162.9675;1072.095;1571.9850000000001
06/2023;2815;740;1899.33;841.4024999999999;7680.2925;10421.025000000001
06/2023;2825;275;521.6324999999999;196.8675;1382.385;2100.8849999999998
06/2023;2835;882;951.5999999999999;359.145;3117.435;4428.18
06/2023;2845;638;74.13;34.8825;296.2275;405.24
06/2023;2855;504;95.0175;49.162499999999994;325.455;469.635
06/2023;2865;948;771.2249999999999;348.12;2252.1825;3371.5275
06/2023;2875;874;605.9475;247.5;1788.795;2642.2425
06/2023;2885;421;339.46500000000003;137.98499999999999;1180.3725;1657.8224999999998
06/2023;2895;528;606.5999999999999;320.9175;1663.3049999999998;2590.8224999999998
06/2023;2905;216;114.33749999999999;42.5025;409.365;566.205
06/2023;2915;774;766.95;272.28000000000003;2569.215;3608.445
06/2023;2925;1170;309.8925;128.43;1003.5374999999999;1441.8600000000001
06/2023;2935;512;58.349999999999994;23.490000000000002;136.98;218.82
06/2023;2945;128;80.94;35.685;252.45000000000002;369.07500000000005
06/2023;2955;313;326.2275;133.2525;849.5699999999999;1309.0500000000002
06/2023;2965;391;1280.79;525.6825;3651.1425;5457.615
06/2023;2975;781;1408.3425;745.0875000000001;3778.8900000000003;5932.32
06/2023;2985;304;166.7625;89.4;443.73;699.8925
06/2023;2995;472;874.9725000000001;413.6475;2776.4325;4065.0525
06/2023;3005;223;119.7825;48.92999999999999;348.81;517.5225
06/2023;3015;734;681.8925;349.71750000000003;1802.4750000000001;2834.085
06/2023;3025;684;1858.92;659.9399999999999;4556.58;7075.4400000000005
06/2023;3035;396;1346.715;526.3199999999999;4391.3025;6264.337500000001
06/2023;3045;1369;451.8975;164.60999999999999;1346.8874999999998;1963.395
06/2023;3055;542;60.2175;26.7975;171.9675;258.9825
06/2023;3065;251;90.26249999999999;41.1225;334.53000000000003;465.915
06/2023;3085;705;370.8375;191.0325;985.98;1547.8500000000001
06/2023;3095;484;147.14999999999998;67.3575;435.51;650.0175
06/2023;3105;683;3987.8999999999996;1423.0875;15561.8325;20972.82
06/2023;3115;398;156.12;59.22;401.68500000000006;617.0250000000001
06/2023;3125;590;96.85499999999999;50.114999999999995;342.9375;489.9075
06/2023;3135;871;638.3175;299.0025;2145.9750000000004;3083.295
06/2023;3145;463;41.2725;21.84;116.685;179.79749999999999
06/2023;3155;670;1902.0525000000002;721.47;5549.445;8172.967500000001
06/2023;3165;903;229.26;85.23;659.1675;973.6575
06/2023;3175;544;349.04999999999995;177.42000000000002;1295.2275;1821.6974999999998
06/2023;3185;390;82.05000000000001;31.275000000000002;246.4275;359.7525
06/2023;3195;647;381.315;165.76500000000001;1427.94;1975.02
06/2023;3205;757;2513.265;1193.6175;7424.887500000001;11131.7625
06/2023;3215;276;119.10000000000001;45.1725;307.77;472.0425
06/2023;3225;538;360.735;135.4575;1064.16;1560.3525
06/2023;3235;870;2065.11;1040.3174999999999;5716.8150000000005;8822.2425
06/2023;3245;1021;1759.7925;914.6624999999999;5925.0675;8599.522500000001
06/2023;3255;363;470.9175;237.22500000000002;1885.785;2593.9275000000002
06/2023;3265;218;48.449999999999996;19.5975;129.20250000000001;197.25
06/2023;3275;577;119.02499999999999;50.287499999999994;298.40250000000003;467.71500000000003
06/2023;3285;744;336.015;180.135;933.7125000000001;1449.8625000000002
06/2023;3295;589;213.12;93.9675;762.915;1070.0025
06/2023;3305;583;1005.5550000000001;373.8075;3845.505;5224.8675
06/2023;3315;963;359.355;144.645;1071.0075;1575.0075000000002
06/2023;3325;410;516.6375;237.5775;1573.6125000000002;2327.8275
06/2023;3335;619;1757.6625000000001;881.4675;4436.295;7075.424999999999
06/2023;3345;827;344.1225;158.9775;1021.455;1524.555
06/2023;3355;470;258.045;110.58749999999999;735.0525;1103.685
06/2023;3365;486;77.235;30.337500000000002;201.5475;309.12
06/2023;3375;856;634.3275;252.8475;1530.195;2417.37
06/2023;3385;800;565.455;258.82500000000005;2184.045;3008.325
06/2023;3395;185;23.9925;12.637500000000001;76.7775;113.4075
06/2023;3405;810;431.72249999999997;181.5225;1233.8775;1847.1225
06/2023;3415;245;524.0699999999999;255.79500000000002;1404.6299999999999;2184.495
06/2023;3425;931;641.13;343.71;1743.255;2728.0950000000003
06/2023;3435;72;19.0575;8.3625;69.82499999999999;97.245
06/2023;3445;500;1012.4475;423.65250000000003;3137.4674999999997;4573.5675
06/2023;3455;602;85.035;40.575;266.90999999999997;392.52
06/2023;3465;649;134.7375;58.019999999999996;332.475;525.2325
06/2023;3475;950;766.7249999999999;313.17;2543.9025;3623.7974999999997
06/2023;3485;966;498.3225;187.125;1142.4075;1827.855
06/2023;3495;607;273.40500000000003;131.04;966.5550000000001;1371.0
06/2023;3505;404;82.66499999999999;41.8275;277.09499999999997;401.58750000000003
06/2023;3515;769;210.32999999999998;78.1875;776.1225;1064.6399999999999
06/2023;3525;606;56.977199999999996;22.932;174.587;254.4962
06/2023;3535;249;255.486;129.2816;942.0151999999999;1326.7828
06/2023;3545;304;804.8642;378.7602;3151.9936000000002;4335.618
06/2023;3555;136;117.8548;45.8346;346.234;509.9234
06/2023;3565;292;276.63439999999997;105.45779999999999;670.5160000000001;1052.6082
06/2023;3575;123;50.577799999999996;21.3738;127.35099999999998;199.3026
06/2023;3585;528;6737.304;3532.9784;17190.3564;27460.6388
06/2023;3595;164;85.995;40.6602;211.9936;338.6488
06/2023;3605;176;262.738;107.31;681.2274;1051.2754
06/2023;3615;43;10.809399999999998;3.822;31.516799999999996;46.1482
06/2023;3625;403;282.926;101.479;1023.6883999999999;1408.0934
06/2023;3635;265;910.0672;424.34;3251.199;4585.606199999999
06/2023;3645;310;19377.863400000002;8993.822600000001;53391.085999999996;81762.772
06/2023;3655;231;107.91760000000001;38.71;435.2376;581.8652
06/2023;3665;385;738.9788;288.806;2398.158;3425.9428000000003
06/2023;3675;555;336.33599999999996;155.3888;1356.859;1848.5837999999999
06/2023;3685;345;87.33760000000001;40.9052;251.1838;379.4266
06/2023;3695;246;620.977;322.76300000000003;2475.5976;3419.3376
06/2023;3705;723;287.6202;150.8318;966.8386;1405.2906
06/2023;3715;817;1830.4342;773.318;7334.2514;9938.0036
06/2023;3725;349;135.093;68.3648;555.7286;759.1863999999999
06/2023;3735;575;174.0284;84.5642;636.1963999999999;894.789
06/2023;3745;601;584.6974;286.6794;1569.4602;2440.837
06/2023;3755;390;2166.7309999999998;809.5486000000001;4981.683;7957.9626
06/2023;3765;606;102.5962;37.3772;315.96180000000004;455.9352
06/2023;3775;433;269.1374;100.04820000000001;817.8982;1187.0837999999999
06/2023;3785;155;16.9638;6.1152;41.3854;64.4644
06/2023;3795;277;16.4346;7.35;48.7158;72.5004
06/2023;3805;174;819.4563999999999;407.2684;2571.177;3797.9017999999996
06/2023;3815;193;265.923;96.3732;693.9576;1056.2538
06/2023;3825;457;190.6394;70.8736;699.9454;961.4584
