Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
05/2023;2025;688;2127.0075;1110.4499999999998;6911.3175;10148.775000000001
05/2023;2035;448;195.0;73.23;614.0999999999999;882.33
05/2023;2045;410;1695.1425;819.9075;4589.61;7104.66
05/2023;2055;827;239.54999999999998;90.86250000000001;935.5274999999999;1265.94
05/2023;2065;1344;1295.1975;670.2;3570.93;5536.3275
05/2023;2075;387;63.285;30.052500000000002;249.82500000000002;343.1625
05/2023;2085;993;485.9925;189.9375;1577.1825;2253.1125
05/2023;2095;352;3494.2799999999997;1682.4299999999998;10322.4225;15499.1325
05/2023;2105;801;260.265;135.27;1063.9950000000001;1459.53
05/2023;2115;620;183.0075;67.005;564.3675000000001;814.3799999999999
05/2023;2125;623;895.7925;369.45000000000005;3775.5525;5040.795
05/2023;2135;923;1279.5375;451.905;3078.12;4809.5625
05/2023;2145;572;3781.7999999999997;1804.3200000000002;12491.939999999999;18078.06
05/2023;2155;295;1282.2525;539.13;3009.87;4831.2525000000005
05/2023;2165;388;2708.355;981.5025;9077.82;12767.6775
05/2023;2175;1037;1207.2450000000001;495.495;4444.335;6147.075000000001
05/2023;2185;353;90.285;35.115;264.045;389.445
05/2023;2195;446;310.635;142.845;1126.59;1580.0700000000002
05/2023;2205;595;1700.7075;711.645;5033.1825;7445.535
05/2023;2215;987;213.96750000000003;98.3925;715.1324999999999;1027.4925
05/2023;2225;714;3510.195;1736.7375000000002;11252.865;16499.7975
05/2023;2235;348;368.28000000000003;165.4575;953.0025;1486.74
05/2023;2245;473;395.4525;178.5;1332.8700000000001;1906.8224999999998
05/2023;2255;874;315.645;130.8075;1225.665;1672.1174999999998
05/2023;2265;628;140.6775;65.595;368.295;574.5675
05/2023;2275;553;129.345;48.082499999999996;426.07500000000005;603.5024999999999
05/2023;2285;559;447.03749999999997;235.46249999999998;1137.4950000000001;1819.995
05/2023;2295;416;115.61250000000001;51.697500000000005;399.84749999999997;567.1575
05/2023;2305;420;224.1675;86.745;849.2025;1160.115
05/2023;2315;371;83.1;35.28;255.06;373.44
05/2023;2325;208;449.75249999999994;207.78000000000003;1777.785;2435.3175
05/2023;2335;853;524.22;237.72750000000002;1695.9524999999999;2457.8999999999996
05/2023;2345;880;839.4449999999999;375.3825;2246.2124999999996;3461.04
05/2023;2355;405;81.735;34.035000000000004;226.755;342.525
05/2023;2365;837;1301.025;473.90999999999997;2996.3999999999996;4771.335
05/2023;2375;358;11.1675;4.7175;46.89;62.775000000000006
05/2023;2385;108;360.48749999999995;164.2425;867.135;1391.865
05/2023;2395;692;2709.735;1128.4125;6912.960000000001;10751.1075
05/2023;2405;583;988.3725;384.3675;2549.3849999999998;3922.125
05/2023;2415;678;463.7925;219.26250000000002;1133.5725;1816.6275
05/2023;2425;266;129.93;55.6875;358.71;544.3275
05/2023;2435;475;92.5275;48.735;378.09749999999997;519.36
05/2023;2445;439;758.73;287.79;1952.1150000000002;2998.6349999999998
05/2023;2455;598;814.515;334.305;2060.1675;3208.9874999999997
05/2023;2465;1055;3106.0725;1665.165;11457.465;16228.7025
05/2023;2475;702;658.1925;287.49;2419.7325;3365.415
05/2023;2485;793;3034.6125;1584.2775;8035.605;12654.494999999999
05/2023;2495;102;168.99;80.99249999999999;741.9975000000001;991.98
05/2023;2505;831;289.71;106.61250000000001;994.2825;1390.605
05/2023;2515;551;262.34250000000003;119.5275;811.4625000000001;1193.3325
05/2023;2525;1018;341.1675;164.26500000000001;853.2525;1358.685
05/2023;2535;924;1571.415;719.2725;4629.8099999999995;6920.4974999999995
05/2023;2545;958;284.82;132.195;1156.6125000000002;1573.6275
05/2023;2555;326;174.89249999999998;62.085;583.02;819.9975
05/2023;2565;215;576.015;242.19;1771.0425;2589.2475
05/2023;2575;642;2101.8075;922.3799999999999;7192.657499999999;10216.845
05/2023;2585;170;238.035;113.565;990.39;1341.99
05/2023;2595;501;2917.9575;1456.7925;8882.07;13256.82
05/2023;2605;901;2084.295;967.3799999999999;7258.0275;10309.7025
05/2023;2615;1147;6842.962500000001;2505.3450000000003;18066.09;27414.3975
05/2023;2625;616;4308.4725;1935.69;13208.0625;19452.225
05/2023;2635;406;433.095;177.7575;1822.815;2433.6675
05/2023;2645;505;590.8050000000001;312.5625;1825.83;2729.1974999999998
05/2023;2655;913;4848.015;1721.1150000000002;17232.06;23801.19
05/2023;2665;336;1006.5674999999999;389.505;2834.445;4230.5175
05/2023;2675;258;8.385;4.4775;29.880000000000003;42.7425
05/2023;2685;487;1548.285;660.3975;6002.025;8210.7075
05/2023;2695;603;375.9;188.52;1140.78;1705.1999999999998
05/2023;2705;628;1312.9275;478.245;4385.28;6176.4525
05/2023;2715;848;830.2874999999999;321.2925;2636.52;3788.1000000000004
05/2023;2725;314;78.2475;40.305;337.4325;455.985
05/2023;2745;2288;535.0875000000001;205.005;1558.3200000000002;2298.4125000000004
05/2023;2755;198;197.505;73.4175;473.37749999999994;744.3
05/2023;2765;225;112.71000000000001;45.150000000000006;468.555;626.415
05/2023;2775;760;74.6775;31.8525;279.45000000000005;385.98
05/2023;2785;801;800.5575000000001;417.945;2429.715;3648.2174999999997
05/2023;2795;1102;379.2975;144.5925;1258.0500000000002;1781.94
05/2023;2805;296;498.615;244.47750000000002;2148.315;2891.4075000000003
05/2023;2815;391;2806.2375;1174.2450000000001;7692.495;11672.977499999999
05/2023;2825;1037;2112.2925;1054.5674999999999;6729.57;9896.43
05/2023;2835;672;193.635;89.0475;662.745;945.4275
05/2023;2845;776;927.5775;469.38;3228.7349999999997;4625.6925
05/2023;2855;515;1013.5049999999999;363.54;4065.8324999999995;5442.8775000000005
05/2023;2865;1519;506.40000000000003;231.78750000000002;1824.9524999999999;2563.14
05/2023;2875;398;1367.7975000000001;594.6075;4600.83;6563.235
05/2023;2885;426;926.61;492.3975;2646.915;4065.9224999999997
05/2023;2895;704;1206.7649999999999;439.5675;3466.5;5112.8324999999995
