Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
01/2023;2025;60;33.36;14.497499999999999;112.1925;160.05
01/2023;2035;468;981.1275;521.3625;2802.63;4305.12
01/2023;2045;520;179.37;65.34;515.25;759.96
01/2023;2055;392;267.1875;107.02499999999999;642.66;1016.8725
01/2023;2065;365;364.35;136.815;879.4649999999999;1380.6299999999999
01/2023;2075;729;365.04;171.78750000000002;1436.79;1973.6174999999998
01/2023;2085;461;614.46;257.115;1647.435;2519.0099999999998
01/2023;2095;539;277.0725;113.16749999999999;760.905;1151.145
01/2023;2105;323;104.67;53.4375;377.84250000000003;535.95
01/2023;2115;1592;1118.3174999999999;441.3975;3210.06;4769.775
01/2023;2125;861;462.89250000000004;174.70499999999998;1104.48;1742.0774999999999
01/2023;2135;489;1042.0425;450.855;2923.9575;4416.8550000000005
01/2023;2145;1025;638.04;315.6825;1589.535;2543.2575
01/2023;2155;338;78.58500000000001;29.805;318.3525;426.7425
01/2023;2165;939;563.6925;295.59000000000003;2124.3374999999996;2983.62
01/2023;2175;237;82.2825;38.542500000000004;360.555;481.38
01/2023;2185;656;264.28499999999997;99.2475;699.4275;1062.96
01/2023;2195;688;899.5725;453.165;2697.375;4050.1124999999997
01/2023;2205;875;797.31;389.15999999999997;3143.7225;4330.1925
01/2023;2215;1009;594.12;275.745;1622.595;2492.46
01/2023;2225;636;343.62;173.88;936.1425;1453.6425
01/2023;2235;478;1046.8125;481.38;4282.4175000000005;5810.61
01/2023;2245;573;436.86;203.6925;1336.4625;1977.0149999999999
01/2023;2255;469;189.285;91.13250000000001;593.1675;873.585
01/2023;2265;653;775.485;306.0825;3143.295;4224.862499999999
01/2023;2275;627;229.305;87.4125;691.9275;1008.645
01/2023;2285;678;44.917500000000004;21.9225;156.71249999999998;223.5525
01/2023;2295;1094;850.2450000000001;438.0075;3169.3575;4457.61
01/2023;2305;823;361.89;159.57;1301.835;1823.295
01/2023;2315;867;373.38;199.29000000000002;946.3499999999999;1519.02
01/2023;2325;823;349.38750000000005;165.93;1497.6374999999998;2012.955
01/2023;2335;564;1291.4475;662.3325;4737.24;6691.02
01/2023;2345;283;224.73;84.8175;670.0425;979.5899999999999
01/2023;2355;555;166.3425;60.900000000000006;383.6175;610.86
01/2023;2365;315;584.2425000000001;280.02;1536.4725;2400.735
01/2023;2375;1375;935.01;393.12749999999994;2733.435;4061.5725
01/2023;2385;669;563.2874999999999;292.77;1610.9775;2467.035
01/2023;2395;857;132.165;57.449999999999996;350.59499999999997;540.21
01/2023;2405;480;115.4325;44.0025;451.4175;610.8525
01/2023;2415;657;1664.37;716.7;6503.512500000001;8884.5825
01/2023;2425;429;2070.96;777.6750000000001;5108.4375;7957.0725
01/2023;2435;491;275.52750000000003;113.6325;651.3675000000001;1040.5275
01/2023;2445;421;138.14999999999998;65.91;435.63750000000005;639.6975
01/2023;2455;383;351.7725;184.47;1103.6399999999999;1639.8825000000002
01/2023;2465;393;325.57500000000005;170.73;946.44;1442.7450000000001
01/2023;2475;823;415.635;201.03750000000002;1811.16;2427.8325
01/2023;2485;707;1360.08;521.0775;3244.62;5125.7775
01/2023;2495;491;43.6425;16.799999999999997;127.845;188.28750000000002
01/2023;2505;243;391.8525;147.885;1593.6075;2133.3450000000003
01/2023;2515;407;275.09250000000003;129.45;716.0699999999999;1120.6125000000002
01/2023;2525;552;182.28750000000002;70.5375;589.9350000000001;842.76
01/2023;2535;643;615.8774999999999;291.15749999999997;1792.4850000000001;2699.52
01/2023;2545;558;401.88750000000005;193.5;1063.0725;1658.46
01/2023;2555;1468;2145.2475;1051.8375;9242.94;12440.025000000001
01/2023;2565;638;1986.5925;708.915;7671.8175;10367.325
01/2023;2575;388;361.23;177.1125;1493.1374999999998;2031.48
01/2023;2585;525;861.6825000000001;434.085;3707.205;5002.9725
01/2023;2595;498;337.005;169.77;970.7025;1477.4775
01/2023;2605;448;80.58;28.462500000000002;181.74;290.78249999999997
01/2023;2615;508;500.36249999999995;260.0625;1684.665;2445.09
01/2023;2625;1149;1120.0425;534.3824999999999;2992.8374999999996;4647.262500000001
01/2023;2635;551;138.555;65.4975;599.3175;803.3700000000001
01/2023;2645;555;326.54999999999995;126.3675;812.205;1265.1225
01/2023;2655;430;119.1075;60.0;425.9925;605.0999999999999
01/2023;2665;396;7967.1825;3317.7749999999996;20414.355;31699.3125
01/2023;2675;434;246.87;103.79249999999999;862.6949999999999;1213.3575
01/2023;2685;820;1600.065;831.645;7217.9400000000005;9649.650000000001
01/2023;2695;285;238.70999999999998;115.455;854.5875000000001;1208.7525
01/2023;2705;527;107.0925;45.6825;390.90000000000003;543.675
01/2023;2715;555;258.615;102.57750000000001;743.37;1104.5625
01/2023;2725;487;986.46;501.41249999999997;3696.3450000000003;5184.2175
01/2023;2735;456;1307.2725;513.4425;3167.5425000000005;4988.2575
01/2023;2745;531;156.8475;82.2525;434.4225;673.5225
01/2023;2755;775;1093.5674999999999;541.0575;3441.8475;5076.4725
01/2023;2765;715;380.90250000000003;194.47500000000002;1173.4950000000001;1748.8725
01/2023;2775;517;216.78750000000002;81.8175;832.4625000000001;1131.0674999999999
01/2023;2785;641;483.255;203.19;1846.56;2533.005
01/2023;2795;963;4729.74;1687.815;18553.47;24971.024999999998
01/2023;2805;358;41.917500000000004;15.66;168.22500000000002;225.8025
01/2023;2815;461;429.54;153.2775;1641.6825;2224.5
01/2023;2825;754;844.605;331.725;2593.95;3770.2799999999997
01/2023;2835;1014;1184.475;524.7225;4597.799999999999;6306.9974999999995
01/2023;2845;688;403.1325;176.9175;1721.745;2301.795
01/2023;2855;1171;2741.5950000000003;1249.08;8598.2025;12588.877499999999
01/2023;2865;593;80.60249999999999;42.6375;204.52499999999998;327.765
01/2023;2875;588;263.32500000000005;137.47500000000002;1040.9325000000001;1441.7325
01/2023;2885;639;194.46750000000003;97.52250000000001;831.045;1123.035
01/2023;2895;683;188.79749999999999;92.985;797.8425;1079.625
01/2023;2905;528;435.3225;230.31;1280.6475;1946.2725
01/2023;2915;790;2440.5825;1207.5225;6292.245;9940.349999999999
01/2023;2925;918;1045.8600000000001;375.15;2872.065;4293.075000000001
01/2023;2935;1100;406.8225;200.3775;1377.1125000000002;1984.3125
01/2023;2945;543;150.93;73.005;522.5250000000001;746.46
01/2023;2955;311;192.195;84.345;553.9124999999999;830.4525
01/2023;2965;305;614.145;269.52;1810.44;2694.105
01/2023;2975;732;941.8275;375.4125;3044.4825;4361.7225
01/2023;2985;467;1007.9175;436.08750000000003;3417.96;4861.965
01/2023;2995;977;273.42;104.7525;757.47;1135.6425
01/2023;3005;1296;201.1725;101.34;843.36;1145.8725
01/2023;3015;289;115.95750000000001;43.9875;436.86;596.8050000000001
01/2023;3025;549;263.1;94.3725;951.96;1309.4325000000001
01/2023;3035;229;2632.89;1193.9850000000001;6460.4175;10287.2925
01/2023;3045;924;830.5124999999999;371.385;2625.81;3827.7074999999995
01/2023;3055;325;1511.085;768.0825;5292.8099999999995;7571.977499999999
01/2023;3065;198;63.3075;33.4875;267.105;363.9
01/2023;3075;570;129.3525;51.06;324.9375;505.34999999999997
01/2023;3085;380;2967.0;1253.4825;8377.9725;12598.454999999998
01/2023;3095;616;1238.865;541.11;2954.0099999999998;4733.985
01/2023;3105;623;1114.1475;439.755;4492.4175000000005;6046.32
01/2023;3115;763;109.785;47.722500000000004;292.515;450.0225
01/2023;3125;461;105.29249999999999;47.7525;269.73;422.77500000000003
01/2023;3135;1061;5138.512500000001;2308.605;16345.5975;23792.715
01/2023;3145;608;3779.01;1604.19;10403.31;15786.51
01/2023;3155;692;1853.8575;904.86;4841.055;7599.772500000001
01/2023;3165;439;1743.03;711.9375;6537.599999999999;8992.567500000001
01/2023;3175;862;238.6275;112.8075;723.2925;1074.7275
01/2023;3185;784;1610.0549999999998;648.0825;6460.545;8718.682499999999
01/2023;3195;877;298.8975;128.715;934.2225000000001;1361.835
01/2023;3205;981;422.84999999999997;150.89249999999998;1490.0774999999999;2063.82
01/2023;3215;775;534.885;201.87;1233.1875;1969.9425
01/2023;3225;529;125.77499999999999;66.8325;443.0625;635.67
01/2023;3235;413;462.255;188.805;1625.37;2276.43
01/2023;3245;474;597.5625;242.895;2057.6775000000002;2898.1349999999998
01/2023;3255;439;2217.1275;905.5875000000001;5362.9275;8485.6425
01/2023;3265;569;1335.1725000000001;537.4350000000001;3447.3075;5319.915
01/2023;3275;632;183.855;76.1925;743.985;1004.0325
01/2023;3285;182;368.5575;190.71;1210.56;1769.8274999999999
01/2023;3295;804;421.665;209.565;1172.28;1803.5099999999998
01/2023;3305;1556;78.96000000000001;34.005;229.35750000000002;342.3225
01/2023;3315;1175;1672.2675;819.9300000000001;6841.875;9334.0725
01/2023;3325;621;770.19;352.5375;3212.13;4334.8575
01/2023;3335;454;788.1225;416.96250000000003;2446.68;3651.7650000000003
01/2023;3345;730;1318.9575;502.8075;5052.8175;6874.5825
01/2023;3355;569;278.895;107.92500000000001;1112.49;1499.31
01/2023;3365;722;949.0725;399.04499999999996;3877.1549999999997;5225.2725
01/2023;3375;506;961.2675;370.125;2922.2475;4253.64
01/2023;3385;944;903.21;379.76250000000005;2869.05;4152.0225
01/2023;3395;1200;107.78999999999999;47.085;398.2425;553.1175000000001
01/2023;3405;725;230.7525;86.22;623.6025;940.5749999999999
01/2023;3415;181;124.02000000000001;61.3575;353.52;538.8975
01/2023;3425;931;265.40250000000003;131.9025;836.5500000000001;1233.855
01/2023;3435;437;259.65749999999997;122.7525;755.7075;1138.1175
01/2023;3445;649;876.69;469.995;3893.3475;5240.0325
01/2023;3455;456;219.2925;96.24;534.9675;850.5
01/2023;3465;894;396.89250000000004;205.3725;1714.1325000000002;2316.3975
01/2023;3475;242;142.53;68.94;453.52500000000003;664.995
01/2023;3485;282;473.29499999999996;209.67000000000002;1913.8500000000001;2596.815
01/2023;3495;413;283.8975;107.14500000000001;752.3475;1143.3899999999999
01/2023;3505;328;323.355;122.0325;1059.3075000000001;1504.695
01/2023;3515;778;128.2275;60.337500000000006;512.415;700.98
01/2023;3525;155;253.2026;131.02599999999998;867.3195999999999;1251.5482
01/2023;3535;86;433.75780000000003;195.7844;1266.6696;1896.2118
01/2023;3545;197;66.2774;27.0676;195.64719999999997;288.99219999999997
01/2023;3555;445;82.4278;33.5062;286.6206;402.5546
01/2023;3565;612;667.5172;353.1528;1830.3558;2851.0258
01/2023;3575;389;460.355;171.13739999999999;1648.2522000000001;2279.7446
01/2023;3585;150;392.4214;139.3168;1314.5916;1846.3298
01/2023;3595;392;61.916399999999996;25.656399999999998;200.50799999999998;288.08079999999995
01/2023;3605;276;37.6908;15.1704;88.4744;141.3356
01/2023;3615;536;1360.9064;600.054;4244.615199999999;6205.5756
01/2023;3625;504;415.912;169.88299999999998;1083.1254;1668.9204
01/2023;3635;264;297.7338;122.19619999999999;848.7388;1268.6688
01/2023;3645;267;9.192400000000001;4.8706;24.666600000000003;38.729600000000005
01/2023;3655;364;70.6776;37.886799999999994;188.062;296.6264
01/2023;3665;780;622.8095999999999;294.4312;1976.2484;2893.4892
01/2023;3675;337;838.635;342.53939999999994;2442.062;3623.2364
