WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/08/2022;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
RS201811943706;Sul/RS*Rio Grande;01/08/2022;01/08/2022;06/08/2022;06/08/2022;6645;204.99;1070.99;3.72;0;348.03;14
SP201813203152;Sudeste/SP*Botucatu;01/08/2022;01/08/2022;06/08/2022;06/08/2022;3285;180.97;4807.25;10.07;0;277.05;25
RJ201815649342;Sudeste/RJ*Rio de Janeiro;01/08/2022;01/08/2022;06/08/2022;06/08/2022;4795;153.6;2567.77;10.69;0;275.76;11
RS201813885248;Sul/RS*Caxias do Sul;01/08/2022;01/08/2022;10/08/2022;13/08/2022;6305;57.91;3245.8;2.3600000000000003;0;105.48;11
SC201811983615;Sul/SC*Joinville;01/08/2022;01/08/2022;02/08/2022;02/08/2022;6825;201.8;3541.77;3.94;0;177.02;12
SP201811785306;Sudeste/SP*Mogi-Guaçu;01/08/2022;01/08/2022;02/08/2022;02/08/2022;2215;132.99;1395.84;2.93;0;211.03;32
SP201811842804;Sudeste/SP*Itapira;01/08/2022;01/08/2022;09/08/2022;11/08/2022;3235;188.57;1688.71;5.69;0;283.69;23
SP201812821967;Sudeste/SP*Poá;01/08/2022;01/08/2022;05/08/2022;05/08/2022;2945;223.28;619.64;6.260000000000001;0;337.66;41
RJ201813782007;Sudeste/RJ*Belford Roxo;01/08/2022;01/08/2022;10/08/2022;13/08/2022;4575;121.77;7947.94;3.91;0;223.43;9
RJ201814242793;Sudeste/RJ*Niterói;01/08/2022;01/08/2022;05/08/2022;05/08/2022;4505;82.03;1684.39;6.29;0;149.69;12
RJ201815602642;Sudeste/RJ*Rio de Janeiro;01/08/2022;01/08/2022;07/08/2022;07/08/2022;4445;131.81;1485.85;9.28;0;246.84;27
RJ201814689405;Sudeste/RJ*Rio de Janeiro;01/08/2022;01/08/2022;05/08/2022;05/08/2022;4675;89.64;4230.95;2.2199999999999998;0;156.44;9
SP201813127385;Sudeste/SP*São Paulo;01/08/2022;01/08/2022;07/08/2022;07/08/2022;2805;169.39;2265.06;3.7750000000000004;0;261.62;31
PR201811542769;Sul/PR*Piraquara;01/08/2022;01/08/2022;02/08/2022;02/08/2022;5995;163.13;1499.26;4.23;0;294.45;12
SP201813308161;Sudeste/SP*Campinas;01/08/2022;01/08/2022;04/08/2022;04/08/2022;2695;93.2;2338.37;4.69;0;146.03;4
SC201811564013;Sul/SC*Criciúma;01/08/2022;01/08/2022;11/08/2022;12/08/2022;7135;368.78;1709.02;4.255;0;325.2;36
SP201812185777;Sudeste/SP*São Paulo;01/08/2022;01/08/2022;03/08/2022;03/08/2022;3155;71.85;1403.48;8.89;0;107.54;9
SP201812248580;Sudeste/SP*Taboão da Serra;01/08/2022;01/08/2022;08/08/2022;08/08/2022;3105;74.11;1038.57;5.8;0;109.6;15
RJ201813906892;Sudeste/RJ*Belford Roxo;01/08/2022;01/08/2022;11/08/2022;12/08/2022;4405;69.12;1861.18;5.715;0;121.9;17
RJ201814647521;Sudeste/RJ*Rio de Janeiro;01/08/2022;01/08/2022;03/08/2022;03/08/2022;4725;67.8;4811.24;5.83;0;127.2;5
RS201813329048;Sul/RS*Bagé;01/08/2022;01/08/2022;06/08/2022;06/08/2022;6295;74.0;936.58;2.4299999999999997;0;129.15;10
SP201812787328;Sudeste/SP*Marília;01/08/2022;01/08/2022;08/08/2022;08/08/2022;3325;96.24;6039.72;16.54;0;154.97;20
SP201813302222;Sudeste/SP*São Paulo;01/08/2022;01/08/2022;09/08/2022;11/08/2022;2065;113.66;2359.38;6.41;0;167.8;20
RS201813449967;Sul/RS*Santa Maria;01/08/2022;01/08/2022;08/08/2022;08/08/2022;6505;102.32;4688.08;2.85;0;180.45;5
SP201813883705;Sudeste/SP*São Paulo;01/08/2022;01/08/2022;03/08/2022;03/08/2022;3105;116.02;2385.11;4.72;0;182.77;13
RS201811787332;Sul/RS*Caxias do Sul;01/08/2022;01/08/2022;04/08/2022;04/08/2022;6345;109.82;3245.8;2.3600000000000003;0;187.08;17
SP201812467013;Sudeste/SP*São Paulo;01/08/2022;01/08/2022;08/08/2022;08/08/2022;2815;117.26;3125.44;10.88;0;187.1;17
RJ201814129264;Sudeste/RJ*Rio de Janeiro;01/08/2022;01/08/2022;09/08/2022;11/08/2022;4645;109.89;4811.24;5.83;0;187.52;17
RJ201815084314;Sudeste/RJ*Nova Iguaçu;01/08/2022;01/08/2022;10/08/2022;13/08/2022;4455;109.0;2082.75;8.4;0;190.23;17
MG201811562793;Sudeste/MG*Santa Luzia;01/08/2022;01/08/2022;05/08/2022;05/08/2022;3985;154.15;3056.75;8.95;0;208.39;29
RJ201815548151;Sudeste/RJ*Nova Iguaçu;01/08/2022;01/08/2022;08/08/2022;08/08/2022;4585;117.21;2082.75;8.4;0;213.11;9
