Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
02/2024;2025;142;32.6325;13.5945;90.52550000000001;136.75249999999997
02/2024;2035;299;748.2959999999999;272.574;1723.3949999999998;2744.265
02/2024;2045;125;6.8685;2.8974999999999995;28.822999999999997;38.589
02/2024;2055;428;370.8515;168.95749999999998;892.05;1431.859
02/2024;2065;62;145.7585;60.705;371.8775;578.3409999999999
02/2024;2075;276;96.672;37.591499999999996;249.34650000000002;383.61
02/2024;2085;62;10.250499999999999;4.845;25.060999999999996;40.1565
02/2024;2095;262;214.5195;91.93149999999999;592.2205;898.6715
02/2024;2105;374;101.783;53.617999999999995;415.9385;571.3394999999999
02/2024;2115;329;1094.628;415.207;2816.3509999999997;4326.186
02/2024;2125;62;0.7505;0.3135;1.9094999999999998;2.9734999999999996
02/2024;2135;187;151.55349999999999;81.24399999999999;559.0465;791.8439999999999
02/2024;2145;373;408.78499999999997;178.55249999999998;1502.843;2090.1805
02/2024;2155;112;665.0665;347.2155;1761.1004999999998;2773.3824999999997
02/2024;2165;478;579.3575;277.6755;2543.9004999999997;3400.9334999999996
02/2024;2175;420;127.6515;46.967999999999996;438.07349999999997;612.693
02/2024;2185;105;18.7055;8.5215;57.8455;85.07249999999999
02/2024;2195;412;751.1745;361.67449999999997;1878.6915;2991.5404999999996
02/2024;2205;180;812.4019999999999;371.8585;2393.5725;3577.8329999999996
02/2024;2215;250;507.09099999999995;235.36249999999998;2059.258;2801.7115
02/2024;2225;485;1359.621;482.68549999999993;4532.45;6374.7565
02/2024;2245;178;158.48850000000002;66.633;487.3025;712.424
02/2024;2255;291;836.5794999999999;367.1275;2862.8725;4066.5794999999994
02/2024;2265;417;316.863;151.1735;1318.3719999999998;1786.4085
02/2024;2275;185;239.1815;119.41499999999999;728.0609999999999;1086.6574999999998
02/2024;2285;620;3878.4795;1800.1074999999998;13505.8365;19184.4235
02/2024;2295;416;1187.728;434.853;3135.722;4758.303
02/2024;2305;524;410.97;184.6325;1259.852;1855.4544999999998
02/2024;2315;153;2.6885;1.1019999999999999;11.305;15.0955
02/2024;2325;677;335.79650000000004;177.65949999999998;1037.761;1551.2169999999999
02/2024;2335;233;256.0915;90.91499999999999;910.2805;1257.287
02/2024;2345;260;399.874;154.736;1126.0159999999998;1680.6259999999997
02/2024;2355;131;108.6325;57.9785;386.9255;553.5364999999999
02/2024;2365;62;155.515;66.329;602.8605;824.7044999999999
02/2024;2375;712;509.3519999999999;255.44549999999998;1545.7735;2310.571
02/2024;2385;350;284.23999999999995;103.5405;949.3824999999999;1337.163
02/2024;2395;187;92.89099999999999;35.948;294.9655;423.8045
02/2024;2405;104;136.09699999999998;70.11;586.8815;793.0885
02/2024;2415;100;31.996;12.2645;93.195;137.4555
02/2024;2425;374;1463.5889999999997;544.0745000000001;3507.8845;5515.548
02/2024;2435;125;127.319;50.995999999999995;529.3019999999999;707.617
02/2024;2445;393;190.456;81.2345;712.709;984.3995
02/2024;2455;62;9.462;4.9399999999999995;28.727999999999998;43.129999999999995
02/2024;2465;357;47.861;18.2495;158.764;224.87449999999998
02/2024;2475;145;49.75149999999999;24.395999999999997;214.35799999999998;288.5055
02/2024;2485;255;812.3355;339.90999999999997;2226.7715;3379.017
02/2024;2495;273;189.0975;94.4015;602.433;885.9319999999999
02/2024;2505;31;8.531;3.9234999999999998;29.183999999999997;41.63849999999999
02/2024;2515;138;30.950999999999997;15.655999999999999;107.73;154.337
02/2024;2525;300;497.22049999999996;178.353;1994.6959999999997;2670.2695
02/2024;2535;307;37.373000000000005;17.1095;134.6815;189.164
02/2024;2545;112;8.683;3.7715;29.183999999999997;41.63849999999999
02/2024;2555;282;306.4985;162.87749999999997;875.5485;1344.9245
02/2024;2565;221;88.559;32.2525;254.38149999999996;375.193
02/2024;2575;496;152.94050000000001;61.26549999999999;367.8875;582.0935
02/2024;2585;277;211.5745;79.4485;510.6819999999999;801.7049999999999
02/2024;2595;372;121.43849999999999;57.151999999999994;477.99249999999995;656.583
02/2024;2605;62;88.7015;37.1165;237.8135;363.63149999999996
02/2024;2615;464;532.4465;217.474;1462.2305;2212.151
02/2024;2625;236;460.294;235.011;1661.6639999999998;2356.969
02/2024;2635;551;733.1814999999999;289.389;2104.5634999999997;3127.1339999999996
02/2024;2645;452;428.2315;161.62349999999998;1021.7724999999999;1611.6275
02/2024;2655;367;1036.4405;448.42849999999993;2908.235;4393.103999999999
02/2024;2665;655;1907.9134999999999;943.977;4753.1445;7605.035
02/2024;2675;51;6.222499999999999;2.3655;25.232;33.82
02/2024;2685;243;59.8405;31.3785;225.53;316.749
02/2024;2695;62;55.299499999999995;25.897000000000002;242.307;323.5035
