WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/10/2023;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
SP201916341431;Sudeste/SP*São José dos Campos;01/10/2023;01/10/2023;04/10/2023;04/10/2023;2315;93.56;2128.47;5.96;0;134.42;19
SP201914048341;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;08/10/2023;08/10/2023;2175;93.25;1228.74;7.63;0;137.29;14
SP201915049137;Sudeste/SP*Suzano;01/10/2023;01/10/2023;08/10/2023;08/10/2023;3395;188.42;5357.78;8.21;0;274.99;22
SP201914401474;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;11/10/2023;14/10/2023;2395;233.42;2591.59;2.87;0;342.46;10
RS201916282905;Sul/RS*Bagé;01/10/2023;01/10/2023;08/10/2023;08/10/2023;6685;277.7;650.62;8.95;0;265.54;29
SP201915762012;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;08/10/2023;08/10/2023;2735;195.44;3411.06;1.4300000000000002;0;298.29;12
SP201915123492;Sudeste/SP*Ribeirão Preto;01/10/2023;01/10/2023;05/10/2023;05/10/2023;2695;186.6;2046.44;3.43;0;276.2;22
SP201915806438;Sudeste/SP*Guarulhos;01/10/2023;01/10/2023;08/10/2023;08/10/2023;3145;72.21;3202.06;7.12;0;102.34;7
SP201915409336;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;07/10/2023;07/10/2023;2915;76.33;1850.67;1.9449999999999998;0;109.48;15
SP201913322298;Sudeste/SP*Franca;01/10/2023;01/10/2023;05/10/2023;05/10/2023;3475;85.56;2101.86;2.565;0;128.47;13
SP201912763401;Sudeste/SP*Ribeirão Preto;01/10/2023;01/10/2023;08/10/2023;08/10/2023;3415;88.34;5206.81;2.39;0;128.47;9
SP201915063264;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;11/10/2023;14/10/2023;3145;92.22;3839.48;4.59;0;136.02;4
SP201914625562;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;06/10/2023;06/10/2023;2315;97.43;4598.95;3.58;0;147.36;4
MG201913046380;Sudeste/MG*Juiz de Fora;01/10/2023;01/10/2023;07/10/2023;07/10/2023;3915;94.33;1454.94;7.66;0;157.63;5
SP201916325133;Sudeste/SP*Várzea Paulista;01/10/2023;01/10/2023;06/10/2023;06/10/2023;3255;112.07;2895.58;1.0;0;162.98;20
MG201914365382;Sudeste/MG*Montes Claros;01/10/2023;01/10/2023;09/10/2023;09/10/2023;4115;106.28;2248.6899999999996;0.18;0;175.04;19
RS201912608181;Sul/RS*Rio Grande;01/10/2023;01/10/2023;05/10/2023;05/10/2023;6645;183.21;4112.51;5.91;0;180.47;23
SP201914163257;Sudeste/SP*Mogi-Guaçu;01/10/2023;01/10/2023;10/10/2023;12/10/2023;3315;128.86;1996.86;8.79;0;182.31;5
SP201913385781;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;09/10/2023;09/10/2023;2755;118.26;1709.54;2.36;0;183.86;4
SP201915202979;Sudeste/SP*Itapevi;01/10/2023;01/10/2023;08/10/2023;08/10/2023;3315;129.54;3333.98;6.615;0;201.02;30
MG201913664152;Sudeste/MG*Belo Horizonte;01/10/2023;01/10/2023;06/10/2023;06/10/2023;4255;123.08;3209.0;13.39;0;201.97;4
SP201913126446;Sudeste/SP*Carapicuíba;01/10/2023;01/10/2023;02/10/2023;02/10/2023;3115;136.89;1754.18;12.83;0;209.7;17
RS201915884596;Sul/RS*Santa Cruz do Sul;01/10/2023;01/10/2023;07/10/2023;07/10/2023;6665;250.55;1485.85;3.3850000000000002;0;237.53;19
SP201913325977;Sudeste/SP*Franca;01/10/2023;01/10/2023;04/10/2023;04/10/2023;2665;169.9;3086.02;5.01;0;242.85;22
SP201916342975;Sudeste/SP*Botucatu;01/10/2023;01/10/2023;02/10/2023;02/10/2023;3185;160.47;2974.59;2.8850000000000002;0;243.58;12
RJ201912861754;Sudeste/RJ*Macaé;01/10/2023;01/10/2023;04/10/2023;04/10/2023;4505;138.32;2499.64;9.22;0;247.44;25
SP201913907075;Sudeste/SP*Marília;01/10/2023;01/10/2023;10/10/2023;12/10/2023;2185;173.37;204.92;7.01;0;262.2;37
SC201913265761;Sul/SC*Criciúma;01/10/2023;01/10/2023;07/10/2023;07/10/2023;6965;142.08;1831.93;9.58;0;264.58;24
RS201913448647;Sul/RS*Santa Cruz do Sul;01/10/2023;01/10/2023;08/10/2023;08/10/2023;6715;270.33;4474.4;15.13;0;270.11;19
RS201912686348;Sul/RS*Canoas;01/10/2023;01/10/2023;09/10/2023;12/10/2023;6675;278.06;1756.06;5.62;0;272.93;30
SP201913687572;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;03/10/2023;03/10/2023;2755;190.01;4446.41;0.3;0;279.75;8
MG201913587126;Sudeste/MG*Belo Horizonte;01/10/2023;01/10/2023;04/10/2023;04/10/2023;4185;193.64;3209.0;13.39;0;300.41;21
SP201916143014;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;06/10/2023;06/10/2023;3355;207.32;1928.49;1.28;0;314.7;44
RS201914364463;Sul/RS*Santa Cruz do Sul;01/10/2023;01/10/2023;08/10/2023;08/10/2023;6105;327.57;1485.85;3.3850000000000002;0;325.55;49
SP201914365662;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;06/10/2023;06/10/2023;2605;231.48;2289.02;6.01;0;333.74;43
RJ201916109845;Sudeste/RJ*Macaé;01/10/2023;01/10/2023;10/10/2023;13/10/2023;5075;196.69;2499.64;9.22;0;354.39;18
SP201913785703;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;10/10/2023;12/10/2023;2785;234.86;3513.99;2.715;0;357.14;18
RS201913423623;Sul/RS*Rio Grande;01/10/2023;01/10/2023;10/10/2023;12/10/2023;6215;351.03;4112.51;5.91;48;357.83;39
SP201915885602;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;09/10/2023;09/10/2023;3515;242.35;4230.95;1.9249999999999998;0;365.21;29
SP201916322556;Sudeste/SP*São Paulo;01/10/2023;01/10/2023;03/10/2023;03/10/2023;2125;240.16;2789.52;7.84;0;365.21;33
