WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/01/2023;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
SC201912726826;Sul/SC*São José;01/01/2023;01/01/2023;08/01/2023;08/01/2023;6755;108.26;2380.82;16.63;0;197.91;24
MG201913908300;Sudeste/MG*Pará de Minas;01/01/2023;01/01/2023;07/01/2023;07/01/2023;4065;127.35;3010.07;4.625;0;204.54;6
MG201913748081;Sudeste/MG*Varginha;01/01/2023;01/01/2023;06/01/2023;06/01/2023;3595;59.47;984.04;6.78;0;101.25;13
RS201915643687;Sul/RS*São Leopoldo;01/01/2023;01/01/2023;06/01/2023;06/01/2023;6225;235.1;3875.03;12.7;0;229.14;27
RJ201915224242;Sudeste/RJ*Belford Roxo;01/01/2023;01/01/2023;02/01/2023;02/01/2023;4385;186.69;6718.65;1.35;0;327.53;16
SP201912969083;Sudeste/SP*São Paulo;01/01/2023;01/01/2023;02/01/2023;02/01/2023;2285;210.1;2714.21;4.61;0;315.46;22
SP201915682119;Sudeste/SP*Mogi das Cruzes;01/01/2023;01/01/2023;03/01/2023;03/01/2023;2305;189.28;3907.65;4.46;0;270.55;27
SP201915747999;Sudeste/SP*São Paulo;01/01/2023;01/01/2023;04/01/2023;04/01/2023;2425;124.13;1448.6399999999999;8.94;0;186.05;6
MG201913445710;Sudeste/MG*Betim;01/01/2023;01/01/2023;08/01/2023;08/01/2023;3615;78.93;1423.56;5.05;0;124.15;5
RJ201915282089;Sudeste/RJ*Campos dos Goytacazes;01/01/2023;01/01/2023;06/01/2023;06/01/2023;4785;87.54;2897.09;3.43;0;153.05;14
RJ201915502893;Sudeste/RJ*Rio de Janeiro;01/01/2023;01/01/2023;09/01/2023;09/01/2023;4975;160.74;2110.56;7.25;0;293.33;15
SP201913183589;Sudeste/SP*São Paulo;01/01/2023;01/01/2023;06/01/2023;06/01/2023;2665;93.48;232.85;4.63;0;134.77;11
SP201913969414;Sudeste/SP*São Paulo;01/01/2023;01/01/2023;07/01/2023;07/01/2023;2675;163.98;3255.45;17.6;0;236.42;5
RJ201915025010;Sudeste/RJ*Belford Roxo;01/01/2023;01/01/2023;03/01/2023;03/01/2023;4335;173.69;6718.65;1.35;0;294.89;35
SP201915869374;Sudeste/SP*Americana;01/01/2023;01/01/2023;05/01/2023;05/01/2023;2625;78.87;2661.6;2.54;0;121.04;8
MG201915629516;Sudeste/MG*Sete Lagoas;01/01/2023;01/01/2023;07/01/2023;07/01/2023;3735;80.86;3974.03;6.0;0;128.06;15
MG201914061479;Sudeste/MG*Contagem;01/01/2023;01/01/2023;10/01/2023;12/01/2023;4205;95.99;2434.7400000000002;5.14;0;154.73;20
MG201913444932;Sudeste/MG*Betim;01/01/2023;01/01/2023;07/01/2023;07/01/2023;3705;115.47;1423.56;5.05;0;182.88;16
PR201915604872;Sul/PR*Paranaguá;01/01/2023;01/01/2023;09/01/2023;11/01/2023;5845;100.75;4342.54;7.84;0;186.92;28
SP201913288166;Sudeste/SP*Cotia;01/01/2023;01/01/2023;11/01/2023;12/01/2023;2155;126.75;1324.03;3.18;0;190.66;25
SP201916142449;Sudeste/SP*São Paulo;01/01/2023;01/01/2023;06/01/2023;06/01/2023;3385;127.89;5192.43;5.45;0;191.34;13
