Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
08/2021;2025;473;650.37;274.77;1630.4924999999998;2555.6325
08/2021;2035;372;632.4300000000001;339.045;1757.3925;2728.8675
08/2021;2045;330;542.8199999999999;239.34;1943.13;2725.29
08/2021;2055;224;56.760000000000005;21.105;217.065;294.93
08/2021;2065;148;217.92000000000002;87.72;649.4775;955.1175000000001
08/2021;2075;727;886.2075;407.52750000000003;2699.2799999999997;3993.0150000000003
08/2021;2085;355;283.3275;142.08749999999998;715.1175000000001;1140.5325
08/2021;2095;769;614.73;284.0025;1824.69;2723.4225
08/2021;2105;616;308.32500000000005;132.135;878.2725;1318.7325
08/2021;2115;278;827.7975;325.125;2160.0825;3313.005
08/2021;2125;539;252.6975;100.72500000000001;609.5775;963.0
08/2021;2135;838;1359.1200000000001;622.1025;5249.505;7230.727499999999
08/2021;2145;429;71.46000000000001;37.6425;228.67499999999998;337.77750000000003
08/2021;2155;37;108.705;45.705;310.6875;465.09749999999997
08/2021;2165;415;335.955;163.98;900.435;1400.3700000000001
08/2021;2175;220;166.125;89.05499999999999;451.6875;706.8675000000001
08/2021;2185;476;139.4025;61.177499999999995;510.68999999999994;711.27
08/2021;2195;496;394.2825;164.98499999999999;1221.8475;1781.1150000000002
08/2021;2205;265;82.42500000000001;39.3225;258.71999999999997;380.46750000000003
08/2021;2215;592;518.9475;223.46999999999997;1280.52;2022.9375
08/2021;2225;1415;1789.905;731.0925;5938.7175;8459.715
08/2021;2235;686;5541.8099999999995;2081.0325000000003;12704.744999999999;20327.5875
08/2021;2245;309;159.54;76.47;564.0225;800.0325
08/2021;2255;429;361.125;182.7375;1210.5225;1754.3849999999998
08/2021;2265;519;850.0575000000001;315.9975;3136.7174999999997;4302.7725
08/2021;2275;550;474.915;191.1675;1455.21;2121.2925
08/2021;2285;534;723.1725;365.9475;2666.4674999999997;3755.5874999999996
08/2021;2295;406;270.86249999999995;127.46249999999999;1060.7475;1459.0725
08/2021;2305;692;1005.4725000000001;391.02;2953.95;4350.4425
08/2021;2315;419;2960.8275;1128.7125;7176.412499999999;11265.9525
08/2021;2325;693;388.1025;163.965;977.205;1529.2725
08/2021;2335;706;1959.7350000000001;1027.665;5000.3099999999995;7987.710000000001
08/2021;2345;295;276.0525;130.5;680.4825;1087.035
08/2021;2355;109;78.4125;32.025000000000006;203.29500000000002;313.7325
08/2021;2365;616;481.38750000000005;170.01749999999998;1403.5049999999999;2054.91
08/2021;2375;488;160.48499999999999;57.57000000000001;580.6800000000001;798.735
08/2021;2385;375;229.815;107.16;821.01;1157.9850000000001
08/2021;2395;355;272.84250000000003;126.63;751.7475000000001;1151.22
08/2021;2405;472;335.055;120.1875;1351.275;1806.5175
08/2021;2415;813;1843.1325000000002;720.3375000000001;5981.4375;8544.9075
08/2021;2425;192;60.9825;28.17;246.0075;335.15999999999997
08/2021;2435;577;474.47249999999997;222.255;1364.5875;2061.315
08/2021;2445;421;196.35000000000002;102.0525;782.76;1081.1625
08/2021;2455;289;61.86749999999999;32.445;207.98250000000002;302.295
08/2021;2465;157;134.5425;56.8425;539.085;730.47
08/2021;2475;452;215.1675;108.885;885.1125000000001;1209.165
08/2021;2485;508;962.595;467.71500000000003;3518.8500000000004;4949.16
08/2021;2495;476;989.28;485.055;2655.45;4129.785
08/2021;2505;460;541.7775;202.4175;1245.6374999999998;1989.8325
08/2021;2515;800;527.0475;191.98499999999999;1623.0975;2342.13
08/2021;2525;274;64.02;23.7975;194.5575;282.375
08/2021;2535;309;556.7325;200.7225;1358.3325;2115.7875000000004
08/2021;2545;673;664.4925000000001;297.1425;1970.1750000000002;2931.81
08/2021;2555;356;979.0049999999999;486.57;3071.7975;4537.3724999999995
08/2021;2565;336;710.3774999999999;257.4375;1853.7975000000001;2821.6125
08/2021;2575;450;296.13750000000005;110.08500000000001;1087.2525;1493.475
08/2021;2585;56;64.49249999999999;30.075000000000003;168.8475;263.415
08/2021;2595;677;4212.42;2065.4025;10921.6875;17199.510000000002
08/2021;2605;694;1164.6299999999999;591.9749999999999;4749.3375;6505.9425
08/2021;2615;793;931.8824999999999;335.985;3552.915;4820.7825
08/2021;2625;438;30.630000000000003;13.379999999999999;123.97500000000001;167.98499999999999
08/2021;2635;528;162.92249999999999;85.0575;529.3875;777.3675000000001
08/2021;2645;473;852.6750000000001;320.1975;2685.255;3858.1275
08/2021;2655;669;477.22499999999997;230.82;1292.0774999999999;2000.1225
08/2021;2665;315;83.9175;31.83;327.7275;443.47499999999997
08/2021;2675;353;2635.83;1363.9125;7267.14;11266.8825
08/2021;2685;857;522.375;248.09250000000003;2062.125;2832.5924999999997
08/2021;2695;525;322.065;125.8725;1045.1999999999998;1493.1374999999998
08/2021;2705;333;417.72;201.1275;1233.9825;1852.83
08/2021;2715;309;464.115;241.23;1897.41;2602.755
08/2021;2725;499;323.90250000000003;118.59;998.8575;1441.35
08/2021;2735;392;841.0274999999999;346.8675;3544.755;4732.65
08/2021;2745;359;256.305;90.5175;616.5675;963.39
08/2021;2755;590;247.7025;118.1775;818.1975;1184.0774999999999
08/2021;2765;626;4782.1875;2010.69;11225.3625;18018.239999999998
08/2021;2775;328;332.65500000000003;120.555;1114.98;1568.19
08/2021;2785;570;1249.035;512.655;4598.1900000000005;6359.88
08/2021;2795;409;1034.2425;402.2025;3024.555;4461.0
08/2021;2805;334;245.83499999999998;113.04749999999999;891.585;1250.4675
08/2021;2815;368;245.34;102.66;726.0825;1074.0825
08/2021;2825;594;694.6125;319.42499999999995;2321.6175;3335.6549999999997
08/2021;2835;533;628.605;311.01;2015.145;2954.7599999999998
08/2021;2845;881;536.4675;241.02;1388.2125;2165.7
08/2021;2855;849;1157.0325;522.2625;3899.7675;5579.0625
08/2021;2865;438;1431.105;593.0925;5557.0725;7581.27
08/2021;2875;123;99.3825;46.335;260.1825;405.90000000000003
08/2021;2885;351;320.235;119.04749999999999;1054.8675;1494.15
08/2021;2895;225;143.21249999999998;75.4275;364.395;583.035
08/2021;2905;305;51.667500000000004;23.107499999999998;178.71;253.485
08/2021;2915;421;252.89999999999998;97.85999999999999;958.0350000000001;1308.795
08/2021;2925;790;573.63;243.5025;1760.58;2577.7124999999996
08/2021;2935;414;404.805;187.0125;1600.1025;2191.92
08/2021;2945;634;1071.7275;486.015;3467.2349999999997;5024.9775
08/2021;2955;892;1768.1625000000001;790.6875;4731.3150000000005;7290.164999999999
08/2021;2965;124;45.464999999999996;18.9375;126.135;190.53750000000002
08/2021;2975;653;500.88750000000005;182.45250000000001;1153.5975;1836.9375
08/2021;2985;491;63.045;26.6325;264.7875;354.46500000000003
08/2021;2995;208;68.55000000000001;31.23;164.8875;264.6675
08/2021;3005;152;133.5525;55.612500000000004;340.71;529.875
08/2021;3015;336;119.91749999999999;46.635;309.3075;475.86
08/2021;3025;584;138.2175;65.34;337.815;541.3725000000001
08/2021;3035;196;41.955;17.985;115.83749999999999;175.7775
08/2021;3045;578;224.0025;117.99;915.33;1257.3225
08/2021;3055;623;1245.3525;472.37250000000006;3204.1275;4921.8525
08/2021;3065;283;267.1725;109.6575;675.765;1052.595
08/2021;3075;583;1989.5175;1066.5825;7338.8099999999995;10394.91
08/2021;3085;440;762.42;333.015;2802.915;3898.3500000000004
08/2021;3095;409;360.48749999999995;188.20499999999998;954.5775;1503.27
08/2021;3105;181;275.36249999999995;131.9775;1209.0825;1616.4225000000001
08/2021;3115;418;36.495;13.432500000000001;125.26500000000001;175.1925
08/2021;3125;382;159.2925;72.5775;492.735;724.605
08/2021;3135;197;185.1525;89.145;463.06499999999994;737.3625
08/2021;3145;151;167.175;76.52250000000001;492.5475;736.245
08/2021;3155;452;285.735;132.6225;1160.355;1578.7124999999999
08/2021;3165;661;1187.0774999999999;421.4325;3957.2699999999995;5565.78
08/2021;3175;435;138.23250000000002;58.11749999999999;425.01750000000004;621.3675000000001
08/2021;3185;376;384.23249999999996;168.6225;1314.9;1867.755
08/2021;3195;476;599.9925000000001;286.26;2496.39;3382.6425
08/2021;3205;458;1352.5425;675.255;4117.0425000000005;6144.84
08/2021;3215;398;153.03750000000002;71.025;532.9124999999999;756.9749999999999
08/2021;3225;215;66.38250000000001;24.307499999999997;175.26749999999998;265.9575
08/2021;3235;528;235.035;105.5925;720.5250000000001;1061.1525
08/2021;3245;307;230.78249999999997;94.7175;971.3174999999999;1296.8174999999999
08/2021;3255;910;1185.555;627.2175;3663.8775;5476.65
08/2021;3265;851;1904.3249999999998;676.0575;6768.825000000001;9349.2075
08/2021;3275;444;815.8275;315.69;2297.3175;3428.835
08/2021;3285;711;2938.185;1568.2350000000001;10465.0725;14971.4925
08/2021;3295;490;83.655;35.6775;324.28499999999997;443.6175
08/2021;3305;555;551.355;276.51;1673.2275;2501.0924999999997
08/2021;3315;439;666.6675;242.83499999999998;2226.7124999999996;3136.215
08/2021;3325;345;987.8249999999999;382.2525;3136.7625000000003;4506.84
08/2021;3335;884;187.905;96.8025;810.33;1095.0375
08/2021;3345;897;3357.1275;1286.205;9776.962500000001;14420.295000000002
08/2021;3355;455;1456.785;541.5525;3491.6099999999997;5489.9475
08/2021;3365;408;121.14750000000001;48.525000000000006;503.64;673.3125
08/2021;3375;476;228.0;97.245;853.17;1178.415
08/2021;3385;613;1328.52;693.5775;4032.09;6054.1875
08/2021;3395;240;158.01749999999998;60.239999999999995;524.115;742.3725000000001
08/2021;3405;1087;563.115;276.105;2426.2275;3265.4475
08/2021;3415;972;2747.4674999999997;1149.6525;7531.387500000001;11428.5075
08/2021;3425;525;134.385;67.0875;428.13750000000005;629.61
08/2021;3435;174;122.505;56.332499999999996;419.2725;598.11
08/2021;3445;735;146.85750000000002;74.31;511.16999999999996;732.3375000000001
08/2021;3455;501;614.5275;220.4325;2465.2799999999997;3300.24
08/2021;3465;2326;995.76;455.79;3588.555;5040.1050000000005
08/2021;3475;423;415.26;180.51749999999998;1396.7925;1992.5700000000002
08/2021;3485;314;331.455;176.1375;946.8375000000001;1454.43
08/2021;3495;456;221.505;80.685;636.2775;938.4675
08/2021;3505;473;126.85499999999999;50.8125;305.115;482.7825
08/2021;3515;506;773.6624999999999;290.52;1867.4474999999998;2931.63
08/2021;3525;227;17.919;8.4348;70.5177;96.8715
08/2021;3535;55;15.3351;6.4152000000000005;41.104800000000004;62.8551
08/2021;3545;433;108.64259999999999;44.381699999999995;298.3761;451.4004
08/2021;3555;385;24.354000000000003;12.4344;87.92190000000001;124.7103
08/2021;3565;347;1035.4806;408.70169999999996;2972.2671;4416.4494
08/2021;3575;177;1279.2681;482.8131;3052.3383;4814.4195
08/2021;3585;324;149.38109999999998;64.6272;419.1561;633.1643999999999
08/2021;3595;365;168.52769999999998;83.3778;419.8392;671.7447
08/2021;3605;611;215.0874;81.5859;871.3188;1167.9921
08/2021;3615;472;79.7742;41.837399999999995;300.6432;422.2548
08/2021;3625;526;109.7118;51.390899999999995;480.73409999999996;641.8368
08/2021;3635;287;559.053;209.9394;1479.5352;2248.5276
08/2021;3645;120;30.6108;15.4143;91.7829;137.808
08/2021;3655;360;787.6638;384.4566;3105.7092;4277.8296
08/2021;3665;156;115.5726;53.6382;315.6219;484.8327
08/2021;3675;318;496.39590000000004;251.1828;1352.3697;2099.9483999999998
08/2021;3685;249;1068.3882;491.2974;4370.6718;5930.3574
08/2021;3695;473;1282.5153;597.9996;3923.5581;5804.072999999999
08/2021;3705;254;84.30839999999999;40.5999;264.2112;389.1195
08/2021;3715;256;429.2442;169.4187;1739.8755;2338.5384
08/2021;3725;186;26.789399999999997;10.216800000000001;80.8533;117.8595
08/2021;3735;639;260.52840000000003;127.1655;908.9487;1296.6426
08/2021;3745;466;1415.1753;729.0260999999999;5275.195199999999;7419.3966
08/2021;3755;190;3273.1775999999995;1443.222;11774.515500000001;16490.915100000002
08/2021;3765;373;1287.4455;687.159;3263.0796;5237.6841
08/2021;3775;487;181.4076;86.1498;777.5757;1045.1331
08/2021;3785;141;43.3422;22.2255;158.994;224.5617
08/2021;3795;582;1518.6698999999999;573.1605000000001;4527.8937;6619.7241
08/2021;3805;608;545.4206999999999;199.6929;1257.8742;2002.9878
08/2021;3815;547;4848.4458;2323.8170999999998;12750.695099999999;19922.958000000002
08/2021;3825;439;630.2736;265.0032;1842.5781;2737.8549000000003
08/2021;3835;729;1377.8226;716.1264;3940.4970000000003;6034.446
08/2021;3845;158;41.9562;18.2457;111.3255;171.5274
08/2021;3855;425;452.82599999999996;172.62630000000001;1770.912;2396.3643
08/2021;3865;200;7026.5052;3025.7172;27456.056099999998;37508.2785
08/2021;3875;202;29.304000000000002;11.008799999999999;72.2997;112.6125
08/2021;3885;560;65.3202;26.9379;154.4202;246.67829999999998
08/2021;3895;157;29.8584;14.2461;94.14899999999999;138.2535
08/2021;3905;378;2985.5627999999997;1565.6058;9366.7761;13917.9447
08/2021;3915;75;28.6506;15.0282;83.30850000000001;126.9873
08/2021;3925;495;781.7238;378.1107;3406.4415;4566.276
08/2021;3935;377;1053.4787999999999;403.6131;2513.1744;3970.2663
08/2021;3945;207;59.4693;22.898699999999998;174.24;256.608
08/2021;3955;200;1301.5332;491.2083;5293.183499999999;7085.925
08/2021;3965;312;666.2205;313.5132;1734.2226;2713.9563
08/2021;3975;268;1026.0062999999998;397.0296;3320.4105;4743.4464
08/2021;3985;465;600.6033;283.9419;1748.0430000000001;2632.5881999999997
08/2021;3995;355;1410.8886;679.3181999999999;3732.1020000000003;5822.3088
08/2021;4005;128;19.3347;9.4842;83.3184;112.1373
08/2021;4015;298;230.53140000000002;82.26899999999999;890.2674;1203.0678
08/2021;4025;290;191.0403;93.6738;789.6834;1074.3975
08/2021;4035;158;73.5669;37.065599999999996;316.53270000000003;427.1652
08/2021;4045;413;350.7174;176.6754;1010.1959999999999;1537.5887999999998
08/2021;4055;408;389.268;137.4813;877.9122;1404.6615
08/2021;4065;211;645.2523;335.37239999999997;2172.5253;3153.15
08/2021;4075;436;498.4452;237.8178;1331.8865999999998;2068.1495999999997
08/2021;4085;380;503.5932;238.0752;2178.2871;2919.9554999999996
08/2021;4095;160;4161.2076;1610.2250999999999;10349.8956;16121.3283
08/2021;4105;716;507.6522;255.7368;1815.6204;2579.0094
08/2021;4115;206;67.25070000000001;28.007099999999998;172.3194;267.57719999999995
08/2021;4125;93;30.4821;12.810599999999999;106.5141;149.80679999999998
08/2021;4135;142;21.7206;11.286;97.9803;130.9869
08/2021;4145;185;28.422900000000002;13.741200000000001;101.7324;143.8965
08/2021;4155;124;248.14350000000002;105.84089999999999;905.751;1259.7354
08/2021;4165;454;586.0007999999999;232.4322;1684.4157;2502.8487
08/2021;4175;369;128.70989999999998;65.4291;482.3181;676.4571
08/2021;4185;370;3934.4579999999996;1545.2910000000002;9533.2545;15013.003499999999
08/2021;4195;121;60.3702;31.650299999999998;167.19119999999998;259.2117
08/2021;4205;245;230.3037;113.949;724.8581999999999;1069.1109000000001
08/2021;4215;75;137.96640000000002;70.4385;425.0565;633.4614
08/2021;4225;380;138.2535;52.182900000000004;530.9073;721.3437
08/2021;4235;564;90.2781;37.9566;344.9556;473.19030000000004
08/2021;4245;177;399.366;142.51049999999998;1566.6057;2108.4822000000004
08/2021;4255;416;96.4161;36.0261;386.93159999999995;519.3738
08/2021;4265;255;60.6078;21.6216;231.62040000000002;313.84979999999996
08/2021;4275;458;48.1635;18.9189;147.92579999999998;215.00820000000002
08/2021;4285;598;186.88230000000001;82.7838;725.4027;995.0688
08/2021;4295;248;691.2477;303.3558;2952.2394;3946.8429
08/2021;4315;296;22.3443;10.1772;70.08210000000001;102.6036
