Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
07/2021;2025;470;643.6125;241.6875;1587.6000000000001;2472.8999999999996
07/2021;2035;365;59.137499999999996;24.39;139.8075;223.33499999999998
07/2021;2045;457;148.9425;71.0625;469.6725;689.6775
07/2021;2055;578;817.0049999999999;428.43;2563.2375;3808.6724999999997
07/2021;2065;448;175.365;91.9575;509.7825;777.105
07/2021;2075;684;1173.975;567.825;5115.6675000000005;6857.467500000001
07/2021;2085;170;2797.1175;1071.6525;6672.8325;10541.602499999999
07/2021;2095;587;222.015;85.485;650.4525;957.9525
07/2021;2105;471;1090.44;411.54;4434.6900000000005;5936.67
07/2021;2115;846;387.5775;182.39249999999998;1008.9000000000001;1578.87
07/2021;2125;271;67.6875;26.19;219.03750000000002;312.915
07/2021;2135;304;120.8025;57.105000000000004;351.57;529.4775
07/2021;2145;575;2756.9175;1327.4025;7292.61;11376.93
07/2021;2155;867;204.99;100.5075;883.2075;1188.705
07/2021;2165;912;2523.2775;900.435;9744.405;13168.1175
07/2021;2175;918;2180.0099999999998;1068.885;9011.0925;12259.9875
07/2021;2185;429;783.5625;394.73249999999996;3371.1000000000004;4549.3949999999995
07/2021;2195;503;135.9075;68.46000000000001;391.4475;595.8149999999999
07/2021;2205;386;289.74;102.33;653.4525;1045.5225
07/2021;2215;592;324.07500000000005;168.4425;1091.1374999999998;1583.655
07/2021;2225;425;101.08500000000001;48.2325;270.11249999999995;419.43
07/2021;2235;657;248.3775;117.42;1074.3525;1440.15
07/2021;2245;271;202.515;78.36749999999999;503.70000000000005;784.5825
07/2021;2255;610;319.9425;161.175;1144.2675;1625.3849999999998
07/2021;2265;711;817.9950000000001;340.6425;2095.9725;3254.6099999999997
07/2021;2275;154;48.599999999999994;20.4375;169.8525;238.89
07/2021;2285;793;84.885;44.115;382.89;511.89
07/2021;2295;531;383.775;185.625;1373.94;1943.34
07/2021;2305;147;152.76;65.1525;557.5875000000001;775.5
07/2021;2315;236;279.0825;110.69999999999999;802.2225000000001;1192.0049999999999
07/2021;2325;491;320.73;163.0275;1201.8000000000002;1685.5575
07/2021;2335;450;138.89249999999998;54.55499999999999;336.5475;529.995
07/2021;2345;255;80.685;42.315;223.485;346.485
07/2021;2355;105;116.3175;57.5475;366.09000000000003;539.955
07/2021;2365;582;233.535;119.2425;719.49;1072.2675
07/2021;2375;724;356.0775;134.385;1367.355;1857.8175
07/2021;2385;251;74.05499999999999;31.14;282.96750000000003;388.16249999999997
07/2021;2395;316;186.405;66.5175;731.2125000000001;984.135
07/2021;2405;480;34.995;13.0725;140.445;188.5125
07/2021;2415;676;57.862500000000004;20.6475;221.16;299.67
07/2021;2425;628;651.045;255.70499999999998;1999.5;2906.25
07/2021;2435;526;1811.7975000000001;802.6275;7032.900000000001;9647.325
07/2021;2445;654;756.8100000000001;332.1225;3232.2300000000005;4321.1625
07/2021;2455;386;88.23;40.1925;276.6975;405.12
07/2021;2465;303;397.32;210.2025;1008.2249999999999;1615.7475
07/2021;2475;377;68.05499999999999;35.535000000000004;269.03249999999997;372.6225
07/2021;2485;886;464.745;233.07;1986.0975;2683.9125000000004
07/2021;2495;461;167.595;82.545;708.255;958.395
07/2021;2505;578;108.9675;57.644999999999996;320.54999999999995;487.16249999999997
07/2021;2515;418;1231.8000000000002;609.4575;3175.785;5017.035
07/2021;2525;280;385.74750000000006;138.3675;1059.315;1583.4299999999998
07/2021;2535;602;608.2574999999999;299.59499999999997;2058.9825;2966.835
07/2021;2545;556;2267.94;995.28;6536.25;9799.47
07/2021;2555;282;46.275000000000006;20.302500000000002;136.41;202.98749999999998
07/2021;2565;352;929.625;370.5525;3005.0475;4305.225
07/2021;2575;418;548.4225;237.285;1859.7675;2645.4750000000004
07/2021;2585;477;497.51250000000005;190.605;1378.3125;2066.43
07/2021;2595;313;210.20999999999998;105.89999999999999;881.2874999999999;1197.3975
07/2021;2605;929;935.8199999999999;354.96750000000003;3525.57;4816.3575
07/2021;2615;431;164.77499999999998;59.1075;596.1975;820.08
07/2021;2625;383;330.0;149.655;809.7375000000001;1289.3925
07/2021;2635;319;67.08;29.9925;212.08499999999998;309.15749999999997
07/2021;2645;439;579.705;294.65999999999997;2030.505;2904.87
07/2021;2655;575;1724.0549999999998;912.1200000000001;7274.25;9910.425
07/2021;2665;1077;926.4975;365.685;2327.3849999999998;3619.5675
07/2021;2675;627;1784.6025;753.9449999999999;5039.1975;7577.745
07/2021;2685;510;292.22249999999997;127.635;696.7874999999999;1116.645
07/2021;2695;576;576.8774999999999;227.6925;2326.0425;3130.6124999999997
07/2021;2705;716;823.11;357.8175;2193.1499999999996;3374.0775000000003
07/2021;2715;630;138.255;62.6925;354.15;555.0975
07/2021;2725;423;682.6500000000001;306.6975;2171.4975;3160.8450000000003
07/2021;2735;977;848.625;360.2475;2336.2124999999996;3545.085
07/2021;2745;461;1148.835;560.745;3000.0075;4709.5875
07/2021;2755;536;338.52750000000003;138.27;1269.72;1746.5175
07/2021;2765;501;2124.435;1004.3399999999999;6439.335000000001;9568.11
07/2021;2775;492;114.0675;45.915;457.7025;617.6850000000001
07/2021;2785;770;265.97249999999997;114.5325;831.2850000000001;1211.79
07/2021;2795;688;343.1775;122.46000000000001;1209.3225;1674.96
07/2021;2805;724;137.1525;51.765;316.2075;505.125
07/2021;2815;352;227.96999999999997;121.14000000000001;803.0699999999999;1152.18
07/2021;2825;633;434.835;177.60750000000002;1528.9575;2141.3999999999996
07/2021;2835;523;2305.785;937.23;7939.785;11182.8
07/2021;2845;700;496.98749999999995;202.995;1202.145;1902.1275
07/2021;2855;459;520.7249999999999;209.60250000000002;1344.4725;2074.8
07/2021;2865;567;432.4425;179.22;1749.9675;2361.63
07/2021;2875;300;907.14;469.395;2979.5924999999997;4356.1275000000005
07/2021;2885;976;920.1750000000001;457.3275;2558.2200000000003;3935.7225
07/2021;2895;937;1391.82;599.34;4042.6499999999996;6033.8099999999995
07/2021;2905;666;116.49;57.12;476.6025;650.2125000000001
07/2021;2915;327;25.927500000000002;11.865;108.1275;145.92000000000002
07/2021;2925;262;88.61250000000001;46.875;275.085;410.5725
07/2021;2935;178;906.015;345.39;3470.88;4722.285
07/2021;2945;180;223.68;86.5575;892.2450000000001;1202.4825
07/2021;2955;1011;1351.1999999999998;568.1175000000001;5519.887500000001;7439.205
07/2021;2965;613;491.22;189.14249999999998;1493.3249999999998;2173.6875
07/2021;2975;548;621.7574999999999;261.42;1975.005;2858.1825
07/2021;2985;325;131.5575;57.465;486.04499999999996;675.0675
07/2021;2995;416;5557.65;2076.4875;15019.087500000001;22653.225
07/2021;3005;364;28.14;13.919999999999998;80.2125;122.27250000000001
07/2021;3015;439;383.40749999999997;190.5525;1208.5275;1782.4875000000002
07/2021;3025;585;181.08749999999998;85.605;527.0325;793.7249999999999
07/2021;3035;467;146.85750000000002;78.735;652.1850000000001;877.7774999999999
07/2021;3045;570;907.0725;398.07;2212.77;3517.9125000000004
07/2021;3055;427;308.34749999999997;159.555;1331.715;1799.6174999999998
07/2021;3065;645;369.9225;178.9275;1177.095;1725.9450000000002
07/2021;3075;399;440.46;195.12;1781.0625;2416.6425
07/2021;3085;351;1207.7925;455.835;3200.7749999999996;4864.4025
07/2021;3095;483;593.2574999999999;223.89749999999998;1943.4975;2760.6525
07/2021;3105;499;45.99;21.645;183.8025;251.4375
07/2021;3115;555;149.8875;77.5575;513.4275;740.8725000000001
07/2021;3125;555;657.84;296.9325;1921.0575;2875.83
07/2021;3135;831;626.16;255.7575;1848.48;2730.3975
07/2021;3145;568;579.285;235.46249999999998;2014.23;2828.9775
07/2021;3155;1128;2880.63;1524.0075;7898.82;12303.4575
07/2021;3165;360;1721.4225000000001;639.9300000000001;6163.395;8524.7475
07/2021;3175;532;221.51250000000002;78.63749999999999;742.0425;1042.1924999999999
07/2021;3185;214;171.21;70.94999999999999;554.4225;796.5825
07/2021;3195;386;57.735;23.235;135.51749999999998;216.48749999999998
07/2021;3205;728;584.7;257.805;1823.655;2666.16
07/2021;3215;151;33.277499999999996;13.59;86.6625;133.53
07/2021;3225;672;1352.145;554.97;3854.5725;5761.6875
07/2021;3235;673;1722.4875000000002;911.2874999999999;4621.799999999999;7255.575000000001
07/2021;3245;127;709.0575;380.13;1886.73;2975.9175
07/2021;3255;428;1765.2975000000001;834.5550000000001;5601.5775;8201.43
07/2021;3265;255;1743.855;712.2825;5078.0325;7534.17
07/2021;3275;752;226.3275;116.07750000000001;598.26;940.665
07/2021;3285;562;2050.6349999999998;728.0024999999999;5026.515;7805.1525
07/2021;3295;406;612.2625;239.28000000000003;1996.4175;2847.96
07/2021;3305;322;193.935;70.6425;578.0325;842.61
07/2021;3315;813;94.6575;42.135;270.3225;407.115
07/2021;3325;332;593.8875;270.5775;2201.0099999999998;3065.4750000000004
07/2021;3335;410;224.29500000000002;115.545;596.3625;936.2025
07/2021;3345;380;347.79;159.1875;1029.315;1536.2925
07/2021;3355;558;285.255;101.79749999999999;1113.1575;1500.21
07/2021;3365;544;217.23;82.4025;558.915;858.5475
07/2021;3375;598;304.2675;157.44;1077.3075000000001;1539.0149999999999
07/2021;3385;788;455.04;213.14999999999998;1529.805;2197.995
07/2021;3395;322;110.745;58.59;313.1025;482.4375
07/2021;3405;721;223.0725;84.615;650.8425;958.53
07/2021;3415;604;47.625;17.700000000000003;136.9275;202.2525
07/2021;3425;609;863.0175;438.6675;3202.41;4504.095
07/2021;3435;324;332.52750000000003;126.76500000000001;998.7750000000001;1458.0674999999999
07/2021;3445;651;2105.1825;915.165;7883.4375;10903.785
07/2021;3455;402;324.26250000000005;154.005;957.9825;1436.25
07/2021;3465;689;1638.375;621.4575;4233.9375;6493.77
07/2021;3475;1012;2143.3575;804.8625000000001;6322.905000000001;9271.125
07/2021;3485;460;332.4;167.45250000000001;920.1825000000001;1420.035
07/2021;3495;714;440.4525;228.93;1482.9825;2152.3650000000002
07/2021;3505;420;1151.4225000000001;580.035;4610.88;6342.337500000001
07/2021;3515;768;124.19999999999999;50.235;331.1775;505.61249999999995
07/2021;3525;68;114.9291;48.5496;288.12960000000004;451.6083
07/2021;3535;230;220.6314;118.2852;613.0971;952.0137
07/2021;3545;129;124.6905;54.9747;446.3613;626.0265
07/2021;3565;405;698.1777;259.54830000000004;2670.0200999999997;3627.7461
