WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;31/10/2020;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
RJ202011826581;Sudeste/RJ*Petrópolis;01/10/2020;01/10/2020;08/10/2020;08/10/2020;4325;201.33;2063.37;1.28;0;350.75;42
RJ202011443001;Sudeste/RJ*Rio de Janeiro;01/10/2020;01/10/2020;08/10/2020;08/10/2020;5035;190.69;1848.12;10.07;0;344.21;21
RJ202011883697;Sudeste/RJ*Nova Friburgo;01/10/2020;01/10/2020;08/10/2020;08/10/2020;4445;164.46;3724.89;9.59;0;296.86;18
RJ202012082360;Sudeste/RJ*Nova Friburgo;01/10/2020;01/10/2020;02/10/2020;02/10/2020;5015;158.66;3724.89;9.59;0;284.84;20
RJ202012308432;Sudeste/RJ*Rio de Janeiro;01/10/2020;01/10/2020;02/10/2020;02/10/2020;4985;168.66;5631.57;6.86;0;294.35;9
RJ202011944059;Sudeste/RJ*Rio de Janeiro;01/10/2020;01/10/2020;03/10/2020;03/10/2020;5075;106.52;5631.57;6.86;0;189.2;15
SP202011527203;Sudeste/SP*Cotia;01/10/2020;01/10/2020;04/10/2020;04/10/2020;3165;190.21;3629.52;6.54;0;327.39;36
RS202011884739;Sul/RS*Canoas;01/10/2020;01/10/2020;03/10/2020;03/10/2020;6245;180.74;5886.13;6.45;0;322.17;35
SP202012302015;Sudeste/SP*São Paulo;01/10/2020;01/10/2020;02/10/2020;02/10/2020;2935;55.86;3940.95;10.64;0;103.07;12
SP202011968081;Sudeste/SP*São Paulo;01/10/2020;01/10/2020;05/10/2020;05/10/2020;2075;157.8;2006.92;11.91;0;292.22;26
SP202012308808;Sudeste/SP*Araraquara;01/10/2020;01/10/2020;03/10/2020;03/10/2020;2235;70.14;2367.18;9.08;0;119.89;5
SP202011768198;Sudeste/SP*Campinas;01/10/2020;01/10/2020;05/10/2020;05/10/2020;2375;120.32;1051.8400000000001;8.64;0;226.59;7
SP202011842881;Sudeste/SP*Atibaia;01/10/2020;01/10/2020;09/10/2020;12/10/2020;2605;76.61;2623.35;2.23;0;136.56;8
SP202011989642;Sudeste/SP*São Paulo;01/10/2020;01/10/2020;08/10/2020;08/10/2020;3375;163.22;2089.78;5.28;0;303.39;27
SP202012262500;Sudeste/SP*Guarulhos;01/10/2020;01/10/2020;08/10/2020;08/10/2020;2075;57.82;2798.2;5.6;0;104.18;5
SP202012228918;Sudeste/SP*São Paulo;01/10/2020;01/10/2020;08/10/2020;08/10/2020;3395;62.68;5154.49;2.31;0;113.55;16
RJ202012029266;Sudeste/RJ*Rio de Janeiro;01/10/2020;01/10/2020;10/10/2020;12/10/2020;4685;70.94;1666.95;5.57;0;122.95;7
SP202011507546;Sudeste/SP*Osasco;01/10/2020;01/10/2020;04/10/2020;04/10/2020;2315;73.43;8636.61;4.9;0;137.25;18
SP202011606460;Sudeste/SP*São Paulo;01/10/2020;01/10/2020;10/10/2020;12/10/2020;2035;76.41;2783.29;1.655;0;143.36;11
SP202011404225;Sudeste/SP*Mogi-Guaçu;01/10/2020;01/10/2020;02/10/2020;02/10/2020;3095;83.59;1948.26;1.46;0;146.39;13
SP202012364846;Sudeste/SP*Guarulhos;01/10/2020;01/10/2020;08/10/2020;08/10/2020;2385;79.02;2623.35;8.31;0;146.88;9
SP202011562679;Sudeste/SP*Cotia;01/10/2020;01/10/2020;03/10/2020;03/10/2020;2815;90.57;5244.13;6.62;0;159.73;3
