WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;30/06/2020;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
SP202012049634;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;09/06/2020;11/06/2020;2575;200.97;2914.83;1.81;0;344.13;21
SP202012006297;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;08/06/2020;08/06/2020;2125;93.97;2806.84;12.42;0;175.32;11
SP202011967396;Sudeste/SP*Jacareí;01/06/2020;01/06/2020;11/06/2020;12/06/2020;2735;169.89;3188.07;6.73;0;305.01;15
RS202012347992;Sul/RS*Viamão;01/06/2020;01/06/2020;06/06/2020;06/06/2020;6595;131.42;3252.93;6.39;0;245.65;27
SP202011562367;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;09/06/2020;12/06/2020;2405;101.89;1835.78;12.21;0;183.26;27
SP202012403875;Sudeste/SP*Bauru;01/06/2020;01/06/2020;03/06/2020;03/06/2020;2605;173.65;902.51;2.67;0;299.4;27
SP202012141920;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;05/06/2020;05/06/2020;2465;144.62;2379.98;2.45;0;264.87;21
SP202011604131;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;11/06/2020;13/06/2020;2925;149.1;1582.76;5.8;0;264.84;11
MG202011903612;Sudeste/MG*Cataguases;01/06/2020;01/06/2020;10/06/2020;13/06/2020;4225;110.25;2267.85;1.39;0;199.01;10
SP202012122056;Sudeste/SP*Jacareí;01/06/2020;01/06/2020;11/06/2020;12/06/2020;3195;205.31;2647.8599999999997;6.08;0;350.95;11
MG202011505666;Sudeste/MG*Pará de Minas;01/06/2020;01/06/2020;04/06/2020;04/06/2020;3525;126.86;5678.4;13.58;0;220.63;18
RJ202012165503;Sudeste/RJ*São Gonçalo;01/06/2020;01/06/2020;05/06/2020;05/06/2020;4985;87.17;595.69;1.88;0;153.19;14
RJ202011562228;Sudeste/RJ*Rio de Janeiro;01/06/2020;01/06/2020;05/06/2020;05/06/2020;4515;86.28;4068.5;5.73;0;147.99;21
SP202012187276;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;02/06/2020;02/06/2020;2975;131.43;3275.12;7.53;0;231.39;5
SP202012268995;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;02/06/2020;02/06/2020;3505;57.2;1039.43;15.89;0;103.82;13
RS202011668897;Sul/RS*Santana do Livramento;01/06/2020;01/06/2020;11/06/2020;12/06/2020;6115;60.34;3497.96;10.37;0;105.86;16
SP202012249362;Sudeste/SP*Marília;01/06/2020;01/06/2020;11/06/2020;13/06/2020;2105;62.61;4465.7;4.14;0;109.08;13
PR202011769745;Sul/PR*Londrina;01/06/2020;01/06/2020;02/06/2020;02/06/2020;5395;61.5;2363.24;7.3;0;110.21;8
MG202011641404;Sudeste/MG*Belo Horizonte;01/06/2020;01/06/2020;10/06/2020;11/06/2020;4225;63.04;2807.51;2.35;0;112.17;9
PR202011406194;Sul/PR*Maringá;01/06/2020;01/06/2020;11/06/2020;13/06/2020;5505;66.72;1148.88;17.42;0;121.53;5
RJ202011926346;Sudeste/RJ*São Gonçalo;01/06/2020;01/06/2020;04/06/2020;04/06/2020;4865;68.6;595.69;1.88;0;123.82;14
RJ202012226578;Sudeste/RJ*Belford Roxo;01/06/2020;01/06/2020;06/06/2020;06/06/2020;4875;66.84;2291.44;6.15;0;124.24;2
RJ202011626235;Sudeste/RJ*Campos dos Goytacazes;01/06/2020;01/06/2020;04/06/2020;04/06/2020;5105;72.68;2320.58;2.1350000000000002;0;124.24;16
RJ202011462989;Sudeste/RJ*Rio de Janeiro;01/06/2020;01/06/2020;10/06/2020;11/06/2020;4865;66.1;4068.5;5.73;0;124.24;16
SP202011421726;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;09/06/2020;11/06/2020;3405;71.97;2164.38;4.99;0;125.16;13
RJ202012364198;Sudeste/RJ*Rio de Janeiro;01/06/2020;01/06/2020;05/06/2020;05/06/2020;4655;74.82;2308.07;2.585;0;129.45;5
SP202011745848;Sudeste/SP*Guarulhos;01/06/2020;01/06/2020;07/06/2020;07/06/2020;2465;84.32;3790.83;9.46;0;147.41;10
SP202011445310;Sudeste/SP*Campinas;01/06/2020;01/06/2020;09/06/2020;11/06/2020;3425;83.06;6202.02;16.09;13;154.38;5
SP202012369952;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;11/06/2020;12/06/2020;3405;86.58;1096.66;3.07;0;158.29;8
SP202011682354;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;03/06/2020;03/06/2020;2985;92.43;754.7;0.94;0;159.63;16
SP202011589622;Sudeste/SP*Mogi das Cruzes;01/06/2020;01/06/2020;02/06/2020;02/06/2020;3465;100.62;2803.17;8.48;0;174.68;16
MG202012167944;Sudeste/MG*Sete Lagoas;01/06/2020;01/06/2020;06/06/2020;06/06/2020;3675;106.09;3680.51;8.37;0;184.5;26
SP202012162585;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;04/06/2020;04/06/2020;2245;102.43;2004.41;6.14;0;188.98;21
MG202011969753;Sudeste/MG*Cataguases;01/06/2020;01/06/2020;10/06/2020;12/06/2020;4105;104.08;2267.85;1.39;0;190.27;17
RJ202011868618;Sudeste/RJ*Rio de Janeiro;01/06/2020;01/06/2020;10/06/2020;11/06/2020;5005;107.5;1624.22;2.76;0;199.07;16
RS202012367499;Sul/RS*Cachoeirinha;01/06/2020;01/06/2020;06/06/2020;06/06/2020;6445;115.75;4555.85;2.62;0;203.43;8
RJ202012304334;Sudeste/RJ*Rio de Janeiro;01/06/2020;01/06/2020;06/06/2020;06/06/2020;4435;114.19;1624.22;2.76;0;206.49;25
RJ202011969402;Sudeste/RJ*Rio de Janeiro;01/06/2020;01/06/2020;05/06/2020;05/06/2020;4695;115.48;2308.07;2.585;0;209.96;31
SP202011661066;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;08/06/2020;08/06/2020;3505;120.09;3040.57;7.39;0;212.18;4
SP202011625157;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;07/06/2020;07/06/2020;2835;116.42;1482.22;5.88;0;212.45;17
SC202012124172;Sul/SC*Florianópolis;01/06/2020;01/06/2020;07/06/2020;07/06/2020;6755;121.1;3133.07;3.7449999999999997;0;217.8;30
SP202012089839;Sudeste/SP*São Paulo;01/06/2020;01/06/2020;08/06/2020;08/06/2020;2205;117.42;2955.38;7.01;0;219.06;13
