WIP0085 - Relatório Gerencial de Cargas;;;;;;;;;;;;
Data de Extração:;30/11/2020;Hora:;18:00:00;;;;;;;;;
NroPedido;Destino;DataPedido;DataCTE;DataPrevista;DataEntrega;ID_Veiculo;ValorFrete;PesoKg;PesoCubo;OcorrenciaDevolucao;ValorMercadoria;KMViagem
SP202011445368;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;10/11/2020;13/11/2020;2115;73.9;1753.06;4.045;0;125.26;18
SP202012062147;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;04/11/2020;04/11/2020;2345;189.36;1949.06;7.12;0;329.32;40
RJ202011662486;Sudeste/RJ*Duque de Caxias;01/11/2020;01/11/2020;04/11/2020;04/11/2020;4585;76.76;1215.21;7.26;0;142.94;17
RS202012128807;Sul/RS*Caxias do Sul;01/11/2020;01/11/2020;04/11/2020;04/11/2020;6185;146.12;4137.44;6.4;0;255.01;26
RS202011663807;Sul/RS*Cruz Alta;01/11/2020;01/11/2020;11/11/2020;13/11/2020;6475;137.49;2428.53;7.92;0;249.08;37
SP202012347449;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;09/11/2020;10/11/2020;2415;114.33;5406.2;7.53;0;212.11;28
SP202011705588;Sudeste/SP*Limeira;01/11/2020;01/11/2020;02/11/2020;02/11/2020;2825;180.46;3356.32;6.41;0;317.72;29
PR202011805243;Sul/PR*Colombo;01/11/2020;01/11/2020;03/11/2020;03/11/2020;5845;62.15;5430.82;13.38;0;116.61;5
MG202012143124;Sudeste/MG*Coronel Fabriciano;01/11/2020;01/11/2020;06/11/2020;06/11/2020;3945;60.03;2205.59;6.27;0;110.75;9
SP202011585982;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;09/11/2020;10/11/2020;2245;78.44;5226.37;3.88;0;136.41;5
SP202011488460;Sudeste/SP*Embu;01/11/2020;01/11/2020;09/11/2020;11/11/2020;3125;115.28;4231.52;5.975;0;215.07;9
RS202011625609;Sul/RS*Rio Grande;01/11/2020;01/11/2020;03/11/2020;03/11/2020;6525;189.43;1960.2199999999998;6.37;0;346.3;42
SP202012263544;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;05/11/2020;05/11/2020;2705;130.95;4030.61;3.99;0;223.09;25
MG202011469377;Sudeste/MG*Contagem;01/11/2020;01/11/2020;07/11/2020;07/11/2020;4275;123.04;1423.56;4.145;0;221.3;18
SC202012367841;Sul/SC*Criciúma;01/11/2020;01/11/2020;08/11/2020;08/11/2020;6975;113.0;1731.23;10.59;0;194.83;16
SP202012247043;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;06/11/2020;06/11/2020;2905;58.93;1657.3100000000002;4.27;0;101.95;2
SP202011949225;Sudeste/SP*São Paulo;01/11/2020;01/11/2020;02/11/2020;02/11/2020;2235;59.74;2614.05;5.25;0;101.95;15
RJ202011829169;Sudeste/RJ*Nova Iguaçu;01/11/2020;01/11/2020;02/11/2020;02/11/2020;4765;63.75;2194.39;8.97;0;108.23;5
SP202011704712;Sudeste/SP*Carapicuíba;01/11/2020;01/11/2020;09/11/2020;12/11/2020;2385;58.91;6214.24;18.79;0;108.69;9
RS202011663785;Sul/RS*Porto Alegre;01/11/2020;01/11/2020;10/11/2020;11/11/2020;6075;59.43;876.19;3.52;0;111.71;8
