Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
02/2022;2025;594;5758.209000000001;2709.747;14988.987000000001;23456.943
02/2022;2035;764;5385.267;2083.896;17428.05;24897.213
02/2022;2045;655;6669.819;3153.186;19412.127;29235.132
02/2022;2055;734;1874.16;902.376;4957.5599999999995;7734.0960000000005
02/2022;2065;448;176.10299999999998;86.346;758.754;1021.2030000000001
02/2022;2075;557;227.421;81.153;878.265;1186.8390000000002
02/2022;2085;597;656.865;322.074;2715.174;3694.113
02/2022;2095;338;86.031;43.335;370.11600000000004;499.482
02/2022;2105;450;578.376;291.36600000000004;1665.936;2535.6780000000003
02/2022;2115;778;446.499;157.68900000000002;1006.983;1611.171
02/2022;2125;512;290.286;150.876;977.364;1418.526
02/2022;2135;678;2066.085;985.734;5520.699;8572.518
02/2022;2145;792;2668.9590000000003;1261.755;11544.552000000001;15475.266000000001
02/2022;2155;703;3116.5200000000004;1205.973;7751.5199999999995;12074.013
02/2022;2165;584;217.161;109.395;776.6640000000001;1103.22
02/2022;2175;607;298.377;124.254;764.532;1187.163
02/2022;2185;682;819.9449999999999;344.754;2865.393;4030.092
02/2022;2195;951;426.609;221.733;1924.461;2572.8030000000003
02/2022;2205;393;1747.5210000000002;845.244;6256.26;8849.025
02/2022;2215;739;3989.0879999999997;1701.486;14560.578;20251.152
02/2022;2225;98;1841.058;730.251;5292.027;7863.336000000001
02/2022;2235;436;1040.031;528.642;3897.081;5465.754000000001
02/2022;2245;320;61.36200000000001;24.102;148.68;234.14400000000003
02/2022;2255;445;4569.633;2396.268;12656.349;19622.25
02/2022;2265;197;420.057;207.828;1322.064;1949.949
02/2022;2275;219;109.107;55.71;336.141;500.958
02/2022;2285;548;767.817;289.78200000000004;2948.463;4006.0620000000004
02/2022;2295;701;509.382;214.173;1946.3850000000002;2669.94
02/2022;2305;712;246.564;87.98400000000001;967.2120000000001;1301.7600000000002
02/2022;2315;501;21.798;8.145000000000001;87.48899999999999;117.43199999999999
02/2022;2325;466;746.4150000000001;266.364;2852.802;3865.581
02/2022;2335;383;2649.951;1040.787;8138.5560000000005;11829.294
02/2022;2345;685;2112.6240000000003;935.8920000000002;8200.611;11249.127
02/2022;2355;236;104.67;45.936;447.021;597.627
02/2022;2365;944;1018.2690000000001;463.92300000000006;3193.5060000000003;4675.698
02/2022;2375;364;886.671;469.098;2250.0090000000005;3605.7780000000002
02/2022;2385;627;424.062;221.39100000000002;1676.322;2321.775
02/2022;2395;424;372.18600000000004;186.65099999999998;1590.525;2149.362
02/2022;2405;476;280.629;138.222;1185.957;1604.808
02/2022;2415;668;843.9390000000001;446.481;2482.7490000000003;3773.169
02/2022;2425;726;2414.88;1194.804;6225.966;9835.65
02/2022;2435;604;959.7780000000001;344.268;2635.677;3939.7230000000004
02/2022;2445;547;129.375;63.72;437.92199999999997;631.017
02/2022;2455;366;503.649;243.603;1743.588;2490.84
02/2022;2465;422;345.69000000000005;151.704;996.273;1493.6670000000001
02/2022;2475;384;282.852;124.12799999999999;833.8230000000001;1240.803
02/2022;2485;392;241.038;96.075;779.148;1116.261
02/2022;2495;224;257.949;111.60900000000001;874.737;1244.295
02/2022;2505;422;217.78199999999998;83.439;603.351;904.572
02/2022;2515;570;1358.415;684.315;5694.894;7737.624000000001
02/2022;2525;265;45.729000000000006;17.343;172.278;235.35
02/2022;2535;318;393.021;140.976;1422.027;1956.0240000000001
02/2022;2545;571;99.765;45.243;244.809;389.817
02/2022;2555;266;466.848;208.764;1476.009;2151.621
02/2022;2565;716;1330.6680000000001;676.377;4660.875;6667.92
02/2022;2575;359;471.11400000000003;249.246;1987.758;2708.118
02/2022;2585;423;386.352;152.48700000000002;970.506;1509.345
02/2022;2595;370;5136.831;2170.179;14504.966999999999;21811.977
02/2022;2605;406;1879.929;821.115;4482.576;7183.62
02/2022;2615;465;3760.1099999999997;1484.118;15161.319;20405.547000000002
02/2022;2625;481;259.245;112.69800000000001;690.75;1062.693
02/2022;2635;57;59.409000000000006;26.937;152.19;238.53600000000003
02/2022;2645;499;582.75;261.81;1853.7030000000002;2698.2630000000004
02/2022;2655;296;866.637;367.884;2385.7740000000003;3620.295
02/2022;2665;182;962.4329999999999;469.75500000000005;2513.241;3945.4290000000005
02/2022;2675;455;384.00300000000004;156.852;1440.306;1981.161
02/2022;2685;588;1263.132;597.15;3828.663;5688.945000000001
02/2022;2695;556;669.015;269.29800000000006;2684.529;3622.842
02/2022;2705;400;244.062;105.093;762.795;1111.95
02/2022;2715;136;24.021;8.577;84.663;117.261
02/2022;2725;243;28.179;10.629000000000001;64.962;103.77
02/2022;2735;550;1622.412;862.137;5715.27;8199.819
02/2022;2745;781;477.252;194.931;1678.122;2350.305
02/2022;2755;724;262.54800000000006;106.722;904.068;1273.338
02/2022;2765;317;944.8920000000002;385.947;2285.577;3616.4159999999997
02/2022;2775;660;638.361;256.95;1648.197;2543.508
02/2022;2785;453;847.8810000000001;351.387;3431.106;4630.374
02/2022;2795;325;179.685;92.979;590.184;862.8480000000001
02/2022;2805;151;46.467000000000006;23.094;129.19500000000002;198.756
02/2022;2815;364;101.214;43.578;293.985;438.777
02/2022;2825;325;115.452;56.61;472.374;644.436
02/2022;2835;362;85.29299999999999;39.042;355.725;480.06
02/2022;2845;644;2320.218;1227.519;7202.97;10750.707
02/2022;2855;336;83.286;31.752000000000002;319.077;434.115
02/2022;2865;663;1565.469;605.7810000000001;6244.443;8415.693000000001
02/2022;2875;554;49.5;20.808;202.203;272.511
02/2022;2885;687;458.37;176.49;1393.443;2028.303
02/2022;2895;665;389.90700000000004;163.944;1238.544;1792.395
02/2022;2905;381;512.01;223.632;1891.6560000000002;2627.298
02/2022;2915;837;860.976;321.678;2326.716;3509.3700000000003
02/2022;2925;356;154.062;76.23;439.164;669.456
02/2022;2935;230;140.373;69.768;442.458;652.599
02/2022;2945;462;405.009;191.475;1178.757;1775.241
02/2022;2955;310;62.730000000000004;33.632999999999996;278.604;374.967
02/2022;2965;380;26.181;11.484;63.846;101.51100000000001
02/2022;2975;263;246.312;127.45800000000001;1063.809;1437.579
02/2022;2985;268;123.048;59.516999999999996;391.536;574.101
02/2022;2995;211;108.315;47.988;438.00300000000004;594.306
02/2022;3005;451;77.895;29.403000000000002;206.43300000000002;313.731
02/2022;3015;388;2025.054;764.2710000000001;6634.08;9423.405
02/2022;3025;152;459.351;216.162;1835.6850000000002;2511.198
02/2022;3035;715;3444.111;1782.153;11797.398;17023.662
02/2022;3045;131;58.077000000000005;26.217;169.605;253.89900000000003
02/2022;3055;709;2872.8450000000003;1173.42;8480.880000000001;12527.145
02/2022;3065;334;1868.688;759.5640000000001;6497.613;9125.865
02/2022;3075;788;1537.3980000000001;813.3570000000001;4215.6;6566.355
02/2022;3085;525;269.928;100.341;966.4559999999999;1336.7250000000001
02/2022;3095;595;142.722;50.67;478.098;671.49
02/2022;3105;619;452.772;187.64100000000002;1466.217;2106.63
02/2022;3115;415;845.1990000000001;340.218;1984.158;3169.5750000000003
02/2022;3125;1358;4075.695;1797.066;12711.933;18584.694
