Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
09/2022;2025;767;503.66700000000003;264.114;1394.973;2162.754
09/2022;2035;767;4133.655;2045.1960000000001;13010.130000000001;19188.981
09/2022;2045;920;2329.2270000000003;1189.2420000000002;7175.961;10694.43
09/2022;2055;899;115.308;43.524;442.8;601.6320000000001
09/2022;2065;716;463.99499999999995;195.09300000000002;1772.9550000000002;2432.043
09/2022;2075;546;150.3;53.64;589.617;793.557
09/2022;2085;591;134.28900000000002;50.175000000000004;538.929;723.393
09/2022;2095;794;596.286;212.787;2278.98;3088.0530000000003
09/2022;2105;747;2874.0240000000003;1128.789;8826.714;12829.527
09/2022;2115;780;1160.325;514.026;4504.05;6178.401000000001
09/2022;2125;205;140.65200000000002;61.731;600.714;803.0970000000001
09/2022;2135;675;758.9789999999999;345.79800000000006;2380.311;3485.088
09/2022;2145;224;136.68300000000002;72.30600000000001;346.824;555.8130000000001
09/2022;2155;797;1400.94;731.394;5537.943;7670.277000000001
09/2022;2165;699;377.901;189.52200000000002;1614.978;2182.401
09/2022;2175;449;107.298;52.848;453.45599999999996;613.602
09/2022;2185;856;899.442;475.857;2646.054;4021.353
09/2022;2195;639;2215.665;1096.236;5712.363;9024.264
09/2022;2205;757;2926.107;1049.5800000000002;8035.452000000001;12011.139
09/2022;2215;453;463.09499999999997;228.096;1567.602;2258.793
09/2022;2225;1104;940.131;454.716;3254.6340000000005;4649.481000000001
09/2022;2235;335;251.52300000000002;110.376;724.8779999999999;1086.777
09/2022;2245;592;658.422;288.945;1940.9579999999999;2888.3250000000003
09/2022;2255;123;8117.46;3235.635;26239.923000000003;37593.018
09/2022;2265;345;81.117;35.1;275.09400000000005;391.31100000000004
09/2022;2275;509;848.0699999999999;324.918;2349.486;3522.474
09/2022;2285;569;340.137;171.342;1425.9420000000002;1937.421
09/2022;2295;1046;755.793;286.67699999999996;2847.357;3889.8269999999998
09/2022;2305;266;129.609;46.485;468.95399999999995;645.048
09/2022;2315;215;217.494;98.631;533.673;849.798
09/2022;2325;653;708.9480000000001;317.02500000000003;2241.4590000000003;3267.4320000000002
09/2022;2335;708;1803.672;916.803;6317.64;9038.115
09/2022;2345;868;833.22;440.81100000000004;3515.5530000000003;4789.584000000001
09/2022;2355;133;1139.544;449.77500000000003;2862.567;4451.886
09/2022;2365;204;2282.868;964.449;6446.178;9693.494999999999
09/2022;2375;419;1672.452;730.494;3987.864;6390.8099999999995
09/2022;2385;633;1521.0629999999999;600.363;6133.167;8254.593
09/2022;2395;600;2019.7710000000002;878.0310000000001;5381.631;8279.433
09/2022;2405;770;652.941;296.1;1672.614;2621.6549999999997
09/2022;2415;481;121.74300000000001;54.693000000000005;387.27000000000004;563.706
09/2022;2425;901;862.0740000000001;365.949;2373.228;3601.2509999999997
09/2022;2435;522;820.368;400.41900000000004;2142.2700000000004;3363.0570000000002
09/2022;2445;386;728.361;297.504;2731.869;3757.7340000000004
09/2022;2455;383;853.605;403.551;2587.365;3844.5209999999997
09/2022;2465;809;832.9050000000001;335.268;3342.141;4510.314
09/2022;2475;649;506.151;217.96200000000002;1581.984;2306.097
09/2022;2485;288;497.61;177.579;1753.5420000000001;2428.731
09/2022;2495;534;132.813;50.13;306.20700000000005;489.15000000000003
09/2022;2505;464;701.6039999999999;372.834;2471.562;3546.0
09/2022;2515;704;676.863;276.471;2379.996;3333.33
09/2022;2525;577;1255.8960000000002;510.48900000000003;4324.608;6090.993
09/2022;2535;579;1447.056;591.048;3500.217;5538.321
09/2022;2545;580;581.6070000000001;234.108;1501.65;2317.365
09/2022;2555;317;742.2660000000001;307.62;3003.714;4053.6
09/2022;2565;891;4445.856000000001;2300.508;14602.887;21349.251
09/2022;2575;406;237.591;118.08900000000001;660.5550000000001;1016.2350000000001
09/2022;2585;425;2685.0240000000003;1156.212;7798.878000000001;11640.114
09/2022;2595;925;329.778;161.694;1349.2350000000001;1840.707
09/2022;2605;283;297.684;136.26000000000002;1241.505;1675.4489999999998
09/2022;2615;309;220.104;116.451;683.307;1019.8620000000001
09/2022;2625;232;58.518;22.302000000000003;224.154;304.97400000000005
09/2022;2635;464;1779.237;688.5;7097.148;9564.885
09/2022;2645;446;1290.123;542.4390000000001;5270.400000000001;7102.962
09/2022;2655;1013;1202.247;462.915;3654.855;5320.017
09/2022;2665;347;29.898;12.573;94.968;137.43900000000002
09/2022;2675;607;114.84;50.157;424.269;589.2660000000001
09/2022;2685;217;89.019;33.255;240.56100000000004;362.835
09/2022;2695;551;506.898;250.79400000000004;1444.905;2202.597
09/2022;2705;587;1021.5;507.69000000000005;3219.858;4749.048000000001
09/2022;2715;548;114.97500000000001;54.351;334.629;503.95500000000004
09/2022;2725;445;402.894;215.991;1789.227;2408.112
09/2022;2735;465;239.211;104.976;583.551;927.7379999999999
09/2022;2745;395;1190.745;616.149;5142.708;6949.602
09/2022;2755;339;198.27;95.895;630.873;925.038
09/2022;2765;785;1692.9180000000001;749.97;6845.652;9288.54
09/2022;2775;254;827.8380000000001;312.435;2193.858;3334.1310000000003
09/2022;2785;674;10247.949;3867.6870000000004;33572.322;47687.958000000006
09/2022;2795;590;527.976;248.463;2109.96;2886.3990000000003
09/2022;2805;399;54.18000000000001;28.035;185.589;267.80400000000003
09/2022;2815;384;580.635;262.089;1695.5910000000001;2538.315
09/2022;2825;252;854.595;349.06500000000005;2522.844;3726.5040000000004
09/2022;2835;618;591.867;240.579;2058.003;2890.449
09/2022;2845;293;642.105;339.705;1760.679;2742.489
09/2022;2855;513;1217.052;452.43;4357.539;6027.021
09/2022;2865;371;411.435;146.061;1378.2420000000002;1935.7380000000003
09/2022;2875;1227;1016.3969999999999;421.218;3291.372;4728.987
09/2022;2885;143;14.859000000000002;5.985;34.893;55.737
09/2022;2895;500;323.928;142.82999999999998;1010.313;1477.0710000000001
09/2022;2905;453;1809.747;739.197;4712.994;7261.938
09/2022;2915;515;1095.2640000000001;449.541;3122.289;4667.094
09/2022;2925;411;432.072;228.591;1159.344;1820.007
09/2022;2935;928;12072.564;6472.08;32123.79;50668.434
09/2022;2945;538;252.0;119.13300000000001;799.6410000000001;1170.774
09/2022;2955;388;522.765;213.525;1522.2600000000002;2258.55
09/2022;2965;743;533.421;273.56399999999996;1410.0030000000002;2216.9880000000003
09/2022;2975;648;3013.7490000000003;1069.92;7387.308000000001;11470.977
09/2022;2985;417;718.7220000000001;280.89000000000004;2343.582;3343.194
09/2022;2995;555;1511.496;550.575;4505.031;6567.102
09/2022;3005;147;118.467;52.722;338.31;509.499
09/2022;3015;660;161.667;73.656;599.166;834.489
09/2022;3025;756;559.5210000000001;288.243;1487.673;2335.437
09/2022;3035;933;3122.208;1429.1190000000001;9240.579;13791.906
09/2022;3045;320;425.664;151.90200000000002;1661.058;2238.6240000000003
09/2022;3055;744;660.582;250.56900000000002;1699.596;2610.747
09/2022;3065;653;6817.977;3527.973;24140.547000000002;34486.497
09/2022;3075;331;158.859;74.412;534.078;767.349
09/2022;3085;550;841.779;445.347;2379.897;3667.0229999999997
09/2022;3095;449;328.005;124.41600000000001;956.9789999999999;1409.4
09/2022;3105;731;718.7220000000001;267.17400000000004;2066.418;3052.3140000000003
09/2022;3115;320;159.435;81.036;591.624;832.095
09/2022;3125;308;778.428;296.74800000000005;2338.092;3413.268
09/2022;3135;500;424.31399999999996;184.45499999999998;1588.968;2197.737
09/2022;3145;893;994.068;472.104;2936.736;4402.908
09/2022;3155;134;52.757999999999996;20.016;136.35;209.12400000000002
09/2022;3165;681;481.12200000000007;180.66600000000003;1419.309;2081.097
09/2022;3175;227;4236.048000000001;2133.945;11726.577000000001;18096.57
09/2022;3185;681;3009.204;1564.056;10131.759;14705.019
09/2022;3195;338;572.643;288.468;2293.1549999999997;3154.266
09/2022;3205;331;436.932;176.733;1165.068;1778.733
09/2022;3215;525;839.421;354.636;2104.434;3298.491
09/2022;3225;260;1008.4140000000001;540.612;2802.177;4351.203
09/2022;3235;873;862.416;380.259;3087.1890000000003;4329.8640000000005
09/2022;3245;316;88.902;33.048;339.993;461.943
09/2022;3255;586;588.2220000000001;236.772;1753.1190000000001;2578.1130000000003
09/2022;3265;353;2980.548;1370.6190000000001;9078.363;13429.53
09/2022;3275;785;3547.629;1779.147;8954.136;14280.912
09/2022;3285;724;975.852;450.837;2896.605;4323.294
09/2022;3295;538;101.655;43.568999999999996;289.54800000000006;434.763
09/2022;3305;575;642.033;252.162;1675.323;2569.518
09/2022;3315;480;2302.1549999999997;917.64;5553.477;8773.272
09/2022;3325;340;461.736;211.347;1783.44;2456.5229999999997
09/2022;3335;138;28.647;15.093;91.674;135.41400000000002
09/2022;3345;122;34.416000000000004;14.472;98.352;147.24
09/2022;3355;1161;1361.4750000000001;664.533;3649.0950000000003;5675.103
09/2022;3365;742;2068.029;1108.665;5623.0019999999995;8799.696
