Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
01/2022;2025;702;1300.5629999999999;581.58;3856.1040000000003;5738.247
01/2022;2035;531;1334.727;663.363;4187.952;6186.042
01/2022;2045;434;1493.6940000000002;541.3140000000001;3897.972;5932.98
01/2022;2055;750;1397.6370000000002;519.561;5131.314;7048.512000000001
01/2022;2065;867;257.319;119.988;673.686;1050.993
01/2022;2075;723;2180.925;1069.335;5654.574;8904.834
01/2022;2085;568;249.309;126.729;1016.6850000000001;1392.723
01/2022;2095;674;196.092;70.695;747.6210000000001;1014.4079999999999
01/2022;2105;494;306.639;133.929;1241.0010000000002;1681.5690000000002
01/2022;2115;601;1508.859;787.725;4902.741;7199.325
01/2022;2125;584;107.10000000000001;40.221;337.27500000000003;484.59600000000006
01/2022;2135;157;133.227;64.44;360.702;558.369
01/2022;2145;209;518.436;196.65;2024.712;2739.798
01/2022;2155;798;682.4789999999999;353.151;1881.6299999999999;2917.26
01/2022;2165;541;358.002;170.019;1413.243;1941.2640000000001
01/2022;2175;121;1974.7259999999999;771.759;6408.459000000001;9154.944
01/2022;2185;284;180.432;86.87700000000001;533.025;800.3340000000001
01/2022;2195;385;943.8570000000001;490.581;3858.696;5293.134
01/2022;2205;761;101.50200000000001;37.161;313.02000000000004;451.683
01/2022;2215;595;798.192;329.193;3364.1820000000002;4491.567
01/2022;2225;317;88.479;31.248;212.859;332.586
01/2022;2235;409;1404.702;670.194;4639.977;6714.8730000000005
01/2022;2245;306;138.582;58.266;325.305;522.153
01/2022;2255;1096;1979.7659999999998;717.462;6635.754000000001;9332.982
01/2022;2265;296;125.56800000000001;51.534;462.249;639.351
01/2022;2275;430;125.91000000000001;48.96;368.217;543.087
01/2022;2285;363;1222.299;562.077;4432.95;6217.326
01/2022;2295;335;1233.945;516.33;3651.795;5402.070000000001
01/2022;2305;670;89.199;41.022;298.134;428.355
01/2022;2315;1119;390.384;193.14900000000003;1251.486;1835.019
01/2022;2325;280;313.47;140.832;811.152;1265.454
01/2022;2335;585;1382.7510000000002;624.15;4660.551;6667.452
01/2022;2345;330;335.25;138.93300000000002;1301.778;1775.961
01/2022;2355;467;645.993;301.212;1691.2440000000001;2638.449
01/2022;2365;416;173.71800000000002;64.584;572.2560000000001;810.558
01/2022;2375;620;477.648;251.586;1215.3870000000002;1944.621
01/2022;2385;570;107.01;47.853;370.098;524.961
01/2022;2395;299;125.217;48.456;474.36300000000006;648.036
01/2022;2405;395;664.2810000000001;281.988;2038.815;2985.0840000000003
01/2022;2415;86;501.74100000000004;231.79500000000002;1983.258;2716.794
01/2022;2425;423;80.442;36.477000000000004;260.235;377.154
01/2022;2435;580;470.736;210.501;1259.604;1940.841
01/2022;2445;627;941.5260000000001;392.085;2611.971;3945.582
01/2022;2455;458;2210.1659999999997;805.068;5090.229;8105.463
01/2022;2465;474;224.307;94.76100000000001;942.075;1261.143
01/2022;2475;275;138.735;63.20700000000001;333.72;535.6619999999999
01/2022;2485;563;812.8710000000001;338.50800000000004;2073.7799999999997;3225.159
01/2022;2495;516;1077.4260000000002;418.995;2779.065;4275.486
01/2022;2505;868;1013.868;479.31300000000005;2478.0420000000004;3971.2230000000004
01/2022;2515;398;42.552;18.234;117.46800000000002;178.25400000000002
01/2022;2525;464;179.613;94.599;733.932;1008.1440000000001
01/2022;2535;789;928.2690000000001;352.098;2388.3030000000003;3668.67
01/2022;2545;580;843.2189999999999;346.086;2132.766;3322.071
01/2022;2555;1111;885.276;474.59700000000004;3265.533;4625.406
01/2022;2565;455;579.717;253.206;2131.2090000000003;2964.132
01/2022;2575;65;0.927;0.48600000000000004;2.4480000000000004;3.861
01/2022;2585;666;1787.166;856.575;7847.307;10491.047999999999
01/2022;2595;635;587.916;216.351;2017.7189999999998;2821.986
01/2022;2605;207;113.679;51.795;351.621;517.095
01/2022;2615;683;777.636;374.418;1944.864;3096.918
