Data;ID_Veiculo;KM Percorridos;ValorAbastecimento;ValorManutencao;CustoFixo;CustoTotal
11/2022;2025;325;116.07300000000001;56.916000000000004;479.79;652.779
11/2022;2035;436;1659.087;835.785;7137.846;9632.718
11/2022;2045;453;89.10900000000001;44.892;256.68;390.681
11/2022;2055;691;1061.622;374.949;2394.297;3830.8680000000004
11/2022;2065;678;1958.58;1017.981;6594.372;9570.933
11/2022;2075;787;2127.222;1014.912;5684.076;8826.21
11/2022;2085;238;535.2660000000001;253.05300000000003;2315.286;3103.605
11/2022;2095;477;746.6220000000001;288.918;1857.033;2892.573
11/2022;2105;418;265.401;133.704;949.2120000000001;1348.3170000000002
11/2022;2115;457;185.967;77.445;476.51400000000007;739.926
11/2022;2125;380;163.17000000000002;68.607;570.2130000000001;801.99
11/2022;2135;230;36.333;18.882;163.89900000000003;219.114
11/2022;2145;634;454.023;219.6;1625.445;2299.068
11/2022;2155;1262;1657.467;706.968;6049.926;8414.361
11/2022;2165;643;1039.374;412.263;2987.6310000000003;4439.268000000001
11/2022;2175;582;275.454;140.013;1032.156;1447.623
11/2022;2185;371;929.214;364.95;2251.494;3545.658
11/2022;2195;405;945.4590000000001;495.783;2618.5950000000003;4059.8370000000004
11/2022;2205;621;4089.483;2023.353;12871.116;18983.952
11/2022;2215;879;14758.731;7535.430000000001;45469.251000000004;67763.412
11/2022;2225;1080;197.127;74.394;756.9630000000001;1028.484
11/2022;2235;877;214.92000000000002;90.36000000000001;821.214;1126.4940000000001
11/2022;2245;569;131.589;46.953;516.186;694.728
11/2022;2255;198;104.715;39.123;420.21900000000005;564.057
11/2022;2265;449;27.900000000000002;9.954;106.61399999999999;144.46800000000002
11/2022;2275;710;1882.251;739.269;5780.790000000001;8402.31
11/2022;2285;364;403.78499999999997;178.875;1567.386;2150.0460000000003
11/2022;2295;633;343.32300000000004;150.669;1466.28;1960.272
11/2022;2305;350;175.482;79.956;550.368;805.806
11/2022;2315;641;116.982;61.893;296.865;475.74
11/2022;2325;802;244.116;127.44;964.98;1336.536
11/2022;2335;291;32.346;16.227;138.258;186.83100000000002
11/2022;2345;988;1030.419;507.519;4354.533;5892.471
11/2022;2355;254;9.567;5.058;28.134;42.759
11/2022;2365;490;484.695;239.814;1249.614;1974.114
11/2022;2375;938;1087.74;390.168;2987.082;4464.990000000001
11/2022;2385;347;248.31900000000002;122.30099999999999;840.5550000000001;1211.175
11/2022;2395;873;749.718;362.619;2595.465;3707.8019999999997
11/2022;2405;160;170.87400000000002;74.988;492.453;738.315
11/2022;2415;339;898.83;394.452;2649.663;3942.945
11/2022;2425;999;4521.96;1802.457;14617.35;20941.767
11/2022;2435;614;791.694;342.54;2684.7450000000003;3818.9790000000003
11/2022;2445;877;2157.561;826.623;5977.341;8961.525
11/2022;2455;503;549.5400000000001;276.84000000000003;2303.856;3130.236
11/2022;2465;684;222.984;84.58200000000001;840.078;1147.644
11/2022;2475;351;1110.132;398.205;4016.7000000000003;5525.037
11/2022;2485;860;622.5029999999999;282.29400000000004;1527.4530000000002;2432.25
11/2022;2495;534;1085.634;485.469;3432.42;5003.523
11/2022;2505;193;234.441;119.169;821.169;1174.779
11/2022;2515;503;395.82;209.403;1670.04;2275.2630000000004
11/2022;2525;439;224.469;88.596;563.877;876.942
11/2022;2535;448;1830.276;773.244;5168.178;7771.697999999999
11/2022;2545;881;250.34400000000002;109.341;596.9250000000001;956.6100000000001
11/2022;2555;292;387.261;152.847;1561.4640000000002;2101.572
11/2022;2565;698;1136.664;494.127;3028.608;4659.398999999999
11/2022;2575;754;905.076;410.445;2318.5170000000003;3634.038
11/2022;2585;609;2961.936;1330.722;9421.911000000002;13714.569
11/2022;2595;332;2416.0409999999997;1025.613;6651.170999999999;10092.825
11/2022;2605;577;758.7;370.32300000000004;1981.233;3110.2560000000003
11/2022;2615;341;141.498;57.798;530.7210000000001;730.017
11/2022;2625;336;133.434;63.081;404.451;600.966
11/2022;2635;366;79.02;31.806000000000004;317.079;427.905
11/2022;2645;373;166.58100000000002;71.73;520.65;758.961
11/2022;2655;311;787.1039999999999;280.881;2773.674;3841.659
11/2022;2665;790;423.369;159.786;976.077;1559.232
11/2022;2675;852;2089.9170000000004;1110.564;7362.162;10562.643
11/2022;2685;877;1280.034;522.828;4500.8640000000005;6303.726000000001
11/2022;2695;794;1295.919;526.752;4462.416;6285.087
11/2022;2705;601;361.728;147.753;874.989;1384.47
11/2022;2715;746;1741.95;701.172;4497.570000000001;6940.692
11/2022;2725;215;10.773000000000001;4.464;43.587;58.824
11/2022;2735;888;2107.692;1090.629;6922.962;10121.283000000001
11/2022;2745;553;645.228;320.688;1793.835;2759.7509999999997
11/2022;2755;888;2311.7850000000003;995.4899999999999;6714.765;10022.04
11/2022;2765;619;245.277;120.25800000000001;1003.518;1369.053
11/2022;2775;390;1014.606;464.409;4231.485;5710.5
11/2022;2785;545;967.491;511.857;3003.525;4482.8730000000005
11/2022;2795;661;1192.4640000000002;454.58099999999996;4568.22;6215.265
11/2022;2805;586;491.68800000000005;190.269;1961.2979999999998;2643.255
11/2022;2815;600;1092.7530000000002;459.459;4464.099;6016.311
11/2022;2825;623;253.54800000000003;97.632;770.8050000000001;1121.9850000000001
11/2022;2835;542;882.252;370.95300000000003;2802.465;4055.67
11/2022;2845;868;403.533;176.256;1490.895;2070.684
11/2022;2855;645;782.4960000000001;292.365;2114.6490000000003;3189.51
11/2022;2865;643;145.62;72.054;415.107;632.7810000000001
11/2022;2875;518;1728.279;858.96;5447.673000000001;8034.912
